tempo_s,bpm
0.00,87.89
1.00,87.89
2.00,87.89
3.00,87.89
4.00,80.57
5.00,80.57
6.00,87.89
7.00,87.89
8.00,87.89
9.00,87.89
10.00,87.89
11.00,87.89
12.00,87.89
13.00,87.89
14.00,95.21
15.00,95.21
16.00,87.89
17.00,87.89
18.00,87.89
19.00,87.89
20.00,87.89
21.00,87.89
22.00,87.89
23.00,87.89
24.00,87.89
25.00,87.89
26.00,87.89
27.00,87.89
28.00,87.89
29.00,80.57
30.00,80.57
31.00,80.57
32.00,80.57
33.00,80.57
34.00,80.57
35.00,80.57
36.00,80.57
37.00,80.57
38.00,80.57
39.00,80.57
40.00,80.57
41.00,87.89
42.00,87.89
43.00,87.89
44.00,87.89
45.00,87.89
46.00,87.89
47.00,87.89
48.00,80.57
49.00,80.57
50.00,73.24
51.00,80.57
52.00,80.57
53.00,80.57
54.00,80.57
55.00,80.57
56.00,80.57
57.00,80.57
58.00,80.57
59.00,80.57
60.00,80.57
61.00,80.57
62.00,87.89
63.00,95.21
64.00,95.21
65.00,95.21
66.00,87.89
67.00,87.89
68.00,87.89
69.00,87.89
70.00,87.89
71.00,87.89
72.00,95.21
73.00,95.21
74.00,95.21
75.00,95.21
76.00,95.21
77.00,95.21
78.00,95.21
79.00,95.21
80.00,95.21
81.00,87.89
82.00,80.57
83.00,80.57
84.00,80.57
85.00,80.57
86.00,80.57
87.00,80.57
88.00,80.57
89.00,80.57
90.00,87.89
91.00,87.89
92.00,87.89
93.00,87.89
94.00,95.21
95.00,95.21
96.00,95.21
97.00,87.89
98.00,87.89
99.00,87.89
100.00,87.89
101.00,87.89
102.00,87.89
103.00,87.89
104.00,95.21
105.00,95.21
106.00,95.21
107.00,95.21
108.00,197.75
109.00,197.75
110.00,197.75
111.00,197.75
112.00,95.21
113.00,95.21
114.00,95.21
115.00,87.89
116.00,87.89
117.00,87.89
118.00,80.57
119.00,80.57
120.00,87.89
121.00,87.89
122.00,87.89
123.00,80.57
124.00,80.57
125.00,80.57
126.00,73.24
127.00,73.24
128.00,73.24
129.00,80.57
130.00,80.57
131.00,80.57
132.00,80.57
133.00,80.57
134.00,73.24
135.00,73.24
136.00,80.57
137.00,80.57
138.00,80.57
139.00,87.89
140.00,87.89
141.00,80.57
142.00,80.57
143.00,80.57
144.00,73.24
145.00,80.57
146.00,80.57
147.00,80.57
148.00,80.57
149.00,80.57
150.00,87.89
151.00,87.89
152.00,87.89
153.00,87.89
154.00,87.89
155.00,87.89
156.00,87.89
157.00,87.89
158.00,87.89
159.00,183.11
160.00,183.11
161.00,190.43
162.00,87.89
163.00,80.57
164.00,80.57
165.00,80.57
166.00,87.89
167.00,87.89
168.00,87.89
169.00,87.89
170.00,87.89
171.00,87.89
172.00,87.89
173.00,87.89
174.00,87.89
175.00,87.89
176.00,87.89
177.00,87.89
178.00,95.21
179.00,95.21
180.00,95.21
181.00,87.89
182.00,87.89
183.00,87.89
184.00,87.89
185.00,87.89
186.00,87.89
187.00,87.89
188.00,87.89
189.00,95.21
190.00,87.89
191.00,87.89
192.00,80.57
193.00,80.57
194.00,73.24
195.00,73.24
196.00,73.24
197.00,80.57
198.00,80.57
199.00,80.57
200.00,80.57
201.00,80.57
202.00,87.89
203.00,87.89
204.00,87.89
205.00,87.89
206.00,80.57
207.00,80.57
208.00,73.24
209.00,73.24
210.00,80.57
211.00,80.57
212.00,80.57
213.00,80.57
214.00,87.89
215.00,87.89
216.00,87.89
217.00,87.89
218.00,87.89
219.00,87.89
220.00,87.89
221.00,95.21
222.00,95.21
223.00,95.21
224.00,95.21
225.00,95.21
226.00,95.21
227.00,95.21
228.00,95.21
229.00,87.89
230.00,87.89
231.00,87.89
232.00,87.89
233.00,95.21
234.00,95.21
235.00,95.21
236.00,95.21
237.00,95.21
238.00,95.21
239.00,87.89
240.00,87.89
241.00,87.89
242.00,87.89
243.00,87.89
244.00,80.57
245.00,80.57
246.00,80.57
247.00,80.57
248.00,80.57
249.00,80.57
250.00,80.57
251.00,80.57
252.00,80.57
253.00,80.57
254.00,80.57
255.00,80.57
256.00,87.89
257.00,87.89
258.00,87.89
259.00,95.21
260.00,95.21
261.00,95.21
262.00,95.21
263.00,95.21
264.00,87.89
265.00,87.89
266.00,87.89
267.00,87.89
268.00,95.21
269.00,95.21
270.00,95.21
271.00,87.89
272.00,87.89
273.00,87.89
274.00,87.89
275.00,87.89
276.00,183.11
277.00,95.21
278.00,95.21
279.00,95.21
280.00,197.75
281.00,197.75
282.00,95.21
283.00,95.21
284.00,87.89
285.00,87.89
286.00,87.89
287.00,80.57
288.00,80.57
289.00,87.89
290.00,87.89
291.00,87.89
292.00,95.21
293.00,95.21
294.00,87.89
295.00,87.89
296.00,87.89
297.00,87.89
298.00,87.89
299.00,87.89
300.00,87.89
301.00,87.89
302.00,87.89
303.00,87.89
304.00,87.89
305.00,183.11
306.00,183.11
307.00,183.11
308.00,87.89
309.00,87.89
310.00,87.89
311.00,87.89
312.00,87.89
313.00,95.21
314.00,95.21
315.00,95.21
316.00,95.21
317.00,95.21
318.00,95.21
319.00,95.21
320.00,95.21
321.00,95.21
322.00,95.21
323.00,95.21
324.00,95.21
325.00,95.21
326.00,95.21
327.00,95.21
328.00,95.21
329.00,95.21
330.00,87.89
331.00,80.57
332.00,80.57
333.00,80.57
334.00,80.57
335.00,87.89
336.00,87.89
337.00,87.89
338.00,95.21
339.00,95.21
340.00,87.89
341.00,87.89
342.00,80.57
343.00,80.57
344.00,80.57
345.00,80.57
346.00,87.89
347.00,87.89
348.00,87.89
349.00,87.89
350.00,87.89
351.00,87.89
352.00,87.89
353.00,87.89
354.00,87.89
355.00,87.89
356.00,87.89
357.00,87.89
358.00,80.57
359.00,80.57
360.00,80.57
361.00,80.57
362.00,80.57
363.00,87.89
364.00,87.89
365.00,87.89
366.00,87.89
367.00,80.57
368.00,80.57
369.00,87.89
370.00,87.89
371.00,87.89
372.00,87.89
373.00,87.89
374.00,87.89
375.00,87.89
376.00,87.89
377.00,87.89
378.00,87.89
379.00,80.57
380.00,80.57
381.00,80.57
382.00,80.57
383.00,80.57
384.00,80.57
385.00,80.57
386.00,87.89
387.00,87.89
388.00,80.57
389.00,80.57
390.00,80.57
391.00,87.89
392.00,87.89
393.00,87.89
394.00,87.89
395.00,87.89
396.00,87.89
397.00,87.89
398.00,80.57
399.00,87.89
400.00,87.89
401.00,95.21
402.00,95.21
403.00,95.21
404.00,95.21
405.00,95.21
406.00,95.21
407.00,87.89
408.00,80.57
409.00,80.57
410.00,87.89
411.00,87.89
412.00,87.89
413.00,87.89
414.00,87.89
415.00,95.21
416.00,95.21
417.00,95.21
418.00,95.21
419.00,87.89
420.00,87.89
421.00,87.89
422.00,87.89
423.00,87.89
424.00,87.89
425.00,87.89
426.00,95.21
427.00,95.21
428.00,87.89
429.00,87.89
430.00,87.89
431.00,80.57
432.00,80.57
433.00,80.57
434.00,80.57
435.00,87.89
436.00,87.89
437.00,95.21
438.00,95.21
439.00,95.21
440.00,95.21
441.00,95.21
442.00,87.89
443.00,87.89
444.00,87.89
445.00,87.89
446.00,87.89
447.00,95.21
448.00,95.21
449.00,95.21
450.00,95.21
451.00,87.89
452.00,87.89
453.00,87.89
454.00,87.89
455.00,87.89
456.00,87.89
457.00,80.57
458.00,80.57
459.00,80.57
460.00,80.57
461.00,80.57
462.00,80.57
463.00,80.57
464.00,80.57
465.00,80.57
466.00,87.89
467.00,87.89
468.00,87.89
469.00,87.89
470.00,87.89
471.00,80.57
472.00,80.57
473.00,80.57
474.00,80.57
475.00,80.57
476.00,80.57
477.00,80.57
478.00,87.89
