tempo_s,bpm
0.00,212.40
1.00,139.16
2.00,205.08
3.00,205.08
4.00,205.08
5.00,205.08
6.00,197.75
7.00,197.75
8.00,190.43
9.00,190.43
10.00,190.43
11.00,197.75
12.00,197.75
13.00,205.08
14.00,205.08
15.00,212.40
16.00,205.08
17.00,205.08
18.00,205.08
19.00,205.08
20.00,197.75
21.00,190.43
22.00,190.43
23.00,190.43
24.00,190.43
25.00,190.43
26.00,190.43
27.00,190.43
28.00,190.43
29.00,190.43
30.00,190.43
31.00,183.11
32.00,183.11
33.00,190.43
34.00,190.43
35.00,190.43
36.00,183.11
37.00,183.11
38.00,183.11
39.00,190.43
40.00,190.43
41.00,190.43
42.00,190.43
43.00,183.11
44.00,183.11
45.00,183.11
46.00,183.11
47.00,190.43
48.00,197.75
49.00,197.75
50.00,197.75
51.00,197.75
52.00,190.43
53.00,190.43
54.00,190.43
55.00,183.11
56.00,183.11
57.00,190.43
58.00,190.43
59.00,197.75
60.00,197.75
61.00,190.43
62.00,190.43
63.00,58.59
64.00,58.59
65.00,161.13
66.00,161.13
67.00,161.13
68.00,161.13
69.00,161.13
70.00,58.59
71.00,183.11
72.00,183.11
73.00,183.11
74.00,183.11
75.00,190.43
76.00,190.43
77.00,190.43
78.00,190.43
79.00,190.43
80.00,183.11
81.00,58.59
82.00,175.78
83.00,175.78
84.00,175.78
85.00,183.11
86.00,65.92
87.00,205.08
88.00,205.08
89.00,65.92
90.00,65.92
91.00,183.11
92.00,183.11
93.00,183.11
94.00,183.11
95.00,190.43
96.00,65.92
97.00,205.08
98.00,205.08
99.00,205.08
100.00,197.75
101.00,197.75
102.00,190.43
103.00,190.43
104.00,190.43
105.00,197.75
106.00,197.75
107.00,197.75
108.00,197.75
109.00,197.75
110.00,197.75
111.00,197.75
112.00,197.75
113.00,197.75
114.00,205.08
115.00,205.08
116.00,205.08
117.00,197.75
118.00,190.43
119.00,190.43
120.00,190.43
121.00,197.75
122.00,197.75
123.00,197.75
124.00,197.75
125.00,190.43
126.00,183.11
127.00,183.11
128.00,183.11
129.00,190.43
130.00,190.43
131.00,190.43
132.00,190.43
133.00,190.43
134.00,190.43
135.00,190.43
136.00,190.43
137.00,197.75
138.00,197.75
139.00,205.08
140.00,197.75
141.00,197.75
142.00,197.75
143.00,197.75
144.00,197.75
145.00,190.43
146.00,190.43
147.00,190.43
148.00,190.43
149.00,190.43
150.00,190.43
151.00,190.43
152.00,190.43
153.00,190.43
154.00,190.43
155.00,190.43
156.00,197.75
157.00,205.08
158.00,205.08
159.00,205.08
160.00,197.75
161.00,197.75
162.00,197.75
163.00,197.75
164.00,197.75
165.00,197.75
166.00,197.75
167.00,197.75
168.00,197.75
169.00,190.43
170.00,190.43
171.00,190.43
172.00,190.43
173.00,190.43
174.00,190.43
175.00,190.43
176.00,190.43
177.00,197.75
178.00,197.75
179.00,197.75
180.00,197.75
181.00,190.43
182.00,190.43
183.00,190.43
184.00,183.11
185.00,183.11
186.00,190.43
187.00,190.43
188.00,190.43
189.00,190.43
190.00,197.75
191.00,197.75
192.00,197.75
193.00,197.75
194.00,190.43
195.00,190.43
196.00,190.43
197.00,190.43
198.00,190.43
199.00,183.11
200.00,183.11
201.00,183.11
202.00,175.78
203.00,183.11
204.00,190.43
205.00,190.43
206.00,190.43
207.00,190.43
208.00,190.43
209.00,183.11
210.00,183.11
211.00,183.11
212.00,183.11
213.00,131.84
214.00,205.08
215.00,205.08
216.00,205.08
217.00,139.16
218.00,212.40
219.00,205.08
220.00,205.08
221.00,205.08
222.00,139.16
223.00,146.48
224.00,153.81
225.00,153.81
226.00,153.81
227.00,153.81
228.00,73.24
229.00,205.08
230.00,205.08
231.00,205.08
232.00,205.08
233.00,212.40
234.00,219.73
235.00,219.73
236.00,219.73
237.00,212.40
238.00,65.92
239.00,197.75
240.00,190.43
241.00,190.43
242.00,190.43
243.00,190.43
244.00,190.43
245.00,190.43
246.00,190.43
247.00,190.43
248.00,190.43
249.00,190.43
250.00,190.43
251.00,190.43
252.00,190.43
253.00,190.43
254.00,190.43
255.00,197.75
256.00,197.75
257.00,197.75
258.00,197.75
259.00,197.75
260.00,197.75
261.00,205.08
262.00,205.08
263.00,205.08
264.00,212.40
265.00,212.40
266.00,212.40
267.00,212.40
268.00,65.92
269.00,197.75
270.00,197.75
271.00,190.43
272.00,190.43
273.00,190.43
274.00,197.75
275.00,197.75
276.00,197.75
277.00,197.75
278.00,197.75
279.00,197.75
280.00,190.43
281.00,190.43
282.00,190.43
283.00,183.11
284.00,183.11
285.00,183.11
286.00,183.11
287.00,190.43
288.00,190.43
289.00,190.43
290.00,197.75
291.00,197.75
292.00,197.75
293.00,197.75
294.00,197.75
295.00,190.43
296.00,183.11
297.00,183.11
298.00,183.11
299.00,183.11
300.00,183.11
301.00,183.11
302.00,183.11
303.00,190.43
304.00,197.75
305.00,205.08
306.00,205.08
307.00,205.08
308.00,205.08
309.00,205.08
310.00,205.08
311.00,205.08
312.00,205.08
313.00,197.75
314.00,197.75
315.00,190.43
316.00,190.43
317.00,190.43
318.00,190.43
319.00,190.43
320.00,190.43
321.00,197.75
322.00,197.75
323.00,197.75
324.00,197.75
325.00,190.43
326.00,190.43
327.00,183.11
328.00,183.11
329.00,183.11
330.00,183.11
331.00,183.11
332.00,183.11
333.00,183.11
334.00,197.75
335.00,205.08
336.00,197.75
337.00,197.75
338.00,197.75
339.00,197.75
340.00,197.75
341.00,190.43
342.00,190.43
343.00,183.11
344.00,183.11
345.00,183.11
346.00,190.43
347.00,190.43
348.00,190.43
349.00,190.43
350.00,190.43
351.00,190.43
352.00,190.43
353.00,183.11
354.00,183.11
355.00,190.43
356.00,190.43
357.00,197.75
358.00,197.75
359.00,197.75
360.00,197.75
361.00,197.75
362.00,190.43
363.00,183.11
364.00,183.11
365.00,183.11
366.00,190.43
367.00,205.08
368.00,205.08
369.00,205.08
370.00,205.08
371.00,205.08
372.00,205.08
373.00,197.75
374.00,197.75
375.00,197.75
376.00,190.43
377.00,190.43
378.00,190.43
379.00,190.43
380.00,190.43
381.00,190.43
382.00,190.43
383.00,190.43
384.00,190.43
385.00,190.43
386.00,190.43
387.00,190.43
388.00,197.75
389.00,190.43
390.00,190.43
391.00,190.43
392.00,190.43
393.00,190.43
394.00,190.43
395.00,190.43
396.00,190.43
397.00,190.43
398.00,197.75
399.00,197.75
400.00,197.75
401.00,190.43
402.00,183.11
403.00,183.11
404.00,183.11
405.00,183.11
406.00,183.11
407.00,183.11
408.00,183.11
409.00,190.43
410.00,190.43
411.00,190.43
412.00,190.43
413.00,197.75
414.00,197.75
415.00,65.92
416.00,65.92
417.00,183.11
418.00,183.11
419.00,183.11
420.00,183.11
421.00,190.43
422.00,190.43
423.00,197.75
424.00,205.08
425.00,205.08
