tempo_s,bpm
0.00,124.51
1.00,124.51
2.00,124.51
3.00,124.51
4.00,124.51
5.00,124.51
6.00,124.51
7.00,124.51
8.00,124.51
9.00,117.19
10.00,117.19
11.00,117.19
12.00,117.19
13.00,117.19
14.00,117.19
15.00,117.19
16.00,124.51
17.00,124.51
18.00,124.51
19.00,124.51
20.00,124.51
21.00,124.51
22.00,117.19
23.00,124.51
24.00,124.51
25.00,124.51
26.00,124.51
27.00,124.51
28.00,124.51
29.00,124.51
30.00,124.51
31.00,124.51
32.00,131.84
33.00,131.84
34.00,131.84
35.00,131.84
36.00,124.51
37.00,124.51
38.00,124.51
39.00,124.51
40.00,124.51
41.00,124.51
42.00,124.51
43.00,124.51
44.00,124.51
45.00,124.51
46.00,124.51
47.00,131.84
48.00,131.84
49.00,124.51
50.00,124.51
51.00,234.38
52.00,234.38
53.00,234.38
54.00,234.38
55.00,117.19
56.00,124.51
57.00,124.51
58.00,124.51
59.00,124.51
60.00,124.51
61.00,124.51
62.00,124.51
63.00,124.51
64.00,124.51
65.00,124.51
66.00,124.51
67.00,124.51
68.00,124.51
69.00,124.51
70.00,124.51
71.00,124.51
72.00,124.51
73.00,124.51
74.00,124.51
75.00,124.51
76.00,124.51
77.00,124.51
78.00,124.51
79.00,124.51
80.00,124.51
81.00,124.51
82.00,124.51
83.00,124.51
84.00,124.51
85.00,124.51
86.00,124.51
87.00,124.51
88.00,124.51
89.00,124.51
90.00,124.51
91.00,117.19
92.00,234.38
93.00,234.38
94.00,234.38
95.00,234.38
96.00,124.51
97.00,124.51
98.00,124.51
99.00,124.51
100.00,124.51
101.00,124.51
102.00,124.51
103.00,124.51
104.00,124.51
105.00,124.51
106.00,124.51
107.00,124.51
108.00,124.51
109.00,124.51
110.00,124.51
111.00,124.51
112.00,124.51
113.00,124.51
114.00,124.51
115.00,124.51
116.00,124.51
117.00,124.51
118.00,124.51
119.00,124.51
120.00,124.51
121.00,124.51
122.00,124.51
123.00,124.51
124.00,124.51
125.00,124.51
126.00,124.51
127.00,117.19
128.00,234.38
129.00,234.38
130.00,234.38
131.00,234.38
132.00,124.51
133.00,124.51
134.00,124.51
135.00,124.51
136.00,124.51
137.00,234.38
138.00,234.38
139.00,234.38
140.00,234.38
141.00,124.51
142.00,124.51
143.00,124.51
144.00,234.38
145.00,234.38
146.00,234.38
147.00,234.38
148.00,234.38
149.00,117.19
150.00,124.51
151.00,124.51
152.00,124.51
153.00,124.51
154.00,124.51
155.00,124.51
156.00,124.51
157.00,124.51
158.00,124.51
159.00,124.51
160.00,124.51
161.00,124.51
162.00,124.51
163.00,124.51
164.00,124.51
165.00,124.51
166.00,124.51
167.00,124.51
168.00,124.51
169.00,117.19
170.00,234.38
171.00,234.38
172.00,124.51
173.00,124.51
174.00,124.51
175.00,124.51
176.00,124.51
177.00,124.51
178.00,124.51
179.00,131.84
180.00,131.84
181.00,124.51
182.00,124.51
183.00,124.51
184.00,124.51
185.00,124.51
186.00,124.51
187.00,124.51
188.00,124.51
189.00,124.51
190.00,124.51
191.00,124.51
192.00,124.51
193.00,124.51
194.00,131.84
195.00,131.84
196.00,131.84
197.00,124.51
198.00,124.51
199.00,124.51
200.00,124.51
201.00,124.51
202.00,124.51
203.00,124.51
204.00,124.51
205.00,124.51
206.00,124.51
207.00,124.51
208.00,124.51
209.00,124.51
210.00,124.51
211.00,124.51
212.00,124.51
213.00,124.51
214.00,124.51
215.00,124.51
216.00,124.51
217.00,124.51
218.00,124.51
219.00,124.51
220.00,124.51
221.00,124.51
222.00,124.51
223.00,234.38
224.00,234.38
225.00,234.38
226.00,234.38
227.00,234.38
228.00,124.51
229.00,124.51
230.00,117.19
231.00,117.19
232.00,219.73
233.00,219.73
234.00,219.73
235.00,227.05
236.00,227.05
237.00,234.38
238.00,234.38
239.00,234.38
240.00,234.38
241.00,234.38
242.00,234.38
243.00,234.38
244.00,234.38
245.00,234.38
246.00,234.38
247.00,234.38
248.00,234.38
249.00,117.19
250.00,117.19
251.00,124.51
252.00,124.51
253.00,124.51
254.00,124.51
255.00,124.51
256.00,124.51
257.00,124.51
258.00,124.51
259.00,124.51
260.00,124.51
261.00,124.51
262.00,124.51
263.00,124.51
264.00,124.51
265.00,124.51
266.00,124.51
267.00,124.51
268.00,124.51
269.00,124.51
270.00,117.19
271.00,234.38
272.00,234.38
273.00,234.38
274.00,234.38
275.00,124.51
276.00,124.51
277.00,124.51
278.00,124.51
279.00,124.51
280.00,124.51
281.00,124.51
282.00,124.51
283.00,124.51
284.00,124.51
285.00,124.51
286.00,124.51
287.00,117.19
288.00,117.19
289.00,124.51
290.00,124.51
291.00,124.51
292.00,124.51
293.00,124.51
294.00,124.51
295.00,124.51
296.00,124.51
297.00,124.51
298.00,124.51
299.00,124.51
300.00,124.51
301.00,124.51
302.00,124.51
303.00,124.51
304.00,124.51
305.00,124.51
306.00,124.51
307.00,124.51
308.00,124.51
309.00,124.51
310.00,124.51
311.00,124.51
312.00,124.51
313.00,124.51
314.00,124.51
315.00,124.51
316.00,124.51
317.00,234.38
318.00,234.38
319.00,234.38
320.00,234.38
321.00,117.19
322.00,124.51
323.00,124.51
324.00,117.19
325.00,234.38
326.00,234.38
327.00,234.38
328.00,234.38
329.00,234.38
330.00,234.38
331.00,234.38
332.00,219.73
333.00,219.73
334.00,219.73
335.00,227.05
336.00,227.05
337.00,234.38
338.00,234.38
339.00,234.38
340.00,234.38
341.00,234.38
342.00,234.38
343.00,234.38
344.00,227.05
345.00,227.05
346.00,227.05
347.00,227.05
348.00,234.38
349.00,234.38
350.00,117.19
351.00,117.19
352.00,109.86
353.00,212.40
354.00,212.40
355.00,212.40
356.00,219.73
357.00,227.05
358.00,227.05
359.00,227.05
360.00,227.05
361.00,234.38
362.00,234.38
363.00,234.38
364.00,234.38
365.00,234.38
366.00,234.38
367.00,234.38
368.00,234.38
369.00,234.38
370.00,234.38
371.00,234.38
372.00,234.38
373.00,234.38
374.00,234.38
375.00,234.38
376.00,117.19
377.00,124.51
378.00,117.19
379.00,234.38
380.00,234.38
381.00,234.38
382.00,234.38
383.00,234.38
384.00,234.38
385.00,227.05
386.00,227.05
387.00,234.38
388.00,234.38
389.00,117.19
390.00,117.19
391.00,117.19
392.00,234.38
393.00,227.05
394.00,227.05
395.00,227.05
396.00,227.05
397.00,227.05
398.00,227.05
399.00,227.05
400.00,234.38
401.00,234.38
402.00,234.38
403.00,234.38
404.00,234.38
405.00,234.38
406.00,234.38
407.00,234.38
408.00,234.38
409.00,234.38
410.00,234.38
411.00,234.38
412.00,227.05
413.00,227.05
414.00,227.05
415.00,234.38
416.00,234.38
417.00,234.38
418.00,234.38
419.00,227.05
420.00,227.05
421.00,227.05
422.00,234.38
423.00,234.38
424.00,234.38
425.00,234.38
426.00,234.38
427.00,234.38
428.00,234.38
429.00,234.38
430.00,234.38
431.00,234.38
432.00,234.38
433.00,234.38
434.00,234.38
435.00,234.38
436.00,234.38
437.00,234.38
438.00,234.38
439.00,234.38
440.00,234.38
441.00,234.38
442.00,234.38
443.00,234.38
444.00,234.38
445.00,234.38
446.00,117.19
447.00,124.51
448.00,124.51
449.00,124.51
450.00,124.51
451.00,117.19
452.00,234.38
453.00,234.38
454.00,234.38
455.00,234.38
456.00,234.38
457.00,234.38
458.00,117.19
459.00,124.51
460.00,124.51
461.00,117.19
462.00,117.19
463.00,234.38
464.00,234.38
465.00,234.38
466.00,234.38
467.00,234.38
468.00,234.38
469.00,234.38
470.00,234.38
471.00,117.19
472.00,124.51
473.00,124.51
474.00,124.51
475.00,117.19
476.00,117.19
477.00,219.73
478.00,219.73
479.00,219.73
480.00,227.05
481.00,234.38
482.00,234.38
483.00,234.38
484.00,234.38
