tempo_s,bpm
0.00,168.46
1.00,168.46
2.00,168.46
3.00,168.46
4.00,168.46
5.00,168.46
6.00,168.46
7.00,168.46
8.00,168.46
9.00,168.46
10.00,168.46
11.00,168.46
12.00,87.89
13.00,95.21
14.00,117.19
15.00,139.16
16.00,102.54
17.00,102.54
18.00,102.54
19.00,124.51
20.00,117.19
21.00,117.19
22.00,183.11
23.00,183.11
24.00,183.11
25.00,95.21
26.00,95.21
27.00,95.21
28.00,95.21
29.00,95.21
30.00,95.21
31.00,197.75
32.00,153.81
33.00,161.13
34.00,161.13
35.00,161.13
36.00,131.84
37.00,95.21
38.00,95.21
39.00,95.21
40.00,87.89
41.00,109.86
42.00,109.86
43.00,117.19
44.00,117.19
45.00,51.27
46.00,87.89
47.00,87.89
48.00,87.89
49.00,87.89
50.00,87.89
51.00,117.19
52.00,109.86
53.00,109.86
54.00,146.48
55.00,146.48
56.00,146.48
57.00,153.81
58.00,146.48
59.00,146.48
60.00,146.48
61.00,109.86
62.00,146.48
63.00,146.48
64.00,146.48
65.00,197.75
66.00,205.08
67.00,205.08
68.00,146.48
69.00,146.48
70.00,146.48
71.00,146.48
72.00,146.48
73.00,146.48
74.00,146.48
75.00,146.48
76.00,146.48
77.00,146.48
78.00,146.48
79.00,153.81
80.00,153.81
81.00,153.81
82.00,153.81
83.00,153.81
84.00,153.81
85.00,153.81
86.00,227.05
87.00,153.81
88.00,153.81
89.00,153.81
90.00,161.13
91.00,161.13
92.00,139.16
93.00,146.48
94.00,146.48
95.00,146.48
96.00,161.13
97.00,161.13
98.00,161.13
99.00,153.81
100.00,153.81
101.00,153.81
102.00,153.81
103.00,146.48
104.00,153.81
105.00,153.81
106.00,153.81
107.00,190.43
108.00,146.48
109.00,146.48
110.00,146.48
111.00,139.16
112.00,139.16
113.00,139.16
114.00,139.16
115.00,139.16
116.00,146.48
117.00,146.48
118.00,146.48
119.00,146.48
120.00,146.48
121.00,183.11
122.00,183.11
123.00,190.43
124.00,190.43
125.00,190.43
126.00,190.43
127.00,139.16
128.00,212.40
129.00,146.48
130.00,146.48
131.00,146.48
132.00,146.48
133.00,146.48
134.00,183.11
135.00,183.11
136.00,175.78
137.00,205.08
138.00,205.08
139.00,205.08
140.00,205.08
141.00,153.81
142.00,153.81
143.00,153.81
144.00,153.81
145.00,153.81
146.00,153.81
147.00,153.81
148.00,153.81
149.00,153.81
150.00,153.81
151.00,161.13
152.00,161.13
153.00,161.13
154.00,161.13
155.00,161.13
156.00,161.13
157.00,161.13
158.00,161.13
159.00,161.13
160.00,161.13
161.00,161.13
162.00,161.13
163.00,153.81
164.00,153.81
165.00,153.81
166.00,153.81
167.00,153.81
168.00,153.81
169.00,146.48
170.00,146.48
171.00,146.48
172.00,146.48
173.00,183.11
174.00,153.81
175.00,161.13
176.00,161.13
177.00,161.13
178.00,161.13
179.00,161.13
180.00,161.13
181.00,161.13
182.00,161.13
183.00,153.81
184.00,153.81
185.00,153.81
186.00,153.81
187.00,153.81
188.00,153.81
189.00,153.81
190.00,131.84
191.00,131.84
192.00,131.84
193.00,124.51
194.00,124.51
195.00,65.92
196.00,65.92
197.00,139.16
198.00,139.16
199.00,58.59
200.00,146.48
201.00,153.81
202.00,153.81
203.00,153.81
204.00,190.43
205.00,190.43
206.00,95.21
207.00,87.89
208.00,117.19
209.00,73.24
210.00,153.81
211.00,183.11
212.00,183.11
213.00,175.78
214.00,95.21
215.00,95.21
216.00,161.13
217.00,161.13
218.00,161.13
219.00,161.13
220.00,161.13
221.00,153.81
222.00,153.81
223.00,153.81
224.00,168.46
225.00,168.46
226.00,168.46
227.00,168.46
228.00,168.46
229.00,102.54
230.00,102.54
231.00,102.54
232.00,102.54
233.00,161.13
234.00,161.13
235.00,161.13
236.00,161.13
237.00,161.13
238.00,161.13
239.00,161.13
240.00,161.13
241.00,161.13
242.00,153.81
243.00,153.81
244.00,153.81
245.00,190.43
246.00,190.43
247.00,183.11
248.00,183.11
249.00,175.78
250.00,175.78
251.00,175.78
252.00,168.46
253.00,168.46
254.00,168.46
255.00,168.46
256.00,168.46
257.00,153.81
258.00,153.81
259.00,168.46
260.00,168.46
261.00,168.46
262.00,168.46
263.00,51.27
264.00,175.78
265.00,175.78
266.00,168.46
267.00,168.46
268.00,168.46
269.00,168.46
270.00,175.78
271.00,175.78
272.00,168.46
273.00,161.13
274.00,161.13
275.00,168.46
276.00,168.46
277.00,175.78
278.00,175.78
279.00,175.78
280.00,168.46
281.00,161.13
282.00,124.51
283.00,124.51
284.00,168.46
285.00,168.46
286.00,168.46
287.00,168.46
288.00,161.13
289.00,124.51
290.00,124.51
291.00,124.51
292.00,117.19
293.00,153.81
294.00,153.81
295.00,153.81
296.00,153.81
297.00,168.46
298.00,80.57
299.00,168.46
300.00,168.46
301.00,168.46
302.00,175.78
303.00,175.78
304.00,175.78
305.00,175.78
306.00,168.46
307.00,168.46
308.00,168.46
309.00,219.73
310.00,219.73
311.00,219.73
312.00,219.73
313.00,219.73
314.00,219.73
315.00,227.05
316.00,227.05
317.00,175.78
318.00,175.78
319.00,175.78
320.00,175.78
321.00,175.78
322.00,87.89
323.00,87.89
324.00,87.89
325.00,87.89
326.00,87.89
327.00,219.73
328.00,219.73
329.00,219.73
330.00,219.73
331.00,175.78
332.00,175.78
333.00,183.11
334.00,183.11
335.00,183.11
336.00,183.11
337.00,183.11
338.00,175.78
339.00,175.78
340.00,175.78
341.00,131.84
342.00,124.51
343.00,124.51
344.00,124.51
345.00,168.46
346.00,168.46
347.00,175.78
348.00,175.78
349.00,175.78
350.00,175.78
351.00,175.78
352.00,183.11
353.00,183.11
354.00,183.11
355.00,183.11
356.00,175.78
357.00,175.78
358.00,183.11
359.00,183.11
360.00,139.16
361.00,183.11
362.00,183.11
363.00,183.11
364.00,183.11
365.00,183.11
366.00,183.11
367.00,183.11
368.00,175.78
369.00,175.78
370.00,124.51
371.00,124.51
372.00,51.27
373.00,168.46
374.00,168.46
375.00,168.46
376.00,175.78
