tempo_s,bpm
0.00,205.08
1.00,205.08
2.00,212.40
3.00,212.40
4.00,212.40
5.00,212.40
6.00,212.40
7.00,212.40
8.00,109.86
9.00,109.86
10.00,109.86
11.00,109.86
12.00,109.86
13.00,212.40
14.00,102.54
15.00,102.54
16.00,102.54
17.00,102.54
18.00,109.86
19.00,109.86
20.00,109.86
21.00,109.86
22.00,109.86
23.00,109.86
24.00,109.86
25.00,109.86
26.00,109.86
27.00,109.86
28.00,109.86
29.00,109.86
30.00,109.86
31.00,109.86
32.00,109.86
33.00,109.86
34.00,109.86
35.00,102.54
36.00,95.21
37.00,95.21
38.00,102.54
39.00,102.54
40.00,102.54
41.00,102.54
42.00,102.54
43.00,102.54
44.00,102.54
45.00,95.21
46.00,95.21
47.00,95.21
48.00,95.21
49.00,102.54
50.00,102.54
51.00,205.08
52.00,205.08
53.00,205.08
54.00,205.08
55.00,102.54
56.00,102.54
57.00,95.21
58.00,95.21
59.00,197.75
60.00,197.75
61.00,102.54
62.00,95.21
63.00,95.21
64.00,95.21
65.00,95.21
66.00,95.21
67.00,95.21
68.00,102.54
69.00,102.54
70.00,102.54
71.00,102.54
72.00,102.54
73.00,102.54
74.00,102.54
75.00,102.54
76.00,102.54
77.00,102.54
78.00,102.54
79.00,212.40
80.00,212.40
81.00,212.40
82.00,212.40
83.00,212.40
84.00,212.40
85.00,212.40
86.00,212.40
87.00,109.86
88.00,109.86
89.00,102.54
90.00,102.54
91.00,95.21
92.00,102.54
93.00,102.54
94.00,109.86
95.00,109.86
96.00,109.86
97.00,102.54
98.00,95.21
99.00,95.21
100.00,95.21
101.00,95.21
102.00,95.21
103.00,102.54
104.00,102.54
105.00,102.54
106.00,102.54
107.00,102.54
108.00,102.54
109.00,95.21
110.00,95.21
111.00,95.21
112.00,95.21
113.00,95.21
114.00,102.54
115.00,102.54
116.00,109.86
117.00,102.54
118.00,95.21
119.00,87.89
120.00,87.89
121.00,95.21
122.00,95.21
123.00,73.24
124.00,65.92
125.00,109.86
126.00,109.86
127.00,212.40
128.00,102.54
129.00,102.54
130.00,212.40
131.00,109.86
132.00,109.86
133.00,109.86
134.00,109.86
135.00,102.54
136.00,95.21
137.00,95.21
138.00,102.54
139.00,102.54
140.00,109.86
141.00,109.86
142.00,109.86
143.00,109.86
144.00,109.86
145.00,102.54
146.00,102.54
147.00,95.21
148.00,95.21
149.00,95.21
150.00,102.54
151.00,102.54
152.00,102.54
153.00,102.54
