tempo_s,bpm
0.00,95.21
1.00,95.21
2.00,95.21
3.00,95.21
4.00,95.21
5.00,102.54
6.00,95.21
7.00,95.21
8.00,95.21
9.00,95.21
10.00,95.21
11.00,197.75
12.00,95.21
13.00,95.21
14.00,87.89
15.00,87.89
16.00,87.89
17.00,87.89
18.00,95.21
19.00,95.21
20.00,102.54
21.00,102.54
22.00,102.54
23.00,95.21
24.00,95.21
25.00,95.21
26.00,95.21
27.00,95.21
28.00,95.21
29.00,95.21
30.00,95.21
31.00,87.89
32.00,87.89
33.00,87.89
34.00,95.21
35.00,95.21
36.00,95.21
37.00,95.21
38.00,95.21
39.00,95.21
40.00,95.21
41.00,95.21
42.00,95.21
43.00,102.54
44.00,102.54
45.00,102.54
46.00,102.54
47.00,102.54
48.00,95.21
49.00,95.21
50.00,102.54
51.00,95.21
52.00,95.21
53.00,87.89
54.00,87.89
55.00,87.89
56.00,87.89
57.00,87.89
58.00,87.89
59.00,87.89
60.00,80.57
61.00,80.57
62.00,80.57
63.00,80.57
64.00,87.89
65.00,87.89
66.00,95.21
67.00,95.21
68.00,95.21
69.00,87.89
70.00,87.89
71.00,87.89
72.00,87.89
73.00,87.89
74.00,87.89
75.00,87.89
76.00,87.89
77.00,87.89
78.00,87.89
79.00,87.89
80.00,87.89
81.00,87.89
82.00,87.89
83.00,87.89
84.00,87.89
85.00,87.89
86.00,95.21
87.00,95.21
88.00,95.21
89.00,197.75
90.00,197.75
91.00,197.75
92.00,102.54
93.00,102.54
94.00,102.54
95.00,102.54
96.00,95.21
97.00,95.21
98.00,95.21
99.00,183.11
100.00,183.11
101.00,95.21
102.00,95.21
103.00,95.21
104.00,95.21
105.00,95.21
106.00,95.21
107.00,87.89
108.00,87.89
109.00,87.89
110.00,87.89
111.00,95.21
112.00,95.21
113.00,95.21
114.00,95.21
115.00,87.89
116.00,87.89
117.00,87.89
118.00,183.11
119.00,95.21
120.00,95.21
121.00,95.21
122.00,95.21
123.00,95.21
124.00,95.21
125.00,95.21
126.00,95.21
127.00,95.21
128.00,95.21
129.00,95.21
130.00,95.21
131.00,95.21
132.00,95.21
133.00,95.21
134.00,95.21
135.00,95.21
136.00,95.21
137.00,95.21
138.00,95.21
139.00,197.75
140.00,102.54
141.00,102.54
142.00,102.54
143.00,102.54
144.00,109.86
145.00,227.05
146.00,117.19
147.00,117.19
148.00,117.19
149.00,109.86
150.00,109.86
151.00,102.54
152.00,212.40
153.00,212.40
154.00,219.73
155.00,219.73
156.00,109.86
157.00,102.54
158.00,102.54
159.00,95.21
160.00,95.21
161.00,95.21
162.00,95.21
163.00,95.21
164.00,95.21
165.00,102.54
166.00,102.54
167.00,102.54
168.00,102.54
169.00,102.54
170.00,102.54
171.00,102.54
172.00,102.54
173.00,102.54
174.00,102.54
175.00,102.54
176.00,102.54
177.00,95.21
178.00,95.21
179.00,102.54
180.00,102.54
181.00,102.54
182.00,102.54
183.00,102.54
184.00,197.75
185.00,197.75
186.00,197.75
187.00,102.54
188.00,102.54
189.00,102.54
190.00,102.54
191.00,95.21
192.00,95.21
193.00,95.21
194.00,102.54
195.00,102.54
196.00,102.54
197.00,205.08
198.00,102.54
199.00,102.54
200.00,102.54
201.00,102.54
202.00,87.89
203.00,87.89
204.00,87.89
205.00,95.21
206.00,95.21
207.00,95.21
208.00,102.54
209.00,102.54
210.00,197.75
211.00,197.75
212.00,95.21
213.00,95.21
214.00,87.89
215.00,87.89
216.00,80.57
217.00,80.57
218.00,87.89
219.00,87.89
220.00,95.21
221.00,95.21
222.00,95.21
223.00,95.21
224.00,95.21
225.00,95.21
226.00,95.21
227.00,95.21
228.00,95.21
229.00,95.21
230.00,102.54
231.00,102.54
232.00,212.40
233.00,102.54
234.00,102.54
235.00,95.21
236.00,87.89
237.00,87.89
238.00,87.89
239.00,87.89
240.00,87.89
241.00,87.89
242.00,95.21
243.00,102.54
244.00,102.54
245.00,102.54
246.00,102.54
247.00,102.54
248.00,95.21
249.00,95.21
250.00,95.21
251.00,183.11
252.00,183.11
253.00,95.21
254.00,95.21
255.00,95.21
256.00,87.89
257.00,87.89
258.00,183.11
259.00,183.11
260.00,87.89
261.00,87.89
262.00,87.89
263.00,87.89
264.00,87.89
265.00,87.89
266.00,87.89
267.00,95.21
268.00,95.21
269.00,102.54
270.00,102.54
271.00,95.21
272.00,95.21
273.00,95.21
274.00,95.21
275.00,102.54
276.00,102.54
277.00,102.54
278.00,102.54
279.00,102.54
280.00,102.54
281.00,102.54
282.00,102.54
283.00,102.54
284.00,102.54
285.00,102.54
286.00,102.54
287.00,109.86
288.00,109.86
289.00,109.86
290.00,109.86
291.00,109.86
292.00,102.54
293.00,102.54
294.00,95.21
295.00,95.21
296.00,95.21
297.00,95.21
298.00,95.21
299.00,95.21
300.00,95.21
301.00,87.89
302.00,87.89
303.00,87.89
304.00,87.89
305.00,87.89
306.00,87.89
307.00,87.89
308.00,95.21
309.00,95.21
310.00,95.21
311.00,95.21
312.00,95.21
313.00,87.89
314.00,87.89
315.00,87.89
316.00,95.21
317.00,95.21
318.00,95.21
319.00,87.89
320.00,87.89
321.00,87.89
322.00,87.89
323.00,87.89
324.00,87.89
325.00,87.89
326.00,95.21
327.00,95.21
328.00,95.21
329.00,95.21
330.00,87.89
331.00,87.89
332.00,87.89
333.00,87.89
334.00,87.89
335.00,87.89
336.00,95.21
337.00,197.75
338.00,197.75
339.00,197.75
340.00,95.21
341.00,95.21
342.00,95.21
343.00,102.54
344.00,102.54
345.00,102.54
346.00,102.54
347.00,102.54
348.00,102.54
349.00,212.40
350.00,212.40
351.00,109.86
352.00,109.86
353.00,102.54
354.00,102.54
355.00,102.54
356.00,102.54
357.00,102.54
358.00,102.54
359.00,212.40
360.00,212.40
361.00,109.86
362.00,219.73
363.00,219.73
364.00,109.86
365.00,109.86
366.00,102.54
367.00,95.21
368.00,197.75
369.00,102.54
370.00,102.54
371.00,102.54
372.00,102.54
373.00,109.86
374.00,109.86
375.00,109.86
376.00,109.86
377.00,109.86
378.00,109.86
379.00,109.86
380.00,212.40
381.00,102.54
382.00,212.40
383.00,109.86
384.00,109.86
385.00,109.86
386.00,109.86
387.00,102.54
388.00,95.21
389.00,95.21
390.00,95.21
391.00,95.21
392.00,95.21
393.00,95.21
394.00,87.89
395.00,87.89
396.00,80.57
397.00,80.57
398.00,80.57
399.00,87.89
400.00,87.89
401.00,87.89
402.00,183.11
403.00,183.11
404.00,183.11
405.00,183.11
406.00,95.21
407.00,95.21
408.00,95.21
409.00,95.21
410.00,95.21
411.00,95.21
412.00,95.21
413.00,87.89
414.00,87.89
415.00,87.89
416.00,87.89
417.00,87.89
418.00,183.11
419.00,183.11
420.00,183.11
421.00,87.89
422.00,87.89
423.00,87.89
424.00,87.89
425.00,87.89
426.00,87.89
427.00,95.21
428.00,95.21
429.00,95.21
430.00,95.21
431.00,95.21
432.00,183.11
433.00,95.21
434.00,95.21
435.00,197.75
436.00,197.75
437.00,197.75
438.00,197.75
439.00,197.75
440.00,102.54
441.00,205.08
442.00,205.08
443.00,102.54
444.00,95.21
445.00,95.21
446.00,95.21
447.00,95.21
448.00,102.54
449.00,102.54
450.00,102.54
451.00,102.54
452.00,102.54
453.00,102.54
454.00,95.21
455.00,95.21
456.00,95.21
457.00,95.21
458.00,102.54
459.00,102.54
460.00,102.54
461.00,102.54
462.00,95.21
463.00,95.21
464.00,95.21
465.00,95.21
466.00,95.21
467.00,102.54
468.00,102.54
469.00,109.86
470.00,102.54
471.00,102.54
472.00,102.54
473.00,102.54
474.00,102.54
475.00,95.21
476.00,95.21
477.00,87.89
