tempo_s,bpm
0.00,227.05
1.00,227.05
2.00,227.05
3.00,227.05
4.00,161.13
5.00,161.13
6.00,227.05
7.00,227.05
8.00,227.05
9.00,219.73
10.00,87.89
11.00,87.89
12.00,87.89
13.00,219.73
14.00,219.73
15.00,219.73
16.00,219.73
17.00,197.75
18.00,205.08
19.00,205.08
20.00,205.08
21.00,205.08
22.00,205.08
23.00,197.75
24.00,197.75
25.00,197.75
26.00,87.89
27.00,87.89
28.00,87.89
29.00,183.11
30.00,183.11
31.00,190.43
32.00,190.43
33.00,87.89
34.00,80.57
35.00,80.57
36.00,73.24
37.00,73.24
38.00,183.11
39.00,183.11
40.00,183.11
41.00,175.78
42.00,175.78
43.00,87.89
44.00,80.57
45.00,80.57
46.00,80.57
47.00,190.43
48.00,190.43
49.00,183.11
50.00,175.78
51.00,73.24
52.00,73.24
53.00,73.24
54.00,73.24
55.00,80.57
56.00,80.57
57.00,80.57
58.00,73.24
59.00,73.24
60.00,73.24
61.00,73.24
62.00,234.38
63.00,80.57
64.00,168.46
65.00,87.89
66.00,80.57
67.00,227.05
68.00,227.05
69.00,227.05
70.00,227.05
71.00,234.38
72.00,234.38
73.00,168.46
74.00,168.46
75.00,80.57
76.00,73.24
77.00,73.24
78.00,73.24
79.00,73.24
80.00,73.24
81.00,73.24
82.00,80.57
83.00,80.57
84.00,80.57
85.00,80.57
86.00,80.57
87.00,80.57
88.00,80.57
89.00,80.57
90.00,80.57
91.00,161.13
92.00,161.13
93.00,95.21
94.00,95.21
95.00,73.24
96.00,73.24
97.00,73.24
98.00,73.24
99.00,95.21
100.00,102.54
101.00,212.40
102.00,212.40
103.00,212.40
104.00,212.40
105.00,190.43
106.00,190.43
107.00,190.43
108.00,219.73
109.00,219.73
110.00,227.05
111.00,227.05
112.00,109.86
113.00,227.05
114.00,95.21
115.00,190.43
116.00,190.43
117.00,190.43
118.00,102.54
119.00,205.08
120.00,212.40
121.00,212.40
122.00,212.40
123.00,80.57
124.00,80.57
125.00,87.89
126.00,87.89
127.00,87.89
128.00,87.89
129.00,87.89
130.00,80.57
131.00,80.57
132.00,80.57
133.00,80.57
134.00,80.57
135.00,73.24
136.00,73.24
137.00,73.24
138.00,73.24
139.00,80.57
140.00,80.57
141.00,80.57
142.00,80.57
143.00,168.46
144.00,168.46
145.00,175.78
146.00,175.78
147.00,190.43
148.00,190.43
149.00,190.43
150.00,190.43
151.00,102.54
152.00,109.86
153.00,109.86
154.00,109.86
155.00,109.86
156.00,109.86
157.00,109.86
158.00,95.21
159.00,87.89
160.00,80.57
161.00,219.73
162.00,73.24
163.00,73.24
164.00,190.43
165.00,190.43
166.00,205.08
167.00,205.08
168.00,95.21
169.00,161.13
170.00,161.13
171.00,80.57
172.00,80.57
173.00,87.89
174.00,190.43
175.00,190.43
176.00,183.11
177.00,73.24
178.00,73.24
179.00,73.24
180.00,73.24
181.00,73.24
182.00,161.13
183.00,161.13
184.00,161.13
185.00,168.46
186.00,219.73
187.00,212.40
188.00,212.40
189.00,212.40
190.00,87.89
191.00,197.75
192.00,197.75
193.00,183.11
194.00,183.11
195.00,95.21
196.00,190.43
197.00,190.43
198.00,190.43
199.00,102.54
200.00,102.54
201.00,102.54
202.00,109.86
203.00,219.73
204.00,227.05
205.00,227.05
206.00,234.38
207.00,234.38
208.00,190.43
209.00,197.75
210.00,168.46
211.00,168.46
212.00,175.78
213.00,168.46
214.00,168.46
215.00,161.13
216.00,168.46
217.00,168.46
218.00,168.46
219.00,168.46
220.00,175.78
221.00,175.78
222.00,190.43
223.00,190.43
224.00,197.75
225.00,197.75
226.00,95.21
227.00,95.21
228.00,205.08
229.00,205.08
230.00,219.73
231.00,183.11
232.00,227.05
233.00,109.86
234.00,109.86
235.00,87.89
236.00,87.89
237.00,80.57
238.00,80.57
239.00,80.57
240.00,80.57
241.00,87.89
242.00,87.89
243.00,168.46
244.00,168.46
245.00,161.13
246.00,161.13
247.00,153.81
248.00,87.89
249.00,190.43
250.00,95.21
251.00,95.21
252.00,102.54
253.00,102.54
254.00,190.43
255.00,190.43
256.00,87.89
257.00,87.89
258.00,87.89
259.00,87.89
260.00,87.89
261.00,95.21
262.00,95.21
263.00,183.11
264.00,80.57
265.00,73.24
266.00,73.24
267.00,73.24
268.00,73.24
269.00,73.24
270.00,73.24
271.00,73.24
272.00,227.05
273.00,65.92
274.00,65.92
275.00,73.24
276.00,73.24
277.00,73.24
278.00,73.24
279.00,73.24
280.00,73.24
281.00,73.24
282.00,234.38
283.00,146.48
284.00,146.48
285.00,146.48
286.00,139.16
287.00,197.75
288.00,197.75
289.00,205.08
290.00,205.08
291.00,80.57
292.00,87.89
293.00,197.75
294.00,197.75
295.00,197.75
296.00,51.27
297.00,51.27
298.00,51.27
299.00,58.59
300.00,102.54
301.00,102.54
302.00,205.08
303.00,205.08
304.00,80.57
305.00,80.57
306.00,73.24
307.00,73.24
308.00,205.08
309.00,205.08
310.00,205.08
311.00,197.75
312.00,87.89
313.00,87.89
314.00,87.89
315.00,205.08
316.00,73.24
317.00,131.84
318.00,131.84
319.00,212.40
320.00,73.24
321.00,73.24
322.00,73.24
323.00,73.24
324.00,95.21
325.00,95.21
326.00,95.21
327.00,146.48
328.00,153.81
329.00,153.81
330.00,175.78
331.00,227.05
332.00,227.05
333.00,219.73
334.00,219.73
335.00,87.89
336.00,87.89
337.00,87.89
338.00,87.89
339.00,168.46
340.00,175.78
341.00,219.73
342.00,227.05
343.00,227.05
344.00,227.05
345.00,161.13
346.00,161.13
347.00,161.13
348.00,219.73
349.00,87.89
350.00,87.89
351.00,87.89
352.00,80.57
353.00,80.57
354.00,80.57
355.00,80.57
356.00,87.89
357.00,87.89
358.00,183.11
359.00,51.27
360.00,73.24
361.00,73.24
362.00,73.24
363.00,131.84
364.00,80.57
365.00,80.57
366.00,190.43
367.00,175.78
368.00,175.78
369.00,175.78
370.00,168.46
371.00,73.24
372.00,73.24
373.00,234.38
374.00,234.38
375.00,234.38
376.00,80.57
377.00,80.57
378.00,80.57
379.00,73.24
380.00,73.24
381.00,73.24
382.00,73.24
383.00,73.24
384.00,219.73
385.00,219.73
386.00,227.05
387.00,227.05
388.00,227.05
389.00,80.57
390.00,80.57
391.00,80.57
392.00,73.24
393.00,73.24
394.00,73.24
395.00,73.24
396.00,73.24
397.00,234.38
398.00,80.57
399.00,73.24
400.00,73.24
401.00,80.57
402.00,80.57
403.00,80.57
404.00,80.57
405.00,80.57
406.00,131.84
407.00,131.84
408.00,87.89
409.00,87.89
410.00,102.54
411.00,102.54
412.00,95.21
413.00,190.43
414.00,87.89
415.00,87.89
416.00,190.43
417.00,80.57
418.00,80.57
419.00,80.57
420.00,102.54
421.00,102.54
422.00,102.54
423.00,95.21
424.00,87.89
425.00,73.24
426.00,73.24
427.00,219.73
428.00,234.38
429.00,234.38
430.00,87.89
