tempo_s,bpm
0.00,168.46
1.00,168.46
2.00,168.46
3.00,168.46
4.00,168.46
5.00,168.46
6.00,168.46
7.00,168.46
8.00,168.46
9.00,168.46
10.00,168.46
11.00,168.46
12.00,168.46
13.00,168.46
14.00,161.13
15.00,161.13
16.00,168.46
17.00,168.46
18.00,168.46
19.00,168.46
20.00,190.43
21.00,190.43
22.00,183.11
23.00,87.89
24.00,87.89
25.00,175.78
26.00,175.78
27.00,175.78
28.00,175.78
29.00,183.11
30.00,183.11
31.00,183.11
32.00,183.11
33.00,87.89
34.00,87.89
35.00,87.89
36.00,87.89
37.00,87.89
38.00,87.89
39.00,87.89
40.00,87.89
41.00,183.11
42.00,175.78
43.00,175.78
44.00,175.78
45.00,168.46
46.00,168.46
47.00,175.78
48.00,168.46
49.00,183.11
50.00,190.43
51.00,190.43
52.00,183.11
53.00,183.11
54.00,183.11
55.00,175.78
56.00,175.78
57.00,175.78
58.00,175.78
59.00,175.78
60.00,175.78
61.00,183.11
62.00,183.11
63.00,183.11
64.00,175.78
65.00,175.78
66.00,175.78
67.00,175.78
68.00,175.78
69.00,175.78
70.00,183.11
71.00,183.11
72.00,183.11
73.00,183.11
74.00,175.78
75.00,175.78
76.00,175.78
77.00,175.78
78.00,175.78
79.00,183.11
80.00,183.11
81.00,190.43
82.00,190.43
83.00,183.11
84.00,183.11
85.00,183.11
86.00,183.11
87.00,190.43
88.00,190.43
89.00,190.43
90.00,190.43
91.00,190.43
92.00,190.43
93.00,197.75
94.00,197.75
95.00,197.75
96.00,197.75
97.00,197.75
98.00,197.75
99.00,161.13
100.00,161.13
101.00,183.11
102.00,183.11
103.00,183.11
104.00,183.11
105.00,183.11
106.00,183.11
107.00,183.11
108.00,183.11
109.00,175.78
110.00,175.78
111.00,175.78
112.00,175.78
113.00,183.11
114.00,183.11
115.00,183.11
116.00,183.11
117.00,190.43
118.00,190.43
119.00,190.43
120.00,190.43
121.00,190.43
122.00,197.75
123.00,197.75
124.00,161.13
125.00,161.13
126.00,175.78
127.00,175.78
128.00,175.78
129.00,175.78
130.00,183.11
131.00,190.43
132.00,190.43
133.00,190.43
134.00,190.43
135.00,183.11
136.00,175.78
137.00,168.46
138.00,161.13
139.00,161.13
140.00,80.57
141.00,168.46
142.00,175.78
143.00,175.78
144.00,175.78
145.00,175.78
146.00,168.46
147.00,168.46
148.00,168.46
149.00,168.46
150.00,168.46
151.00,168.46
152.00,168.46
153.00,161.13
154.00,168.46
155.00,168.46
156.00,175.78
157.00,175.78
158.00,175.78
159.00,175.78
160.00,168.46
161.00,80.57
162.00,161.13
163.00,161.13
164.00,168.46
165.00,175.78
166.00,183.11
167.00,183.11
168.00,190.43
169.00,73.24
170.00,73.24
171.00,146.48
172.00,146.48
173.00,146.48
174.00,146.48
175.00,146.48
176.00,161.13
177.00,168.46
178.00,175.78
179.00,183.11
180.00,183.11
181.00,190.43
182.00,190.43
183.00,190.43
184.00,190.43
185.00,190.43
186.00,190.43
187.00,197.75
188.00,197.75
189.00,197.75
190.00,197.75
191.00,197.75
192.00,190.43
193.00,73.24
194.00,73.24
195.00,73.24
196.00,73.24
197.00,146.48
198.00,146.48
199.00,146.48
200.00,146.48
201.00,65.92
202.00,65.92
203.00,73.24
204.00,153.81
205.00,153.81
206.00,80.57
207.00,80.57
208.00,80.57
209.00,80.57
210.00,153.81
211.00,73.24
212.00,80.57
213.00,161.13
214.00,161.13
215.00,80.57
216.00,80.57
217.00,80.57
218.00,80.57
219.00,80.57
220.00,80.57
221.00,190.43
222.00,190.43
223.00,190.43
224.00,183.11
225.00,183.11
226.00,87.89
227.00,80.57
228.00,73.24
229.00,73.24
230.00,73.24
231.00,153.81
232.00,153.81
233.00,161.13
234.00,161.13
235.00,80.57
236.00,80.57
237.00,80.57
238.00,146.48
239.00,146.48
240.00,146.48
241.00,146.48
242.00,146.48
243.00,139.16
244.00,139.16
245.00,139.16
246.00,65.92
247.00,161.13
248.00,161.13
249.00,168.46
250.00,168.46
251.00,168.46
252.00,168.46
253.00,161.13
254.00,161.13
255.00,161.13
256.00,161.13
257.00,168.46
258.00,183.11
259.00,183.11
260.00,175.78
261.00,175.78
262.00,175.78
263.00,168.46
264.00,168.46
265.00,161.13
266.00,161.13
267.00,161.13
268.00,161.13
269.00,161.13
270.00,161.13
271.00,168.46
272.00,161.13
273.00,161.13
274.00,161.13
275.00,161.13
276.00,161.13
277.00,161.13
278.00,161.13
279.00,161.13
280.00,161.13
281.00,161.13
282.00,161.13
283.00,161.13
284.00,168.46
285.00,168.46
286.00,168.46
287.00,168.46
288.00,175.78
289.00,175.78
290.00,183.11
291.00,175.78
292.00,175.78
293.00,175.78
294.00,168.46
295.00,168.46
296.00,168.46
297.00,175.78
298.00,175.78
299.00,175.78
300.00,168.46
301.00,168.46
302.00,168.46
303.00,161.13
304.00,161.13
305.00,168.46
306.00,168.46
307.00,175.78
308.00,175.78
309.00,183.11
310.00,183.11
311.00,95.21
312.00,175.78
313.00,175.78
314.00,175.78
315.00,168.46
316.00,168.46
317.00,168.46
318.00,175.78
319.00,175.78
320.00,183.11
321.00,183.11
322.00,183.11
323.00,183.11
324.00,183.11
325.00,168.46
326.00,168.46
327.00,168.46
328.00,168.46
329.00,168.46
330.00,168.46
331.00,168.46
332.00,175.78
333.00,175.78
334.00,175.78
335.00,175.78
336.00,175.78
337.00,175.78
338.00,175.78
339.00,161.13
340.00,234.38
341.00,234.38
342.00,234.38
343.00,161.13
344.00,161.13
345.00,168.46
346.00,168.46
347.00,168.46
348.00,168.46
349.00,161.13
350.00,161.13
351.00,161.13
352.00,161.13
353.00,161.13
354.00,168.46
355.00,168.46
356.00,168.46
357.00,168.46
358.00,168.46
359.00,161.13
360.00,161.13
361.00,161.13
362.00,161.13
363.00,175.78
364.00,175.78
365.00,175.78
366.00,175.78
367.00,168.46
368.00,168.46
369.00,161.13
370.00,161.13
371.00,161.13
372.00,168.46
373.00,168.46
374.00,175.78
375.00,175.78
376.00,175.78
