tempo_s,bpm
0.00,197.75
1.00,197.75
2.00,197.75
3.00,197.75
4.00,197.75
5.00,197.75
6.00,197.75
7.00,197.75
8.00,197.75
9.00,102.54
10.00,102.54
11.00,102.54
12.00,102.54
13.00,205.08
14.00,205.08
15.00,205.08
16.00,205.08
17.00,205.08
18.00,102.54
19.00,102.54
20.00,102.54
21.00,102.54
22.00,102.54
23.00,205.08
24.00,102.54
25.00,212.40
26.00,109.86
27.00,102.54
28.00,102.54
29.00,102.54
30.00,212.40
31.00,109.86
32.00,219.73
33.00,219.73
34.00,109.86
35.00,109.86
36.00,102.54
37.00,102.54
38.00,102.54
39.00,212.40
40.00,109.86
41.00,109.86
42.00,109.86
43.00,109.86
44.00,109.86
45.00,205.08
46.00,205.08
47.00,205.08
48.00,102.54
49.00,102.54
50.00,95.21
51.00,95.21
52.00,95.21
53.00,183.11
54.00,95.21
55.00,95.21
56.00,102.54
57.00,102.54
58.00,109.86
59.00,109.86
60.00,109.86
61.00,109.86
62.00,102.54
63.00,197.75
64.00,197.75
65.00,205.08
66.00,205.08
67.00,102.54
68.00,102.54
69.00,102.54
70.00,102.54
71.00,102.54
72.00,109.86
73.00,109.86
74.00,109.86
75.00,109.86
76.00,109.86
77.00,109.86
78.00,102.54
79.00,102.54
80.00,212.40
81.00,212.40
82.00,212.40
83.00,212.40
84.00,212.40
85.00,102.54
86.00,102.54
87.00,102.54
88.00,102.54
89.00,102.54
90.00,102.54
91.00,109.86
92.00,109.86
93.00,109.86
94.00,102.54
95.00,102.54
96.00,95.21
97.00,95.21
98.00,95.21
99.00,95.21
100.00,95.21
101.00,102.54
102.00,102.54
103.00,102.54
104.00,102.54
105.00,102.54
106.00,102.54
107.00,102.54
108.00,205.08
109.00,205.08
110.00,102.54
111.00,102.54
112.00,102.54
113.00,102.54
114.00,102.54
115.00,102.54
116.00,102.54
117.00,102.54
118.00,205.08
119.00,102.54
120.00,102.54
121.00,102.54
122.00,102.54
123.00,102.54
124.00,197.75
125.00,197.75
126.00,205.08
127.00,212.40
128.00,212.40
129.00,212.40
130.00,109.86
131.00,102.54
132.00,205.08
133.00,205.08
134.00,205.08
135.00,102.54
136.00,109.86
137.00,109.86
138.00,117.19
139.00,117.19
140.00,117.19
141.00,87.89
142.00,87.89
143.00,183.11
144.00,95.21
145.00,95.21
146.00,197.75
147.00,205.08
148.00,212.40
149.00,102.54
150.00,102.54
151.00,102.54
152.00,102.54
153.00,102.54
154.00,102.54
155.00,102.54
156.00,212.40
157.00,212.40
158.00,212.40
159.00,212.40
160.00,102.54
161.00,102.54
162.00,190.43
163.00,190.43
164.00,102.54
165.00,205.08
166.00,205.08
167.00,205.08
168.00,102.54
169.00,102.54
170.00,102.54
171.00,212.40
172.00,212.40
173.00,212.40
174.00,212.40
175.00,212.40
176.00,212.40
177.00,212.40
178.00,212.40
179.00,212.40
180.00,102.54
181.00,102.54
182.00,197.75
183.00,197.75
184.00,197.75
185.00,197.75
186.00,102.54
187.00,212.40
188.00,219.73
189.00,219.73
190.00,95.21
191.00,95.21
192.00,95.21
193.00,95.21
194.00,205.08
195.00,205.08
196.00,205.08
197.00,205.08
198.00,109.86
199.00,227.05
200.00,227.05
201.00,109.86
202.00,109.86
203.00,102.54
204.00,102.54
205.00,205.08
206.00,212.40
207.00,212.40
208.00,212.40
209.00,102.54
210.00,102.54
211.00,102.54
212.00,95.21
213.00,95.21
214.00,95.21
215.00,95.21
216.00,95.21
217.00,95.21
218.00,102.54
219.00,109.86
220.00,109.86
221.00,109.86
222.00,102.54
223.00,102.54
224.00,102.54
225.00,190.43
226.00,190.43
227.00,190.43
228.00,197.75
229.00,197.75
230.00,95.21
231.00,87.89
232.00,87.89
233.00,87.89
234.00,183.11
235.00,183.11
236.00,183.11
237.00,95.21
238.00,95.21
239.00,95.21
240.00,95.21
241.00,95.21
242.00,95.21
243.00,190.43
244.00,190.43
245.00,190.43
246.00,190.43
247.00,190.43
248.00,183.11
249.00,183.11
250.00,95.21
251.00,95.21
252.00,95.21
253.00,95.21
254.00,95.21
255.00,95.21
256.00,95.21
257.00,95.21
258.00,102.54
259.00,197.75
260.00,102.54
261.00,197.75
262.00,197.75
263.00,197.75
264.00,197.75
265.00,102.54
266.00,102.54
267.00,102.54
268.00,109.86
269.00,109.86
270.00,219.73
271.00,102.54
272.00,95.21
273.00,190.43
274.00,190.43
275.00,190.43
276.00,95.21
277.00,95.21
278.00,95.21
279.00,95.21
280.00,95.21
281.00,95.21
282.00,95.21
283.00,190.43
284.00,197.75
285.00,205.08
286.00,205.08
287.00,205.08
288.00,205.08
289.00,197.75
290.00,197.75
291.00,197.75
292.00,197.75
293.00,205.08
294.00,205.08
