tempo_s,bpm
0.00,87.89
1.00,183.11
2.00,183.11
3.00,183.11
4.00,190.43
5.00,190.43
6.00,190.43
7.00,183.11
8.00,183.11
9.00,183.11
10.00,190.43
11.00,190.43
12.00,190.43
13.00,190.43
14.00,190.43
15.00,190.43
16.00,190.43
17.00,183.11
18.00,183.11
19.00,95.21
20.00,95.21
21.00,95.21
22.00,197.75
23.00,197.75
24.00,190.43
25.00,197.75
26.00,197.75
27.00,102.54
28.00,102.54
29.00,102.54
30.00,102.54
31.00,102.54
32.00,102.54
33.00,102.54
34.00,95.21
35.00,95.21
36.00,197.75
37.00,197.75
38.00,197.75
39.00,197.75
40.00,190.43
41.00,190.43
42.00,190.43
43.00,197.75
44.00,197.75
45.00,197.75
46.00,205.08
47.00,205.08
48.00,205.08
49.00,205.08
50.00,102.54
51.00,197.75
52.00,197.75
53.00,197.75
54.00,205.08
55.00,205.08
56.00,205.08
57.00,205.08
58.00,205.08
59.00,212.40
60.00,212.40
61.00,102.54
62.00,102.54
63.00,102.54
64.00,102.54
65.00,102.54
66.00,102.54
67.00,109.86
68.00,109.86
69.00,109.86
70.00,102.54
71.00,102.54
72.00,102.54
73.00,102.54
74.00,102.54
75.00,102.54
76.00,212.40
77.00,102.54
78.00,197.75
79.00,197.75
80.00,197.75
81.00,95.21
82.00,95.21
83.00,102.54
84.00,102.54
85.00,205.08
86.00,205.08
87.00,197.75
88.00,197.75
89.00,190.43
90.00,190.43
91.00,95.21
92.00,197.75
93.00,95.21
94.00,95.21
95.00,190.43
96.00,183.11
97.00,183.11
98.00,183.11
99.00,190.43
100.00,190.43
101.00,197.75
102.00,197.75
103.00,205.08
104.00,205.08
105.00,212.40
106.00,212.40
107.00,212.40
108.00,212.40
109.00,205.08
110.00,205.08
111.00,205.08
112.00,205.08
113.00,102.54
114.00,197.75
115.00,197.75
116.00,197.75
117.00,197.75
118.00,197.75
119.00,197.75
120.00,197.75
121.00,190.43
122.00,190.43
123.00,190.43
124.00,197.75
125.00,197.75
126.00,95.21
127.00,95.21
128.00,190.43
129.00,190.43
130.00,190.43
131.00,190.43
132.00,190.43
133.00,190.43
134.00,190.43
135.00,190.43
136.00,183.11
137.00,183.11
138.00,190.43
139.00,190.43
140.00,190.43
141.00,190.43
142.00,190.43
143.00,190.43
144.00,190.43
145.00,190.43
146.00,197.75
147.00,197.75
148.00,197.75
149.00,197.75
150.00,190.43
151.00,190.43
152.00,190.43
153.00,190.43
154.00,190.43
155.00,197.75
156.00,205.08
157.00,205.08
158.00,212.40
159.00,212.40
160.00,212.40
161.00,212.40
162.00,212.40
163.00,219.73
164.00,219.73
165.00,219.73
166.00,102.54
167.00,197.75
168.00,197.75
169.00,102.54
170.00,212.40
171.00,219.73
172.00,102.54
173.00,95.21
174.00,95.21
175.00,190.43
176.00,190.43
177.00,190.43
178.00,190.43
179.00,95.21
180.00,205.08
181.00,205.08
182.00,205.08
183.00,197.75
184.00,197.75
185.00,197.75
