tempo_s,bpm
0.00,175.78
1.00,168.46
2.00,168.46
3.00,168.46
4.00,168.46
5.00,168.46
6.00,168.46
7.00,168.46
8.00,168.46
9.00,168.46
10.00,175.78
11.00,175.78
12.00,175.78
13.00,175.78
14.00,183.11
15.00,183.11
16.00,190.43
17.00,183.11
18.00,87.89
19.00,87.89
20.00,168.46
21.00,168.46
22.00,175.78
23.00,175.78
24.00,183.11
25.00,183.11
26.00,183.11
27.00,190.43
28.00,190.43
29.00,183.11
30.00,87.89
31.00,87.89
32.00,168.46
33.00,168.46
34.00,168.46
35.00,175.78
36.00,183.11
37.00,190.43
38.00,190.43
39.00,190.43
40.00,197.75
41.00,190.43
42.00,190.43
43.00,183.11
44.00,183.11
45.00,183.11
46.00,183.11
47.00,183.11
48.00,95.21
49.00,190.43
50.00,197.75
51.00,197.75
52.00,197.75
53.00,197.75
54.00,197.75
55.00,95.21
56.00,175.78
57.00,175.78
58.00,175.78
59.00,175.78
60.00,175.78
61.00,175.78
62.00,183.11
63.00,190.43
64.00,190.43
65.00,190.43
66.00,190.43
67.00,190.43
68.00,190.43
69.00,183.11
70.00,175.78
71.00,175.78
72.00,175.78
73.00,175.78
74.00,175.78
75.00,175.78
76.00,183.11
77.00,183.11
78.00,95.21
79.00,87.89
80.00,87.89
81.00,87.89
82.00,87.89
83.00,168.46
84.00,168.46
85.00,87.89
86.00,87.89
87.00,183.11
88.00,183.11
89.00,183.11
90.00,183.11
91.00,175.78
92.00,175.78
93.00,168.46
94.00,87.89
95.00,87.89
96.00,87.89
97.00,183.11
98.00,183.11
99.00,183.11
100.00,183.11
101.00,183.11
102.00,87.89
103.00,175.78
104.00,175.78
105.00,175.78
106.00,183.11
107.00,183.11
108.00,183.11
109.00,183.11
110.00,183.11
111.00,175.78
112.00,87.89
113.00,168.46
114.00,168.46
115.00,175.78
116.00,175.78
117.00,175.78
118.00,175.78
119.00,175.78
120.00,87.89
121.00,87.89
122.00,168.46
123.00,168.46
124.00,168.46
125.00,168.46
126.00,87.89
127.00,175.78
128.00,87.89
129.00,183.11
130.00,183.11
131.00,87.89
132.00,175.78
133.00,175.78
134.00,175.78
135.00,175.78
136.00,175.78
137.00,175.78
138.00,183.11
139.00,183.11
140.00,183.11
141.00,183.11
142.00,87.89
143.00,87.89
144.00,87.89
145.00,87.89
146.00,183.11
147.00,183.11
148.00,183.11
149.00,183.11
150.00,183.11
151.00,183.11
152.00,183.11
153.00,183.11
154.00,183.11
155.00,175.78
156.00,175.78
157.00,175.78
158.00,175.78
159.00,183.11
160.00,95.21
161.00,190.43
162.00,190.43
163.00,95.21
164.00,87.89
165.00,87.89
166.00,175.78
167.00,175.78
168.00,175.78
169.00,183.11
170.00,190.43
171.00,190.43
172.00,190.43
173.00,87.89
174.00,87.89
175.00,80.57
176.00,80.57
177.00,80.57
178.00,80.57
179.00,168.46
180.00,168.46
181.00,175.78
182.00,183.11
183.00,190.43
184.00,190.43
185.00,190.43
186.00,190.43
187.00,190.43
188.00,95.21
189.00,87.89
190.00,87.89
191.00,175.78
192.00,175.78
193.00,175.78
194.00,183.11
195.00,183.11
196.00,190.43
197.00,190.43
198.00,95.21
199.00,95.21
200.00,87.89
201.00,87.89
202.00,168.46
203.00,80.57
204.00,80.57
205.00,168.46
206.00,168.46
207.00,87.89
208.00,87.89
209.00,87.89
210.00,87.89
211.00,175.78
212.00,175.78
213.00,175.78
214.00,175.78
215.00,175.78
216.00,175.78
217.00,175.78
218.00,175.78
219.00,175.78
220.00,87.89
221.00,168.46
222.00,80.57
223.00,168.46
224.00,168.46
225.00,87.89
226.00,175.78
227.00,175.78
228.00,175.78
229.00,175.78
230.00,175.78
231.00,175.78
232.00,175.78
233.00,175.78
234.00,183.11
235.00,183.11
236.00,183.11
237.00,183.11
238.00,183.11
239.00,87.89
240.00,87.89
241.00,87.89
242.00,87.89
243.00,87.89
244.00,87.89
245.00,183.11
