tempo_s,bpm
0.00,73.24
1.00,73.24
2.00,73.24
3.00,73.24
4.00,73.24
5.00,73.24
6.00,73.24
7.00,73.24
8.00,73.24
9.00,73.24
10.00,73.24
11.00,80.57
12.00,80.57
13.00,80.57
14.00,80.57
15.00,87.89
16.00,87.89
17.00,87.89
18.00,87.89
19.00,87.89
20.00,87.89
21.00,80.57
22.00,80.57
23.00,80.57
24.00,80.57
25.00,73.24
26.00,80.57
27.00,80.57
28.00,80.57
29.00,80.57
30.00,80.57
31.00,80.57
32.00,80.57
33.00,80.57
34.00,80.57
35.00,80.57
36.00,80.57
37.00,80.57
38.00,87.89
39.00,87.89
40.00,87.89
41.00,87.89
42.00,87.89
43.00,87.89
44.00,87.89
45.00,87.89
46.00,87.89
47.00,87.89
48.00,87.89
49.00,87.89
50.00,87.89
51.00,87.89
52.00,87.89
53.00,87.89
54.00,87.89
55.00,87.89
56.00,87.89
57.00,87.89
58.00,87.89
59.00,87.89
60.00,87.89
61.00,87.89
62.00,87.89
63.00,87.89
64.00,87.89
65.00,87.89
66.00,87.89
67.00,87.89
68.00,87.89
69.00,87.89
70.00,87.89
71.00,87.89
72.00,87.89
73.00,87.89
74.00,87.89
75.00,87.89
76.00,87.89
77.00,87.89
78.00,87.89
79.00,80.57
80.00,80.57
81.00,80.57
82.00,80.57
83.00,80.57
84.00,80.57
85.00,87.89
86.00,87.89
87.00,87.89
88.00,87.89
89.00,87.89
90.00,80.57
91.00,80.57
92.00,80.57
93.00,80.57
94.00,87.89
95.00,87.89
96.00,87.89
97.00,87.89
98.00,87.89
99.00,87.89
100.00,87.89
101.00,87.89
102.00,87.89
103.00,80.57
104.00,80.57
105.00,80.57
106.00,80.57
107.00,87.89
108.00,87.89
109.00,87.89
110.00,87.89
111.00,87.89
112.00,87.89
113.00,87.89
114.00,87.89
115.00,87.89
116.00,87.89
117.00,87.89
118.00,87.89
119.00,87.89
120.00,87.89
121.00,87.89
122.00,87.89
123.00,87.89
124.00,87.89
125.00,87.89
126.00,95.21
127.00,95.21
128.00,95.21
129.00,95.21
130.00,87.89
131.00,87.89
132.00,87.89
133.00,87.89
134.00,87.89
135.00,80.57
136.00,80.57
137.00,80.57
138.00,80.57
139.00,87.89
140.00,87.89
141.00,87.89
142.00,87.89
143.00,80.57
144.00,80.57
145.00,80.57
146.00,80.57
