tempo_s,bpm
0.00,87.89
1.00,87.89
2.00,87.89
3.00,87.89
4.00,87.89
5.00,87.89
6.00,87.89
7.00,87.89
8.00,87.89
9.00,87.89
10.00,87.89
11.00,87.89
12.00,87.89
13.00,87.89
14.00,87.89
15.00,95.21
16.00,95.21
17.00,87.89
18.00,87.89
19.00,87.89
20.00,87.89
21.00,87.89
22.00,87.89
23.00,87.89
24.00,87.89
25.00,87.89
26.00,95.21
27.00,95.21
28.00,95.21
29.00,87.89
30.00,87.89
31.00,87.89
32.00,87.89
33.00,87.89
34.00,87.89
35.00,87.89
36.00,87.89
37.00,95.21
38.00,95.21
39.00,95.21
40.00,95.21
41.00,95.21
42.00,95.21
43.00,95.21
44.00,95.21
45.00,87.89
46.00,87.89
47.00,95.21
48.00,95.21
49.00,95.21
50.00,95.21
51.00,95.21
52.00,95.21
53.00,95.21
54.00,95.21
55.00,95.21
56.00,87.89
57.00,87.89
58.00,87.89
59.00,87.89
60.00,87.89
61.00,87.89
62.00,95.21
63.00,95.21
64.00,95.21
65.00,95.21
66.00,95.21
67.00,95.21
68.00,95.21
69.00,87.89
70.00,87.89
71.00,87.89
72.00,87.89
73.00,87.89
74.00,87.89
75.00,87.89
76.00,87.89
77.00,87.89
78.00,87.89
79.00,87.89
80.00,87.89
81.00,87.89
82.00,87.89
83.00,87.89
84.00,87.89
85.00,87.89
86.00,87.89
87.00,87.89
88.00,87.89
89.00,87.89
90.00,87.89
91.00,87.89
92.00,87.89
93.00,87.89
94.00,87.89
95.00,87.89
96.00,87.89
97.00,87.89
98.00,87.89
99.00,95.21
100.00,87.89
101.00,87.89
102.00,87.89
103.00,87.89
104.00,87.89
105.00,87.89
106.00,87.89
107.00,87.89
108.00,87.89
109.00,87.89
110.00,87.89
111.00,87.89
112.00,87.89
113.00,87.89
114.00,87.89
115.00,87.89
116.00,87.89
117.00,87.89
118.00,87.89
119.00,87.89
120.00,87.89
121.00,87.89
122.00,87.89
123.00,80.57
124.00,80.57
125.00,80.57
126.00,87.89
127.00,87.89
128.00,87.89
129.00,87.89
130.00,87.89
131.00,87.89
132.00,87.89
133.00,87.89
134.00,87.89
135.00,87.89
136.00,87.89
137.00,87.89
138.00,87.89
139.00,87.89
140.00,87.89
141.00,87.89
142.00,87.89
143.00,87.89
144.00,87.89
145.00,87.89
146.00,87.89
147.00,95.21
148.00,95.21
149.00,95.21
150.00,95.21
151.00,95.21
152.00,95.21
153.00,87.89
154.00,87.89
155.00,87.89
156.00,87.89
157.00,87.89
158.00,87.89
159.00,95.21
160.00,95.21
161.00,95.21
162.00,95.21
163.00,95.21
164.00,87.89
165.00,87.89
166.00,87.89
167.00,87.89
168.00,87.89
169.00,87.89
170.00,95.21
171.00,95.21
172.00,95.21
173.00,87.89
174.00,87.89
175.00,80.57
176.00,80.57
177.00,80.57
178.00,80.57
179.00,80.57
180.00,87.89
181.00,87.89
182.00,87.89
183.00,95.21
184.00,95.21
185.00,95.21
186.00,95.21
187.00,95.21
188.00,95.21
189.00,87.89
190.00,87.89
191.00,87.89
192.00,87.89
193.00,87.89
194.00,87.89
195.00,95.21
196.00,95.21
197.00,95.21
198.00,95.21
199.00,95.21
200.00,87.89
201.00,87.89
202.00,80.57
203.00,80.57
204.00,80.57
205.00,80.57
206.00,80.57
207.00,87.89
208.00,87.89
209.00,87.89
210.00,87.89
211.00,87.89
212.00,87.89
213.00,87.89
214.00,87.89
215.00,87.89
216.00,87.89
217.00,87.89
218.00,87.89
219.00,87.89
220.00,87.89
221.00,87.89
222.00,80.57
223.00,80.57
224.00,87.89
225.00,87.89
226.00,87.89
227.00,87.89
228.00,87.89
229.00,87.89
230.00,87.89
231.00,87.89
232.00,87.89
233.00,87.89
234.00,87.89
235.00,87.89
236.00,87.89
237.00,87.89
238.00,87.89
239.00,87.89
240.00,87.89
241.00,87.89
242.00,87.89
243.00,87.89
244.00,87.89
245.00,95.21
246.00,95.21
247.00,95.21
248.00,95.21
249.00,80.57
250.00,87.89
251.00,87.89
252.00,80.57
253.00,80.57
254.00,80.57
255.00,80.57
256.00,80.57
257.00,87.89
258.00,87.89
259.00,87.89
260.00,87.89
261.00,87.89
262.00,87.89
263.00,87.89
264.00,87.89
265.00,87.89
266.00,87.89
267.00,87.89
268.00,87.89
269.00,87.89
270.00,87.89
271.00,87.89
272.00,87.89
273.00,183.11
274.00,183.11
275.00,87.89
276.00,87.89
277.00,87.89
278.00,87.89
279.00,87.89
280.00,87.89
281.00,87.89
282.00,87.89
283.00,87.89
284.00,87.89
285.00,87.89
286.00,87.89
287.00,87.89
288.00,87.89
289.00,87.89
290.00,87.89
291.00,87.89
292.00,87.89
293.00,95.21
294.00,95.21
295.00,95.21
296.00,95.21
297.00,87.89
298.00,87.89
299.00,87.89
300.00,87.89
301.00,87.89
302.00,87.89
303.00,87.89
304.00,87.89
305.00,87.89
306.00,87.89
307.00,87.89
308.00,87.89
309.00,87.89
310.00,87.89
311.00,87.89
312.00,87.89
313.00,87.89
314.00,87.89
315.00,87.89
316.00,87.89
317.00,87.89
318.00,87.89
319.00,87.89
320.00,87.89
321.00,87.89
322.00,87.89
323.00,87.89
324.00,87.89
325.00,87.89
326.00,87.89
327.00,87.89
328.00,87.89
329.00,87.89
330.00,87.89
331.00,87.89
332.00,87.89
333.00,95.21
334.00,95.21
335.00,95.21
336.00,95.21
337.00,95.21
338.00,87.89
339.00,87.89
340.00,87.89
341.00,87.89
342.00,87.89
343.00,87.89
344.00,87.89
345.00,87.89
346.00,87.89
347.00,87.89
348.00,87.89
349.00,87.89
350.00,87.89
351.00,87.89
352.00,95.21
353.00,95.21
354.00,95.21
355.00,95.21
356.00,95.21
357.00,95.21
358.00,95.21
359.00,95.21
360.00,95.21
361.00,95.21
362.00,95.21
363.00,95.21
364.00,95.21
365.00,95.21
366.00,95.21
367.00,95.21
368.00,95.21
369.00,95.21
370.00,95.21
371.00,95.21
372.00,95.21
373.00,95.21
374.00,95.21
375.00,95.21
376.00,95.21
377.00,95.21
378.00,95.21
379.00,95.21
380.00,95.21
381.00,95.21
382.00,87.89
383.00,87.89
384.00,87.89
385.00,95.21
386.00,95.21
387.00,95.21
388.00,95.21
389.00,102.54
390.00,102.54
391.00,95.21
392.00,95.21
393.00,95.21
394.00,95.21
395.00,95.21
396.00,95.21
397.00,95.21
398.00,95.21
399.00,95.21
400.00,95.21
401.00,95.21
402.00,95.21
403.00,95.21
404.00,95.21
405.00,95.21
406.00,95.21
407.00,95.21
408.00,95.21
409.00,95.21
410.00,95.21
411.00,95.21
412.00,95.21
413.00,95.21
414.00,95.21
415.00,95.21
416.00,87.89
417.00,87.89
418.00,87.89
419.00,87.89
420.00,87.89
421.00,87.89
422.00,87.89
423.00,87.89
424.00,87.89
425.00,87.89
426.00,87.89
427.00,87.89
428.00,87.89
429.00,87.89
430.00,87.89
431.00,87.89
432.00,87.89
433.00,87.89
434.00,87.89
435.00,87.89
436.00,87.89
437.00,87.89
438.00,87.89
439.00,87.89
440.00,87.89
441.00,87.89
442.00,87.89
443.00,87.89
444.00,87.89
445.00,95.21
446.00,95.21
447.00,95.21
448.00,95.21
449.00,95.21
450.00,95.21
451.00,95.21
452.00,95.21
453.00,95.21
454.00,95.21
455.00,95.21
456.00,95.21
457.00,95.21
458.00,95.21
459.00,87.89
460.00,87.89
461.00,87.89
462.00,87.89
463.00,87.89
464.00,87.89
465.00,87.89
466.00,87.89
467.00,87.89
468.00,87.89
469.00,87.89
470.00,87.89
471.00,87.89
472.00,87.89
473.00,87.89
474.00,87.89
475.00,87.89
476.00,87.89
