tempo_s,bpm
0.00,73.24
1.00,73.24
2.00,73.24
3.00,80.57
4.00,80.57
5.00,80.57
6.00,80.57
7.00,80.57
8.00,80.57
9.00,80.57
10.00,51.27
11.00,51.27
12.00,87.89
13.00,87.89
14.00,87.89
15.00,87.89
16.00,87.89
17.00,87.89
18.00,205.08
19.00,205.08
20.00,102.54
21.00,102.54
22.00,102.54
23.00,95.21
24.00,95.21
25.00,95.21
26.00,95.21
27.00,87.89
28.00,87.89
29.00,87.89
30.00,95.21
31.00,95.21
32.00,87.89
33.00,87.89
34.00,73.24
35.00,80.57
36.00,80.57
37.00,80.57
38.00,80.57
39.00,65.92
40.00,65.92
41.00,87.89
42.00,87.89
43.00,51.27
44.00,51.27
45.00,65.92
46.00,80.57
47.00,87.89
48.00,87.89
49.00,65.92
50.00,65.92
51.00,73.24
52.00,73.24
53.00,73.24
54.00,73.24
55.00,80.57
56.00,80.57
57.00,80.57
58.00,73.24
59.00,73.24
60.00,73.24
61.00,73.24
62.00,80.57
63.00,80.57
64.00,80.57
65.00,80.57
66.00,80.57
67.00,73.24
68.00,73.24
69.00,73.24
70.00,73.24
71.00,80.57
72.00,80.57
73.00,80.57
74.00,80.57
75.00,80.57
76.00,73.24
77.00,73.24
78.00,73.24
79.00,73.24
80.00,73.24
81.00,73.24
82.00,73.24
83.00,80.57
84.00,80.57
85.00,80.57
86.00,80.57
87.00,80.57
88.00,80.57
89.00,80.57
90.00,80.57
91.00,80.57
92.00,87.89
93.00,87.89
94.00,73.24
95.00,73.24
96.00,73.24
97.00,73.24
98.00,73.24
99.00,73.24
100.00,73.24
101.00,102.54
102.00,102.54
103.00,102.54
104.00,102.54
105.00,102.54
106.00,95.21
107.00,95.21
108.00,117.19
109.00,109.86
110.00,109.86
111.00,109.86
112.00,117.19
113.00,95.21
114.00,95.21
115.00,95.21
116.00,95.21
117.00,95.21
118.00,102.54
119.00,102.54
120.00,102.54
121.00,102.54
122.00,65.92
123.00,80.57
124.00,80.57
125.00,87.89
126.00,87.89
127.00,87.89
128.00,87.89
129.00,80.57
130.00,80.57
131.00,80.57
132.00,80.57
133.00,80.57
134.00,80.57
135.00,73.24
136.00,73.24
137.00,73.24
138.00,73.24
139.00,73.24
140.00,80.57
141.00,80.57
142.00,80.57
143.00,80.57
144.00,58.59
145.00,87.89
146.00,87.89
