tempo_s,bpm
0.00,73.24
1.00,73.24
2.00,73.24
3.00,73.24
4.00,73.24
5.00,73.24
6.00,73.24
7.00,73.24
8.00,73.24
9.00,73.24
10.00,73.24
11.00,73.24
12.00,80.57
13.00,80.57
14.00,80.57
15.00,80.57
16.00,87.89
17.00,80.57
18.00,80.57
19.00,80.57
20.00,80.57
21.00,73.24
22.00,73.24
23.00,73.24
24.00,73.24
25.00,65.92
26.00,65.92
27.00,65.92
28.00,65.92
29.00,73.24
30.00,73.24
31.00,73.24
32.00,73.24
33.00,73.24
34.00,65.92
35.00,65.92
36.00,65.92
37.00,65.92
38.00,65.92
39.00,65.92
40.00,65.92
41.00,65.92
42.00,65.92
43.00,65.92
44.00,65.92
45.00,65.92
46.00,65.92
47.00,65.92
48.00,73.24
49.00,73.24
50.00,73.24
51.00,73.24
52.00,73.24
53.00,73.24
54.00,73.24
55.00,73.24
56.00,73.24
57.00,73.24
58.00,73.24
59.00,73.24
60.00,73.24
61.00,73.24
62.00,65.92
63.00,65.92
64.00,65.92
65.00,65.92
66.00,73.24
67.00,73.24
68.00,73.24
69.00,73.24
70.00,73.24
71.00,73.24
72.00,65.92
73.00,65.92
74.00,65.92
75.00,65.92
76.00,65.92
77.00,65.92
78.00,65.92
79.00,65.92
80.00,65.92
81.00,65.92
82.00,65.92
83.00,73.24
84.00,73.24
85.00,73.24
86.00,73.24
87.00,73.24
88.00,73.24
89.00,73.24
90.00,73.24
91.00,73.24
92.00,73.24
93.00,73.24
94.00,73.24
95.00,73.24
96.00,73.24
97.00,73.24
98.00,73.24
99.00,73.24
100.00,73.24
101.00,73.24
102.00,73.24
103.00,73.24
104.00,73.24
105.00,73.24
106.00,73.24
107.00,73.24
108.00,73.24
109.00,73.24
110.00,73.24
111.00,73.24
112.00,73.24
113.00,73.24
114.00,73.24
115.00,73.24
116.00,73.24
117.00,73.24
118.00,73.24
119.00,73.24
120.00,73.24
121.00,73.24
122.00,73.24
123.00,73.24
124.00,73.24
125.00,73.24
126.00,73.24
127.00,73.24
128.00,73.24
129.00,73.24
130.00,73.24
131.00,73.24
132.00,73.24
133.00,73.24
134.00,73.24
135.00,73.24
136.00,73.24
137.00,73.24
138.00,73.24
139.00,73.24
140.00,73.24
141.00,73.24
142.00,73.24
143.00,73.24
144.00,73.24
145.00,73.24
146.00,73.24
