tempo_s,bpm
0.00,124.51
4.00,124.51
5.00,124.51
6.00,124.51
9.00,117.19
17.00,124.51
18.00,124.51
19.00,124.51
20.00,124.51
21.00,124.51
22.00,117.19
23.00,124.51
24.00,124.51
25.00,124.51
26.00,124.51
28.00,124.51
29.00,124.51
30.00,124.51
31.00,124.51
32.00,131.84
33.00,131.84
34.00,131.84
35.00,131.84
36.00,124.51
37.00,124.51
38.00,124.51
39.00,124.51
40.00,124.51
41.00,124.51
42.00,124.51
43.00,124.51
44.00,124.51
45.00,124.51
46.00,131.84
47.00,131.84
48.00,131.84
49.00,124.51
50.00,124.51
52.00,117.19
53.00,117.19
54.00,117.19
55.00,117.19
57.00,124.51
58.00,124.51
59.00,124.51
60.00,124.51
61.00,124.51
62.00,124.51
63.00,124.51
64.00,124.51
65.00,124.51
66.00,124.51
67.00,124.51
68.00,124.51
69.00,124.51
70.00,124.51
71.00,124.51
72.00,124.51
73.00,124.51
74.00,124.51
75.00,124.51
76.00,124.51
77.00,124.51
78.00,124.51
79.00,124.51
80.00,124.51
81.00,124.51
82.00,124.51
87.00,124.51
88.00,124.51
89.00,124.51
90.00,124.51
91.00,117.19
92.00,117.19
93.00,117.19
94.00,117.19
95.00,117.19
96.00,124.51
98.00,124.51
99.00,124.51
100.00,124.51
101.00,124.51
102.00,124.51
103.00,124.51
104.00,124.51
105.00,124.51
106.00,124.51
107.00,124.51
108.00,124.51
109.00,124.51
110.00,124.51
111.00,124.51
115.00,124.51
116.00,124.51
117.00,124.51
118.00,124.51
122.00,124.51
123.00,124.51
124.00,124.51
125.00,124.51
126.00,124.51
127.00,117.19
128.00,117.19
129.00,117.19
130.00,117.19
131.00,117.19
132.00,124.51
133.00,124.51
134.00,124.51
135.00,124.51
136.00,124.51
137.00,117.19
138.00,117.19
139.00,117.19
140.00,117.19
141.00,124.51
144.00,117.19
145.00,117.19
146.00,117.19
147.00,117.19
148.00,117.19
149.00,117.19
150.00,124.51
151.00,124.51
152.00,124.51
153.00,124.51
154.00,124.51
155.00,124.51
156.00,124.51
159.00,124.51
160.00,124.51
161.00,124.51
162.00,124.51
163.00,124.51
164.00,124.51
165.00,124.51
166.00,124.51
167.00,124.51
168.00,124.51
169.00,117.19
170.00,117.19
171.00,117.19
172.00,124.51
173.00,124.51
174.00,124.51
175.00,124.51
176.00,124.51
177.00,124.51
178.00,124.51
179.00,131.84
180.00,131.84
181.00,124.51
185.00,124.51
186.00,124.51
187.00,124.51
188.00,124.51
189.00,124.51
190.00,124.51
191.00,124.51
192.00,124.51
193.00,124.51
194.00,131.84
195.00,131.84
196.00,131.84
197.00,124.51
198.00,124.51
199.00,124.51
204.00,124.51
205.00,124.51
206.00,124.51
207.00,124.51
208.00,124.51
209.00,124.51
210.00,124.51
211.00,124.51
212.00,124.51
213.00,124.51
214.00,124.51
215.00,124.51
216.00,124.51
217.00,124.51
218.00,124.51
219.00,124.51
220.00,124.51
221.00,124.51
222.00,117.19
223.00,117.19
224.00,117.19
225.00,117.19
228.00,124.51
229.00,124.51
230.00,117.19
231.00,117.19
233.00,109.86
234.00,109.86
235.00,109.86
237.00,117.19
238.00,117.19
239.00,117.19
240.00,117.19
241.00,117.19
242.00,117.19
243.00,117.19
244.00,117.19
245.00,117.19
246.00,117.19
247.00,117.19
248.00,117.19
249.00,117.19
250.00,117.19
251.00,124.51
252.00,124.51
254.00,124.51
255.00,124.51
256.00,124.51
257.00,124.51
258.00,124.51
259.00,124.51
260.00,124.51
261.00,124.51
262.00,124.51
263.00,124.51
264.00,124.51
265.00,124.51
266.00,124.51
267.00,124.51
268.00,124.51
270.00,117.19
271.00,117.19
272.00,117.19
273.00,117.19
274.00,117.19
275.00,124.51
276.00,124.51
277.00,124.51
278.00,124.51
280.00,124.51
281.00,124.51
282.00,124.51
283.00,124.51
284.00,124.51
285.00,124.51
286.00,124.51
287.00,117.19
288.00,117.19
289.00,124.51
290.00,124.51
291.00,124.51
292.00,124.51
293.00,124.51
294.00,124.51
295.00,124.51
296.00,124.51
297.00,124.51
298.00,124.51
299.00,124.51
300.00,124.51
301.00,124.51
302.00,124.51
303.00,124.51
304.00,124.51
305.00,124.51
306.00,124.51
307.00,124.51
308.00,124.51
309.00,124.51
310.00,124.51
316.00,124.51
317.00,117.19
318.00,117.19
319.00,117.19
320.00,117.19
321.00,117.19
322.00,124.51
323.00,124.51
324.00,117.19
325.00,117.19
326.00,117.19
327.00,117.19
328.00,117.19
329.00,117.19
330.00,117.19
331.00,117.19
338.00,117.19
339.00,117.19
340.00,117.19
341.00,117.19
342.00,117.19
344.00,117.19
345.00,109.86
346.00,109.86
347.00,117.19
348.00,117.19
349.00,117.19
350.00,117.19
351.00,117.19
352.00,109.86
353.00,109.86
354.00,109.86
355.00,109.86
356.00,109.86
357.00,117.19
358.00,117.19
359.00,117.19
360.00,117.19
361.00,117.19
362.00,117.19
363.00,117.19
364.00,117.19
365.00,117.19
366.00,117.19
367.00,117.19
368.00,117.19
369.00,117.19
370.00,117.19
371.00,117.19
372.00,117.19
373.00,117.19
374.00,117.19
377.00,124.51
378.00,117.19
379.00,117.19
380.00,117.19
381.00,117.19
382.00,117.19
383.00,117.19
384.00,117.19
385.00,117.19
386.00,117.19
387.00,117.19
388.00,117.19
389.00,117.19
390.00,117.19
391.00,117.19
392.00,117.19
393.00,117.19
394.00,109.86
395.00,109.86
396.00,109.86
397.00,109.86
398.00,117.19
399.00,117.19
400.00,117.19
401.00,117.19
402.00,117.19
403.00,117.19
404.00,117.19
405.00,117.19
406.00,117.19
407.00,117.19
408.00,117.19
410.00,117.19
411.00,117.19
412.00,117.19
413.00,117.19
414.00,117.19
415.00,117.19
416.00,117.19
417.00,117.19
418.00,117.19
419.00,117.19
421.00,117.19
422.00,117.19
423.00,117.19
424.00,117.19
425.00,117.19
426.00,117.19
427.00,117.19
428.00,117.19
429.00,117.19
430.00,117.19
434.00,117.19
435.00,117.19
436.00,117.19
437.00,117.19
438.00,117.19
439.00,117.19
440.00,117.19
441.00,117.19
442.00,117.19
443.00,117.19
444.00,117.19
447.00,124.51
448.00,124.51
449.00,124.51
450.00,124.51
451.00,117.19
452.00,117.19
453.00,117.19
454.00,117.19
455.00,117.19
456.00,117.19
457.00,117.19
458.00,117.19
461.00,117.19
462.00,117.19
463.00,117.19
464.00,117.19
465.00,117.19
466.00,117.19
467.00,117.19
468.00,117.19
469.00,117.19
470.00,117.19
471.00,117.19
473.00,124.51
474.00,124.51
475.00,117.19
476.00,117.19
477.00,109.86
478.00,109.86
480.00,109.86
481.00,117.19
482.00,117.19
483.00,117.19
484.00,117.19
