tempo_s,bpm
0.00,87.89
1.00,87.89
2.00,87.89
4.00,80.57
5.00,87.89
6.00,87.89
7.00,87.89
8.00,87.89
9.00,87.89
10.00,87.89
11.00,87.89
12.00,87.89
13.00,87.89
14.00,95.21
15.00,95.21
16.00,87.89
17.00,87.89
18.00,87.89
19.00,87.89
20.00,87.89
21.00,87.89
22.00,87.89
23.00,87.89
27.00,87.89
30.00,80.57
31.00,80.57
32.00,80.57
33.00,80.57
40.00,80.57
45.00,87.89
46.00,87.89
47.00,87.89
48.00,80.57
49.00,80.57
50.00,73.24
51.00,80.57
52.00,80.57
53.00,80.57
56.00,80.57
57.00,80.57
58.00,80.57
65.00,95.21
66.00,87.89
67.00,87.89
68.00,87.89
69.00,87.89
70.00,87.89
72.00,95.21
73.00,95.21
74.00,95.21
83.00,80.57
84.00,80.57
85.00,80.57
86.00,80.57
87.00,80.57
89.00,80.57
96.00,95.21
97.00,87.89
98.00,87.89
99.00,87.89
100.00,87.89
104.00,95.21
105.00,95.21
106.00,95.21
112.00,95.21
113.00,95.21
114.00,87.89
115.00,87.89
116.00,87.89
118.00,80.57
119.00,80.57
121.00,87.89
122.00,87.89
123.00,80.57
124.00,80.57
125.00,80.57
126.00,80.57
127.00,73.24
135.00,73.24
136.00,80.57
137.00,80.57
138.00,80.57
139.00,87.89
140.00,87.89
141.00,80.57
142.00,80.57
143.00,73.24
144.00,73.24
145.00,80.57
146.00,80.57
147.00,80.57
148.00,80.57
149.00,80.57
150.00,87.89
151.00,87.89
155.00,87.89
156.00,87.89
157.00,87.89
158.00,87.89
159.00,95.21
160.00,95.21
164.00,80.57
165.00,80.57
166.00,87.89
167.00,87.89
169.00,87.89
170.00,87.89
173.00,87.89
174.00,87.89
175.00,87.89
176.00,87.89
177.00,87.89
178.00,95.21
179.00,95.21
180.00,87.89
181.00,87.89
182.00,87.89
183.00,87.89
184.00,87.89
185.00,87.89
186.00,87.89
187.00,87.89
188.00,87.89
189.00,95.21
190.00,87.89
192.00,80.57
193.00,80.57
194.00,73.24
195.00,73.24
196.00,73.24
197.00,80.57
198.00,80.57
199.00,80.57
200.00,80.57
201.00,80.57
203.00,87.89
204.00,87.89
205.00,87.89
206.00,80.57
207.00,73.24
208.00,73.24
209.00,73.24
213.00,80.57
214.00,87.89
215.00,87.89
216.00,87.89
217.00,87.89
218.00,87.89
219.00,87.89
220.00,87.89
221.00,95.21
222.00,95.21
223.00,95.21
224.00,95.21
225.00,95.21
226.00,95.21
227.00,95.21
228.00,95.21
231.00,87.89
232.00,87.89
233.00,95.21
234.00,95.21
235.00,95.21
236.00,95.21
237.00,95.21
238.00,95.21
244.00,80.57
245.00,80.57
246.00,80.57
247.00,80.57
248.00,80.57
249.00,80.57
250.00,80.57
251.00,80.57
252.00,80.57
253.00,80.57
259.00,95.21
260.00,95.21
261.00,95.21
262.00,95.21
263.00,95.21
264.00,87.89
267.00,87.89
268.00,95.21
269.00,95.21
270.00,95.21
271.00,87.89
272.00,87.89
273.00,87.89
276.00,95.21
277.00,95.21
278.00,95.21
279.00,95.21
280.00,95.21
287.00,80.57
288.00,80.57
309.00,87.89
310.00,87.89
311.00,87.89
331.00,80.57
332.00,80.57
334.00,80.57
341.00,87.89
342.00,80.57
343.00,80.57
344.00,80.57
345.00,80.57
358.00,80.57
359.00,80.57
360.00,80.57
361.00,80.57
362.00,80.57
367.00,80.57
368.00,80.57
373.00,87.89
374.00,87.89
375.00,87.89
376.00,87.89
379.00,80.57
380.00,80.57
381.00,80.57
382.00,80.57
383.00,80.57
384.00,80.57
385.00,80.57
388.00,80.57
389.00,80.57
390.00,80.57
392.00,87.89
393.00,87.89
398.00,80.57
407.00,87.89
408.00,80.57
409.00,80.57
410.00,87.89
411.00,87.89
423.00,87.89
426.00,95.21
427.00,95.21
428.00,87.89
429.00,87.89
430.00,87.89
431.00,80.57
432.00,80.57
433.00,80.57
435.00,87.89
436.00,87.89
437.00,95.21
438.00,95.21
439.00,95.21
440.00,95.21
441.00,95.21
442.00,87.89
443.00,87.89
444.00,87.89
445.00,87.89
448.00,95.21
449.00,95.21
450.00,95.21
451.00,87.89
459.00,80.57
462.00,80.57
463.00,80.57
464.00,80.57
468.00,87.89
469.00,87.89
470.00,87.89
471.00,80.57
472.00,80.57
473.00,80.57
474.00,80.57
475.00,80.57
476.00,80.57
477.00,80.57
478.00,87.89
