tempo_s,bpm
0.00,73.24
1.00,73.24
6.00,65.92
7.00,65.92
8.00,65.92
16.00,146.48
17.00,146.48
18.00,65.92
19.00,58.59
20.00,58.59
21.00,58.59
25.00,65.92
26.00,117.19
29.00,65.92
34.00,58.59
35.00,80.57
36.00,51.27
37.00,51.27
38.00,51.27
39.00,51.27
40.00,51.27
41.00,58.59
42.00,58.59
43.00,58.59
44.00,58.59
45.00,58.59
46.00,51.27
47.00,51.27
48.00,51.27
49.00,51.27
50.00,51.27
51.00,58.59
52.00,58.59
53.00,58.59
56.00,87.89
57.00,58.59
58.00,58.59
59.00,58.59
60.00,65.92
61.00,65.92
62.00,65.92
63.00,73.24
64.00,168.46
65.00,117.19
66.00,117.19
67.00,117.19
68.00,65.92
69.00,65.92
70.00,65.92
71.00,65.92
72.00,168.46
74.00,73.24
75.00,58.59
76.00,65.92
77.00,65.92
78.00,65.92
79.00,87.89
80.00,80.57
81.00,58.59
82.00,65.92
83.00,65.92
84.00,65.92
85.00,124.51
86.00,95.21
87.00,80.57
88.00,58.59
89.00,65.92
90.00,65.92
91.00,65.92
92.00,65.92
93.00,65.92
94.00,65.92
95.00,58.59
96.00,58.59
97.00,58.59
98.00,58.59
99.00,58.59
100.00,58.59
101.00,58.59
102.00,58.59
103.00,58.59
104.00,65.92
105.00,87.89
106.00,87.89
107.00,87.89
108.00,51.27
109.00,51.27
110.00,51.27
111.00,51.27
112.00,51.27
113.00,73.24
114.00,73.24
115.00,65.92
116.00,51.27
117.00,87.89
118.00,87.89
119.00,87.89
120.00,87.89
121.00,51.27
122.00,51.27
123.00,51.27
124.00,51.27
125.00,51.27
126.00,87.89
127.00,58.59
128.00,65.92
129.00,73.24
130.00,80.57
131.00,80.57
132.00,80.57
133.00,80.57
134.00,65.92
135.00,65.92
136.00,58.59
137.00,58.59
138.00,65.92
139.00,65.92
140.00,65.92
141.00,80.57
142.00,80.57
143.00,80.57
144.00,58.59
145.00,58.59
146.00,58.59
147.00,51.27
148.00,51.27
149.00,80.57
150.00,80.57
151.00,80.57
152.00,80.57
153.00,80.57
154.00,51.27
158.00,168.46
159.00,58.59
160.00,58.59
161.00,65.92
162.00,65.92
163.00,65.92
164.00,65.92
174.00,80.57
175.00,80.57
178.00,65.92
179.00,51.27
180.00,80.57
181.00,65.92
185.00,51.27
187.00,65.92
