tempo_s,bpm
0.00,95.21
1.00,95.21
2.00,95.21
3.00,95.21
4.00,95.21
5.00,102.54
6.00,102.54
7.00,102.54
8.00,102.54
9.00,102.54
10.00,102.54
11.00,102.54
12.00,102.54
16.00,102.54
17.00,102.54
18.00,102.54
19.00,102.54
20.00,102.54
23.00,102.54
24.00,102.54
35.00,95.21
36.00,95.21
39.00,87.89
40.00,87.89
63.00,95.21
76.00,102.54
82.00,95.21
83.00,95.21
84.00,95.21
87.00,87.89
92.00,80.57
93.00,80.57
94.00,80.57
109.00,87.89
110.00,87.89
111.00,87.89
133.00,87.89
134.00,87.89
135.00,87.89
136.00,87.89
137.00,87.89
139.00,87.89
143.00,95.21
153.00,95.21
154.00,95.21
155.00,95.21
162.00,95.21
163.00,95.21
164.00,95.21
174.00,80.57
190.00,95.21
205.00,95.21
230.00,95.21
233.00,87.89
234.00,80.57
235.00,87.89
245.00,87.89
246.00,87.89
247.00,87.89
248.00,87.89
270.00,95.21
271.00,95.21
272.00,95.21
273.00,95.21
274.00,95.21
275.00,87.89
276.00,87.89
277.00,87.89
278.00,95.21
279.00,95.21
280.00,95.21
281.00,95.21
282.00,95.21
283.00,95.21
284.00,87.89
287.00,95.21
288.00,95.21
289.00,95.21
290.00,87.89
291.00,87.89
292.00,87.89
293.00,87.89
294.00,95.21
295.00,95.21
296.00,95.21
297.00,95.21
298.00,95.21
299.00,102.54
300.00,95.21
301.00,95.21
307.00,95.21
308.00,95.21
312.00,95.21
313.00,95.21
314.00,95.21
318.00,95.21
319.00,95.21
320.00,95.21
322.00,95.21
323.00,95.21
324.00,95.21
325.00,102.54
327.00,102.54
328.00,102.54
341.00,102.54
342.00,102.54
343.00,102.54
344.00,95.21
345.00,95.21
346.00,95.21
347.00,87.89
348.00,87.89
354.00,95.21
355.00,95.21
356.00,95.21
357.00,95.21
358.00,95.21
360.00,95.21
361.00,95.21
362.00,95.21
363.00,95.21
364.00,95.21
365.00,95.21
366.00,95.21
367.00,95.21
368.00,95.21
369.00,95.21
370.00,95.21
371.00,95.21
372.00,95.21
373.00,95.21
374.00,95.21
375.00,95.21
376.00,95.21
377.00,95.21
378.00,95.21
379.00,95.21
380.00,95.21
381.00,102.54
382.00,102.54
383.00,102.54
384.00,95.21
385.00,95.21
386.00,95.21
387.00,95.21
388.00,95.21
389.00,87.89
393.00,95.21
394.00,95.21
395.00,102.54
396.00,102.54
397.00,102.54
398.00,95.21
399.00,87.89
408.00,95.21
409.00,95.21
427.00,87.89
428.00,87.89
429.00,87.89
430.00,87.89
431.00,87.89
433.00,87.89
434.00,95.21
435.00,95.21
436.00,95.21
437.00,95.21
438.00,95.21
442.00,102.54
443.00,102.54
449.00,87.89
450.00,87.89
451.00,87.89
452.00,87.89
453.00,87.89
454.00,87.89
455.00,87.89
456.00,87.89
457.00,87.89
458.00,87.89
459.00,87.89
460.00,87.89
461.00,87.89
462.00,95.21
463.00,95.21
467.00,95.21
468.00,95.21
469.00,87.89
470.00,95.21
471.00,95.21
472.00,95.21
473.00,95.21
474.00,95.21
475.00,95.21
476.00,95.21
477.00,95.21
