tempo_s,bpm
0.00,58.59
1.00,58.59
2.00,58.59
4.00,65.92
5.00,65.92
6.00,65.92
13.00,65.92
14.00,65.92
15.00,65.92
16.00,65.92
17.00,65.92
18.00,65.92
19.00,65.92
20.00,65.92
21.00,73.24
24.00,80.57
25.00,73.24
29.00,80.57
30.00,80.57
31.00,80.57
32.00,73.24
33.00,73.24
34.00,65.92
35.00,65.92
36.00,73.24
37.00,73.24
38.00,73.24
39.00,73.24
40.00,73.24
41.00,73.24
42.00,73.24
43.00,73.24
44.00,73.24
45.00,73.24
46.00,73.24
47.00,73.24
48.00,80.57
49.00,80.57
50.00,80.57
51.00,80.57
52.00,80.57
53.00,80.57
54.00,80.57
55.00,73.24
56.00,65.92
57.00,65.92
58.00,65.92
59.00,65.92
60.00,65.92
61.00,65.92
62.00,65.92
63.00,65.92
64.00,73.24
65.00,73.24
66.00,73.24
67.00,73.24
68.00,65.92
69.00,65.92
70.00,65.92
71.00,65.92
76.00,65.92
77.00,65.92
82.00,65.92
83.00,65.92
84.00,65.92
85.00,65.92
86.00,65.92
87.00,73.24
88.00,73.24
89.00,73.24
90.00,65.92
91.00,65.92
92.00,65.92
93.00,65.92
94.00,65.92
95.00,73.24
96.00,73.24
97.00,73.24
98.00,73.24
99.00,73.24
100.00,73.24
101.00,80.57
102.00,80.57
103.00,80.57
104.00,80.57
105.00,80.57
106.00,80.57
107.00,80.57
108.00,80.57
109.00,80.57
110.00,80.57
111.00,73.24
112.00,73.24
113.00,73.24
114.00,73.24
115.00,73.24
116.00,73.24
117.00,73.24
118.00,73.24
119.00,73.24
120.00,73.24
121.00,73.24
122.00,73.24
123.00,73.24
124.00,73.24
125.00,73.24
126.00,73.24
127.00,73.24
128.00,73.24
129.00,73.24
130.00,73.24
131.00,73.24
132.00,73.24
133.00,73.24
134.00,73.24
135.00,73.24
136.00,73.24
137.00,73.24
138.00,73.24
139.00,80.57
140.00,80.57
141.00,80.57
142.00,80.57
143.00,80.57
144.00,73.24
145.00,73.24
146.00,73.24
147.00,65.92
148.00,65.92
149.00,65.92
150.00,73.24
151.00,73.24
152.00,73.24
153.00,73.24
154.00,73.24
155.00,73.24
159.00,73.24
160.00,73.24
161.00,73.24
162.00,73.24
163.00,73.24
164.00,73.24
165.00,65.92
166.00,65.92
167.00,73.24
168.00,73.24
169.00,73.24
170.00,73.24
171.00,73.24
172.00,73.24
173.00,80.57
174.00,80.57
175.00,80.57
176.00,80.57
177.00,73.24
178.00,73.24
179.00,80.57
180.00,80.57
181.00,80.57
183.00,80.57
184.00,80.57
185.00,80.57
186.00,80.57
187.00,80.57
188.00,80.57
189.00,80.57
190.00,80.57
191.00,80.57
192.00,80.57
193.00,80.57
194.00,80.57
195.00,80.57
196.00,80.57
197.00,80.57
198.00,80.57
199.00,80.57
200.00,80.57
201.00,80.57
202.00,80.57
203.00,80.57
204.00,80.57
207.00,73.24
208.00,73.24
209.00,73.24
210.00,80.57
211.00,80.57
218.00,80.57
219.00,80.57
220.00,80.57
221.00,80.57
222.00,80.57
223.00,80.57
224.00,80.57
225.00,80.57
226.00,73.24
227.00,73.24
228.00,73.24
229.00,73.24
230.00,73.24
231.00,73.24
232.00,73.24
233.00,73.24
234.00,73.24
235.00,73.24
238.00,80.57
239.00,80.57
