tempo_s,bpm
0.00,95.21
1.00,95.21
2.00,95.21
3.00,95.21
4.00,95.21
5.00,102.54
6.00,102.54
7.00,102.54
8.00,102.54
9.00,102.54
10.00,102.54
11.00,102.54
12.00,102.54
13.00,95.21
14.00,95.21
15.00,95.21
16.00,102.54
17.00,102.54
18.00,102.54
19.00,102.54
20.00,102.54
21.00,95.21
22.00,95.21
23.00,102.54
24.00,102.54
25.00,102.54
26.00,102.54
27.00,95.21
28.00,95.21
29.00,95.21
30.00,95.21
31.00,95.21
32.00,95.21
33.00,95.21
34.00,95.21
35.00,95.21
36.00,95.21
37.00,95.21
38.00,95.21
39.00,87.89
40.00,87.89
41.00,87.89
42.00,95.21
43.00,95.21
44.00,95.21
45.00,95.21
46.00,95.21
47.00,87.89
48.00,87.89
49.00,87.89
50.00,87.89
51.00,95.21
52.00,95.21
53.00,95.21
54.00,95.21
55.00,95.21
56.00,95.21
57.00,95.21
58.00,87.89
59.00,87.89
60.00,87.89
61.00,87.89
62.00,87.89
63.00,95.21
64.00,95.21
65.00,95.21
66.00,102.54
67.00,102.54
68.00,95.21
69.00,95.21
70.00,95.21
71.00,87.89
72.00,95.21
73.00,95.21
74.00,95.21
75.00,95.21
76.00,102.54
77.00,102.54
78.00,95.21
79.00,95.21
80.00,95.21
81.00,95.21
82.00,95.21
83.00,95.21
84.00,95.21
85.00,87.89
86.00,87.89
87.00,87.89
88.00,87.89
89.00,87.89
90.00,87.89
91.00,80.57
92.00,80.57
93.00,80.57
94.00,80.57
95.00,87.89
96.00,87.89
97.00,87.89
98.00,87.89
99.00,87.89
100.00,87.89
101.00,87.89
102.00,87.89
103.00,87.89
104.00,87.89
105.00,87.89
106.00,87.89
107.00,87.89
108.00,87.89
109.00,87.89
110.00,87.89
111.00,87.89
112.00,87.89
113.00,87.89
114.00,87.89
115.00,87.89
116.00,87.89
117.00,87.89
118.00,95.21
119.00,95.21
120.00,95.21
121.00,95.21
122.00,95.21
123.00,95.21
124.00,95.21
125.00,87.89
126.00,87.89
127.00,87.89
128.00,87.89
129.00,87.89
130.00,87.89
131.00,87.89
132.00,87.89
133.00,87.89
134.00,87.89
135.00,87.89
136.00,87.89
137.00,87.89
138.00,87.89
139.00,87.89
140.00,87.89
141.00,87.89
142.00,95.21
143.00,95.21
144.00,87.89
145.00,87.89
146.00,87.89
147.00,87.89
148.00,87.89
149.00,87.89
150.00,87.89
151.00,87.89
152.00,87.89
153.00,95.21
154.00,95.21
155.00,95.21
156.00,95.21
157.00,95.21
158.00,95.21
159.00,95.21
160.00,87.89
161.00,87.89
162.00,95.21
163.00,95.21
164.00,95.21
165.00,95.21
166.00,87.89
167.00,87.89
168.00,87.89
169.00,80.57
170.00,80.57
171.00,80.57
172.00,80.57
173.00,80.57
174.00,80.57
175.00,87.89
176.00,87.89
177.00,87.89
178.00,87.89
179.00,87.89
180.00,87.89
181.00,87.89
182.00,87.89
183.00,87.89
184.00,87.89
185.00,87.89
186.00,87.89
187.00,87.89
188.00,95.21
189.00,95.21
190.00,95.21
191.00,95.21
192.00,95.21
193.00,95.21
194.00,95.21
195.00,95.21
196.00,95.21
197.00,95.21
198.00,95.21
199.00,95.21
200.00,95.21
201.00,95.21
202.00,95.21
203.00,95.21
204.00,95.21
205.00,95.21
206.00,95.21
207.00,95.21
208.00,95.21
209.00,95.21
210.00,95.21
211.00,95.21
212.00,95.21
213.00,95.21
214.00,95.21
215.00,95.21
216.00,87.89
217.00,87.89
218.00,87.89
219.00,87.89
220.00,95.21
221.00,95.21
222.00,95.21
223.00,87.89
224.00,87.89
225.00,87.89
226.00,87.89
227.00,95.21
228.00,95.21
229.00,95.21
230.00,95.21
231.00,87.89
232.00,87.89
233.00,87.89
234.00,80.57
235.00,87.89
236.00,87.89
237.00,87.89
238.00,87.89
239.00,87.89
240.00,87.89
241.00,87.89
242.00,87.89
243.00,87.89
244.00,87.89
245.00,87.89
246.00,87.89
247.00,87.89
248.00,87.89
249.00,87.89
250.00,87.89
251.00,87.89
252.00,87.89
253.00,87.89
254.00,87.89
255.00,87.89
256.00,87.89
257.00,87.89
258.00,87.89
259.00,87.89
260.00,87.89
261.00,87.89
262.00,87.89
263.00,95.21
264.00,95.21
265.00,95.21
266.00,87.89
267.00,87.89
268.00,87.89
269.00,95.21
270.00,95.21
271.00,95.21
272.00,95.21
273.00,95.21
274.00,95.21
275.00,87.89
276.00,87.89
277.00,87.89
278.00,95.21
279.00,95.21
280.00,95.21
281.00,95.21
282.00,95.21
283.00,95.21
284.00,87.89
285.00,87.89
286.00,87.89
287.00,95.21
288.00,95.21
289.00,95.21
290.00,87.89
291.00,87.89
292.00,87.89
293.00,87.89
294.00,95.21
295.00,95.21
296.00,95.21
297.00,95.21
298.00,95.21
299.00,102.54
300.00,95.21
301.00,95.21
302.00,87.89
303.00,87.89
304.00,87.89
305.00,87.89
306.00,95.21
307.00,95.21
308.00,95.21
309.00,95.21
310.00,95.21
311.00,95.21
312.00,95.21
313.00,95.21
314.00,95.21
315.00,95.21
316.00,95.21
317.00,95.21
318.00,95.21
319.00,95.21
320.00,95.21
321.00,95.21
322.00,95.21
323.00,95.21
324.00,95.21
325.00,102.54
326.00,102.54
327.00,102.54
328.00,102.54
329.00,95.21
330.00,87.89
331.00,80.57
332.00,80.57
333.00,87.89
334.00,95.21
335.00,95.21
336.00,95.21
337.00,95.21
338.00,95.21
339.00,95.21
340.00,95.21
341.00,102.54
342.00,102.54
343.00,102.54
344.00,95.21
345.00,95.21
346.00,95.21
347.00,87.89
348.00,87.89
349.00,87.89
350.00,95.21
351.00,95.21
352.00,95.21
353.00,95.21
354.00,95.21
355.00,95.21
356.00,95.21
357.00,95.21
358.00,95.21
359.00,95.21
360.00,95.21
361.00,95.21
362.00,95.21
363.00,95.21
364.00,95.21
365.00,95.21
366.00,95.21
367.00,95.21
368.00,95.21
369.00,95.21
370.00,95.21
371.00,95.21
372.00,95.21
373.00,95.21
374.00,95.21
375.00,95.21
376.00,95.21
377.00,95.21
378.00,95.21
379.00,95.21
380.00,95.21
381.00,102.54
382.00,102.54
383.00,102.54
384.00,95.21
385.00,95.21
386.00,95.21
387.00,95.21
388.00,95.21
389.00,87.89
390.00,87.89
391.00,87.89
392.00,87.89
393.00,95.21
394.00,95.21
395.00,102.54
396.00,102.54
397.00,102.54
398.00,95.21
399.00,87.89
400.00,87.89
401.00,80.57
402.00,80.57
403.00,80.57
404.00,80.57
405.00,80.57
406.00,87.89
407.00,87.89
408.00,95.21
409.00,95.21
410.00,95.21
411.00,95.21
412.00,95.21
413.00,87.89
414.00,87.89
415.00,87.89
416.00,87.89
417.00,87.89
418.00,87.89
419.00,87.89
420.00,80.57
421.00,80.57
422.00,87.89
423.00,87.89
424.00,87.89
425.00,87.89
426.00,87.89
427.00,87.89
428.00,87.89
429.00,87.89
430.00,87.89
431.00,87.89
432.00,87.89
433.00,87.89
434.00,95.21
435.00,95.21
436.00,95.21
437.00,95.21
438.00,95.21
439.00,95.21
440.00,95.21
441.00,95.21
442.00,102.54
443.00,102.54
444.00,95.21
445.00,95.21
446.00,87.89
447.00,87.89
448.00,87.89
449.00,87.89
450.00,87.89
451.00,87.89
452.00,87.89
453.00,87.89
454.00,87.89
455.00,87.89
456.00,87.89
457.00,87.89
458.00,87.89
459.00,87.89
460.00,87.89
461.00,87.89
462.00,95.21
463.00,95.21
464.00,95.21
465.00,95.21
466.00,95.21
467.00,95.21
468.00,95.21
469.00,87.89
470.00,95.21
471.00,95.21
472.00,95.21
473.00,95.21
474.00,95.21
475.00,95.21
476.00,95.21
477.00,95.21
