tempo_s,bpm
0.00,124.51
1.00,124.51
2.00,131.84
3.00,131.84
4.00,131.84
5.00,131.84
6.00,131.84
7.00,124.51
8.00,124.51
9.00,124.51
10.00,124.51
11.00,124.51
12.00,131.84
13.00,131.84
14.00,131.84
15.00,131.84
16.00,131.84
17.00,131.84
18.00,124.51
19.00,124.51
20.00,124.51
21.00,124.51
22.00,124.51
23.00,131.84
24.00,131.84
25.00,131.84
26.00,124.51
27.00,124.51
28.00,124.51
29.00,124.51
30.00,131.84
31.00,131.84
32.00,131.84
33.00,131.84
34.00,124.51
35.00,124.51
36.00,124.51
37.00,124.51
38.00,124.51
39.00,124.51
40.00,124.51
41.00,124.51
42.00,124.51
43.00,131.84
44.00,124.51
45.00,124.51
46.00,124.51
47.00,124.51
48.00,117.19
49.00,117.19
50.00,117.19
51.00,124.51
52.00,124.51
53.00,124.51
54.00,124.51
55.00,124.51
56.00,124.51
57.00,124.51
58.00,124.51
59.00,124.51
60.00,117.19
61.00,117.19
62.00,124.51
63.00,124.51
64.00,124.51
65.00,124.51
66.00,124.51
67.00,124.51
68.00,124.51
69.00,124.51
70.00,124.51
71.00,124.51
72.00,131.84
73.00,117.19
74.00,117.19
75.00,124.51
76.00,124.51
77.00,124.51
78.00,117.19
79.00,117.19
80.00,124.51
81.00,117.19
82.00,117.19
83.00,117.19
84.00,117.19
85.00,117.19
86.00,117.19
87.00,124.51
88.00,117.19
89.00,117.19
90.00,124.51
91.00,124.51
92.00,117.19
93.00,117.19
94.00,117.19
95.00,117.19
96.00,117.19
97.00,124.51
98.00,124.51
99.00,124.51
100.00,117.19
101.00,124.51
102.00,124.51
103.00,131.84
104.00,117.19
105.00,117.19
106.00,117.19
107.00,117.19
108.00,117.19
109.00,117.19
110.00,117.19
111.00,117.19
112.00,124.51
113.00,117.19
114.00,117.19
115.00,117.19
116.00,117.19
117.00,117.19
118.00,117.19
119.00,117.19
120.00,117.19
121.00,117.19
122.00,124.51
123.00,124.51
124.00,124.51
125.00,117.19
126.00,117.19
127.00,117.19
128.00,117.19
129.00,117.19
130.00,117.19
131.00,139.16
132.00,139.16
133.00,139.16
134.00,131.84
135.00,117.19
136.00,117.19
137.00,117.19
138.00,124.51
139.00,124.51
140.00,124.51
141.00,124.51
142.00,124.51
143.00,124.51
144.00,124.51
145.00,124.51
146.00,124.51
147.00,124.51
148.00,139.16
149.00,124.51
150.00,124.51
151.00,139.16
152.00,139.16
153.00,124.51
154.00,124.51
155.00,124.51
156.00,124.51
157.00,139.16
158.00,139.16
159.00,139.16
160.00,139.16
161.00,139.16
162.00,139.16
163.00,117.19
164.00,124.51
165.00,139.16
166.00,139.16
167.00,139.16
168.00,139.16
169.00,139.16
170.00,117.19
171.00,117.19
172.00,117.19
173.00,117.19
174.00,139.16
175.00,139.16
176.00,139.16
177.00,139.16
178.00,117.19
179.00,117.19
180.00,117.19
181.00,117.19
182.00,117.19
183.00,117.19
184.00,117.19
185.00,117.19
186.00,117.19
187.00,117.19
188.00,117.19
189.00,117.19
190.00,117.19
191.00,139.16
192.00,139.16
193.00,117.19
194.00,124.51
195.00,124.51
196.00,139.16
197.00,139.16
198.00,139.16
199.00,117.19
200.00,117.19
201.00,117.19
202.00,117.19
203.00,117.19
204.00,124.51
205.00,124.51
206.00,124.51
207.00,139.16
208.00,139.16
209.00,139.16
210.00,139.16
211.00,139.16
212.00,139.16
213.00,139.16
214.00,139.16
215.00,139.16
216.00,117.19
217.00,117.19
218.00,117.19
219.00,117.19
220.00,124.51
221.00,124.51
222.00,124.51
223.00,124.51
224.00,124.51
225.00,139.16
226.00,139.16
227.00,139.16
228.00,124.51
229.00,139.16
230.00,139.16
231.00,124.51
232.00,124.51
233.00,124.51
234.00,124.51
235.00,124.51
236.00,124.51
237.00,124.51
238.00,124.51
239.00,124.51
240.00,124.51
241.00,124.51
242.00,139.16
243.00,139.16
244.00,117.19
245.00,124.51
246.00,139.16
247.00,139.16
248.00,139.16
249.00,139.16
250.00,139.16
251.00,139.16
252.00,124.51
253.00,124.51
254.00,124.51
255.00,124.51
256.00,124.51
257.00,124.51
258.00,124.51
259.00,124.51
260.00,124.51
261.00,117.19
262.00,139.16
263.00,139.16
264.00,139.16
265.00,139.16
266.00,139.16
267.00,139.16
268.00,139.16
269.00,139.16
270.00,139.16
271.00,139.16
272.00,124.51
273.00,124.51
274.00,117.19
275.00,117.19
276.00,124.51
277.00,124.51
278.00,124.51
279.00,117.19
280.00,117.19
281.00,117.19
282.00,117.19
283.00,124.51
284.00,124.51
285.00,124.51
286.00,124.51
287.00,139.16
288.00,139.16
289.00,139.16
290.00,139.16
291.00,139.16
292.00,117.19
293.00,117.19
294.00,117.19
295.00,117.19
296.00,139.16
297.00,139.16
298.00,139.16
299.00,139.16
300.00,139.16
301.00,139.16
302.00,139.16
303.00,139.16
304.00,139.16
305.00,139.16
306.00,139.16
307.00,139.16
308.00,139.16
309.00,117.19
310.00,117.19
311.00,117.19
312.00,139.16
313.00,139.16
314.00,139.16
315.00,139.16
316.00,117.19
317.00,117.19
318.00,139.16
319.00,139.16
320.00,117.19
321.00,117.19
322.00,117.19
323.00,117.19
324.00,139.16
325.00,139.16
326.00,139.16
327.00,109.86
328.00,109.86
329.00,117.19
330.00,117.19
331.00,117.19
332.00,117.19
333.00,117.19
334.00,117.19
335.00,117.19
336.00,139.16
337.00,139.16
338.00,139.16
339.00,117.19
340.00,117.19
341.00,117.19
342.00,139.16
343.00,146.48
344.00,117.19
345.00,117.19
346.00,117.19
347.00,117.19
348.00,117.19
349.00,117.19
350.00,117.19
351.00,117.19
352.00,117.19
353.00,117.19
354.00,117.19
355.00,117.19
356.00,117.19
357.00,139.16
358.00,139.16
359.00,139.16
360.00,139.16
361.00,139.16
362.00,146.48
363.00,146.48
364.00,146.48
365.00,146.48
366.00,146.48
367.00,117.19
368.00,117.19
369.00,139.16
370.00,139.16
371.00,139.16
372.00,139.16
373.00,124.51
374.00,124.51
375.00,124.51
376.00,131.84
377.00,124.51
378.00,124.51
379.00,124.51
380.00,124.51
381.00,139.16
382.00,139.16
383.00,139.16
384.00,139.16
385.00,139.16
386.00,139.16
387.00,124.51
388.00,124.51
389.00,124.51
390.00,131.84
391.00,131.84
392.00,124.51
393.00,124.51
394.00,124.51
395.00,131.84
396.00,131.84
397.00,124.51
398.00,124.51
399.00,124.51
400.00,124.51
401.00,124.51
402.00,124.51
403.00,124.51
404.00,124.51
405.00,124.51
406.00,124.51
407.00,124.51
408.00,124.51
409.00,124.51
410.00,124.51
411.00,124.51
412.00,146.48
413.00,146.48
414.00,146.48
415.00,124.51
416.00,131.84
417.00,131.84
418.00,124.51
419.00,124.51
420.00,124.51
421.00,124.51
422.00,124.51
423.00,124.51
424.00,124.51
425.00,124.51
426.00,146.48
427.00,131.84
428.00,124.51
429.00,131.84
430.00,131.84
431.00,131.84
432.00,124.51
433.00,146.48
434.00,139.16
435.00,139.16
436.00,139.16
437.00,131.84
438.00,131.84
439.00,131.84
440.00,131.84
441.00,131.84
442.00,146.48
443.00,146.48
444.00,131.84
445.00,131.84
446.00,131.84
447.00,131.84
448.00,131.84
449.00,131.84
450.00,131.84
451.00,131.84
452.00,131.84
453.00,131.84
454.00,131.84
455.00,131.84
456.00,131.84
457.00,131.84
458.00,131.84
459.00,131.84
460.00,139.16
461.00,146.48
462.00,124.51
463.00,124.51
464.00,124.51
465.00,124.51
466.00,124.51
467.00,124.51
468.00,124.51
469.00,124.51
470.00,124.51
471.00,124.51
472.00,146.48
473.00,124.51
474.00,146.48
475.00,146.48
476.00,146.48
477.00,146.48
478.00,146.48
479.00,146.48
480.00,146.48
481.00,146.48
482.00,146.48
483.00,146.48
484.00,146.48
485.00,146.48
