tempo_s,bpm_ecg
0.96,80.86
1.69,82.64
2.42,81.97
3.14,84.03
3.80,90.09
4.49,87.72
5.19,85.47
5.89,85.47
6.56,89.55
7.22,90.91
7.89,89.29
8.60,84.99
9.33,82.19
10.06,81.74
10.78,83.33
11.47,87.72
12.13,90.09
12.80,90.09
13.46,91.19
14.09,94.64
14.71,96.46
15.33,96.46
15.97,94.34
16.63,90.63
17.30,89.55
17.92,96.46
18.53,99.67
19.13,99.01
19.77,93.75
20.45,88.24
21.17,83.80
21.89,83.33
22.55,90.09
23.21,91.74
23.85,92.88
24.49,94.64
25.12,94.64
25.73,98.36
26.35,97.40
26.97,96.15
27.62,92.02
28.32,86.71
29.09,77.32
29.91,73.35
30.74,72.29
31.58,71.77
32.40,72.99
33.18,76.53
33.93,79.79
34.64,85.23
35.33,86.71
36.01,87.72
36.68,89.82
37.33,92.88
37.96,95.54
38.58,95.85
39.21,95.85
39.87,90.36
40.62,80.00
41.44,73.35
42.23,76.34
42.97,81.08
43.70,82.19
44.42,83.33
45.12,84.99
45.78,90.63
46.45,89.82
47.12,89.29
47.78,91.46
48.42,93.46
49.05,95.54
49.69,93.75
50.34,92.88
50.99,92.31
51.59,99.01
52.18,102.39
52.78,100.00
53.48,84.99
54.29,74.26
55.10,74.63
55.90,74.63
56.69,75.57
57.45,79.37
58.15,86.21
58.80,91.19
59.43,96.46
60.03,99.67
60.62,101.69
61.19,104.17
61.77,103.45
62.37,100.00
63.02,93.46
63.72,85.71
64.45,81.30
65.18,82.42
65.82,94.04
66.43,98.04
67.03,100.33
67.64,98.36
68.26,96.15
68.91,92.31
69.59,88.50
70.25,90.63
70.92,89.55
71.59,90.09
72.25,91.19
72.89,93.17
73.51,97.40
74.12,97.72
74.75,95.85
75.39,94.04
76.03,93.75
76.67,92.88
77.33,91.74
77.99,89.82
78.67,89.02
79.37,85.71
80.09,82.87
80.83,81.30
81.57,81.08
82.28,84.03
82.99,85.23
83.70,84.51
84.37,88.76
85.08,85.23
85.81,81.74
86.56,80.00
87.25,87.21
87.91,90.63
88.59,89.02
89.26,88.50
89.97,85.47
90.64,88.76
91.30,90.63
91.98,88.76
92.66,88.24
93.33,89.02
93.98,93.17
94.63,92.31
95.29,90.09
95.98,87.46
96.68,85.23
97.38,86.46
98.09,84.51
98.80,84.27
99.50,85.71
100.18,87.72
100.85,89.82
101.51,90.63
102.18,90.36
102.83,92.02
103.48,92.59
104.14,90.63
104.81,89.55
105.47,90.36
106.14,90.09
106.78,94.34
107.39,97.72
108.00,98.36
108.62,96.77
109.25,94.64
109.89,93.75
110.54,92.31
111.20,91.19
111.88,88.50
112.55,89.55
113.19,94.34
113.84,92.02
114.48,93.46
115.09,97.72
115.71,97.09
116.34,95.85
116.97,94.34
117.63,91.19
118.29,90.91
118.94,92.59
119.60,91.19
120.26,90.09
120.91,93.17
121.56,91.74
122.23,89.55
122.91,87.98
123.55,94.64
124.17,96.77
124.80,95.24
125.45,92.02
126.12,89.29
126.79,89.55
127.43,94.34
128.02,100.67
128.61,102.04
129.20,102.39
129.79,101.69
130.39,99.01
131.01,96.77
131.67,91.74
132.36,86.96
133.06,85.47
133.71,91.74
134.36,92.59
135.00,93.75
135.64,94.64
136.27,94.94
136.91,92.88
137.57,91.46
138.22,92.88
138.86,92.88
139.46,100.33
140.05,101.69
140.65,99.34
141.29,94.04
141.94,92.02
142.58,94.94
143.20,95.85
143.85,92.88
144.48,95.24
145.07,100.67
145.65,103.45
146.24,101.69
146.83,101.69
147.44,99.67
148.05,97.09
148.67,96.77
149.30,96.46
149.92,95.85
150.55,95.85
151.18,95.54
151.80,96.46
152.43,95.24
153.05,96.15
153.68,96.15
154.30,95.85
154.94,94.34
155.58,93.75
156.23,91.46
156.89,91.46
157.52,95.24
158.15,95.85
158.76,97.72
159.36,99.34
159.96,100.00
160.55,103.09
161.12,105.26
161.68,106.76
162.24,106.38
162.82,104.17
163.41,100.67
163.99,103.81
164.57,103.81
165.17,99.34
165.83,91.46
166.49,90.36
167.19,86.71
167.88,85.96
168.56,88.50
169.24,87.98
169.94,85.96
170.63,86.96
171.28,92.88
171.91,94.94
172.54,95.24
173.17,95.54
173.80,94.64
174.42,97.72
175.04,96.77
175.67,94.34
176.35,88.50
177.05,85.23
177.74,87.72
178.40,91.19
179.02,95.85
179.66,94.34
180.31,91.74
180.98,89.55
181.63,93.17
182.30,89.29
182.99,86.21
183.68,87.21
184.37,86.96
185.06,87.21
185.74,88.24
186.40,90.91
187.03,95.54
187.66,95.54
188.28,95.54
188.92,94.94
189.55,94.64
190.18,94.94
190.80,97.40
