tempo_s,bpm_ecg
1.05,74.63
1.87,73.53
2.67,75.19
3.43,79.16
4.17,81.08
4.86,86.71
5.52,90.09
6.16,94.04
6.83,90.09
7.59,78.95
8.36,77.52
9.14,77.32
9.97,72.46
10.79,72.64
11.57,76.92
12.36,75.95
13.14,77.32
13.88,80.43
14.59,84.99
15.30,84.99
15.98,87.21
16.67,86.96
17.35,89.29
18.01,90.09
18.69,88.50
19.38,87.21
20.07,86.96
20.75,87.98
21.47,83.33
22.18,84.27
22.86,89.02
23.53,89.29
24.19,90.91
24.82,94.34
25.45,95.54
26.08,95.24
26.71,95.24
27.33,96.77
27.95,97.40
28.60,92.02
29.26,91.46
29.95,86.21
30.66,84.99
31.36,85.23
32.04,89.02
32.72,87.21
33.40,88.24
34.09,87.72
34.76,89.29
35.41,92.02
36.04,96.15
36.65,97.09
37.28,96.46
37.90,95.85
38.54,94.04
39.20,91.19
39.85,92.59
40.51,90.63
41.18,88.76
41.87,87.98
42.51,93.17
43.16,92.31
43.83,89.02
44.52,87.72
45.19,89.82
45.86,89.29
46.53,89.55
47.19,90.63
47.82,94.64
48.45,96.15
49.08,94.64
49.73,92.59
50.39,90.91
51.04,92.31
51.71,90.09
52.38,89.02
53.04,90.91
53.68,93.17
54.33,92.59
54.98,92.02
55.62,94.04
56.24,96.46
56.88,94.94
57.53,91.46
58.20,90.09
58.85,91.46
59.48,95.85
60.12,94.04
60.77,92.59
61.42,92.31
62.04,95.54
62.70,91.46
63.36,91.46
64.01,92.31
64.68,88.76
65.36,87.98
66.05,87.46
66.72,90.09
67.36,93.75
67.96,100.00
68.54,102.04
69.13,102.74
69.73,100.33
70.37,93.17
71.06,86.46
71.76,85.71
72.48,84.27
73.19,84.03
73.88,86.71
74.57,86.96
75.23,91.46
75.86,95.54
76.49,94.64
77.13,93.75
77.77,94.04
78.39,96.77
79.02,95.24
79.67,91.74
80.33,91.19
80.97,93.46
81.64,89.82
82.34,85.47
83.05,84.27
83.73,88.76
84.39,91.19
85.04,92.31
85.69,91.46
86.34,92.59
86.98,94.34
87.62,93.75
88.26,93.17
88.91,92.31
89.55,93.46
90.20,92.88
90.88,88.50
91.60,83.57
92.29,86.46
92.95,90.91
93.62,90.09
94.29,89.29
94.93,93.17
95.57,94.34
96.21,93.75
96.85,93.46
97.50,92.88
98.14,92.88
98.81,90.09
99.48,89.02
100.12,93.46
100.79,90.63
101.47,87.46
102.18,84.51
102.87,87.21
103.52,91.74
104.21,87.98
104.91,85.47
105.59,88.24
106.24,91.46
106.92,88.76
107.59,89.55
108.27,88.76
108.98,84.27
109.72,80.65
110.41,86.71
111.10,87.21
111.78,87.98
112.47,86.96
113.17,86.71
113.87,85.47
114.58,84.51
115.29,84.51
115.98,86.46
116.71,82.64
117.45,81.08
118.16,84.27
118.87,84.03
119.57,86.21
120.24,89.82
120.89,92.31
121.57,87.98
122.27,85.71
122.97,85.47
123.69,83.57
124.43,80.65
125.16,82.64
125.88,82.87
126.62,81.08
127.35,83.10
128.01,90.36
128.64,95.24
129.28,94.04
129.91,95.24
130.56,91.74
131.29,81.97
132.04,80.43
132.79,80.21
133.59,74.44
134.39,75.00
135.20,74.44
136.00,75.00
136.76,78.95
137.53,77.52
138.27,81.08
138.97,86.46
139.64,89.29
140.30,91.19
140.96,90.91
141.61,91.46
142.28,90.09
142.96,87.98
143.66,86.21
144.38,83.57
145.08,85.47
145.83,80.00
146.57,80.86
147.27,85.47
148.04,78.12
148.82,76.53
149.56,81.30
150.23,89.29
150.89,91.46
151.56,89.82
152.23,89.55
152.90,89.29
153.60,85.23
154.33,83.10
155.05,82.42
155.82,77.92
156.59,78.33
157.38,75.95
158.16,77.32
158.93,77.92
159.63,85.47
160.31,87.98
160.95,93.75
161.59,93.17
162.24,93.17
162.92,88.24
163.64,82.64
164.40,79.37
165.18,76.92
166.00,73.35
166.79,75.57
167.58,75.95
168.34,78.74
169.07,82.19
169.78,84.51
170.48,86.71
171.16,88.24
171.83,88.50
172.49,91.46
173.13,93.75
173.78,92.31
174.46,88.24
175.13,89.55
175.83,86.21
176.57,80.86
177.31,81.08
178.03,83.57
178.75,83.33
179.45,85.71
180.10,91.46
180.73,94.94
181.36,95.24
182.01,93.46
182.63,96.46
183.22,100.67
183.83,99.67
184.46,94.64
185.15,87.46
185.83,88.24
186.53,84.99
187.24,84.99
187.90,90.36
188.54,94.04
189.15,97.72
189.77,96.77
190.38,99.34
190.98,99.67
191.59,98.04
192.22,94.94
192.85,95.24
193.48,96.15
194.12,93.46
194.75,94.94
195.37,96.77
196.01,93.46
196.66,92.59
197.14,126.05
197.31,352.94
197.94,94.34
198.63,87.72
199.33,85.96
200.04,83.80
200.75,84.27
201.44,87.46
202.09,92.02
202.74,92.59
203.39,91.74
204.05,91.19
204.73,88.24
205.42,87.72
206.11,86.96
206.76,91.74
207.42,90.63
208.10,88.50
208.77,89.55
209.46,86.46
210.16,86.71
210.88,82.64
211.60,83.10
212.29,86.96
212.99,86.21
213.68,86.96
214.35,89.55
215.04,87.21
215.72,87.98
216.40,88.76
217.07,88.76
217.76,86.71
218.44,88.50
219.11,89.29
219.78,90.36
220.43,91.74
221.06,94.94
221.70,94.94
222.35,91.74
223.02,89.02
223.69,90.63
224.39,84.99
225.08,86.71
225.75,90.09
226.42,89.02
227.12,85.96
227.80,88.50
228.46,91.46
229.12,90.63
229.78,90.63
230.42,93.75
231.05,95.85
231.67,95.54
232.31,94.64
232.95,92.88
233.60,92.31
234.23,95.85
234.88,92.31
235.56,88.50
236.26,84.99
236.93,90.36
237.62,86.46
238.31,86.71
238.97,90.91
239.60,95.54
240.24,94.64
240.87,94.64
241.50,95.24
242.15,92.31
242.81,90.36
243.49,89.02
244.15,90.63
244.81,90.63
245.47,91.74
246.10,94.94
246.72,95.85
247.34,97.72
247.94,99.34
248.53,101.69
249.10,104.90
249.68,104.17
250.28,99.34
250.90,97.72
251.49,101.01
252.10,98.68
252.75,92.88
253.39,93.75
253.99,98.68
254.61,97.72
255.26,92.59
255.92,90.09
256.59,90.09
257.22,94.64
257.84,96.46
258.48,94.34
259.13,92.02
259.77,93.75
260.39,96.46
261.02,96.15
261.66,94.04
262.28,95.85
262.89,98.36
263.49,100.33
264.09,99.34
264.69,100.00
265.28,102.04
265.86,104.17
266.45,102.04
267.04,100.67
267.65,99.01
268.26,98.04
268.89,94.64
269.56,90.36
270.21,91.74
270.87,91.46
271.56,86.21
272.25,87.72
272.90,92.31
273.56,91.19
274.22,90.36
274.86,93.46
275.50,93.46
276.15,93.17
276.78,95.24
277.40,96.77
278.04,93.17
278.71,90.09
279.36,92.31
280.00,94.04
280.66,90.63
281.31,91.46
281.98,90.36
282.64,91.19
283.28,92.59
283.94,91.74
284.60,91.19
285.23,94.64
285.85,97.40
286.48,94.94
287.10,96.15
287.73,94.94
288.39,91.46
289.10,84.03
289.80,85.96
290.48,88.24
291.19,84.75
291.90,84.51
292.57,89.82
293.23,90.63
293.90,90.09
294.54,93.17
295.18,93.46
295.83,92.02
296.50,90.63
297.16,90.91
297.85,86.46
298.56,84.51
299.27,84.03
299.96,86.96
300.61,92.59
301.24,95.54
301.86,97.09
302.45,101.35
303.05,100.33
303.66,97.40
304.31,92.88
304.97,91.19
305.62,92.59
306.26,93.75
306.92,90.36
307.57,91.74
308.20,96.15
308.81,98.36
309.43,95.85
310.08,93.46
310.74,89.82
311.40,92.02
312.02,95.54
312.66,93.75
313.33,90.63
314.00,89.55
314.65,91.74
315.32,89.29
315.55,263.16
316.02,127.12
316.73,85.23
317.41,87.21
318.11,86.21
318.81,85.71
319.49,88.24
320.14,92.59
320.79,92.31
321.43,93.75
322.07,93.75
322.71,93.75
323.38,89.02
324.10,84.03
324.80,85.47
325.52,83.10
326.38,69.93
326.97,101.01
327.71,80.86
328.43,83.33
328.74,198.68
329.12,155.44
329.80,88.24
330.48,88.24
331.13,93.17
331.78,92.31
332.43,92.31
333.06,94.34
333.70,94.64
334.36,90.91
335.05,85.96
335.79,81.30
336.48,87.21
337.18,85.23
337.90,83.80
338.60,86.21
339.27,89.02
339.95,87.98
340.64,87.72
341.30,90.36
341.99,87.21
342.70,84.75
343.41,84.03
344.08,89.29
344.75,89.55
345.42,89.82
346.07,91.74
346.74,89.82
347.44,85.47
348.14,85.96
348.87,82.87
349.58,83.80
350.26,88.50
350.92,90.63
351.57,92.02
352.21,93.75
352.84,95.54
353.48,94.04
354.16,88.50
354.84,87.46
355.53,87.21
356.27,81.74
357.02,79.58
357.77,80.00
358.50,82.42
359.16,90.09
359.78,96.77
360.39,99.34
360.99,100.33
361.57,102.04
362.16,102.74
362.76,99.67
363.39,94.94
364.03,94.64
364.67,93.46
365.37,84.99
366.11,81.74
366.84,82.19
367.59,79.79
368.34,80.00
369.08,81.52
369.79,83.80
370.47,87.98
371.11,93.75
371.72,99.01
372.30,103.09
372.88,104.17
373.46,103.45
374.05,100.67
374.69,94.34
375.35,91.46
376.07,83.33
376.80,81.97
377.54,80.86
378.32,76.53
379.10,77.12
379.86,79.58
380.61,79.79
381.33,82.64
382.04,85.47
382.73,86.71
383.40,88.76
384.07,90.63
384.74,89.55
385.42,88.24
386.11,85.96
386.83,83.80
387.56,82.64
388.24,87.98
388.92,87.72
389.58,91.74
390.20,95.54
390.83,95.85
391.45,97.40
392.06,97.09
392.70,94.34
393.35,92.31
394.00,91.74
394.70,85.71
395.43,82.42
396.17,81.08
396.91,80.86
397.61,85.96
398.30,87.46
399.00,85.96
399.68,87.46
400.35,89.55
401.00,92.31
401.64,94.64
402.26,96.15
402.88,96.77
403.52,93.17
404.19,89.55
404.87,89.29
405.56,86.21
406.27,84.51
406.96,86.96
407.62,91.19
408.28,90.36
408.93,93.46
409.55,96.15
410.19,93.75
410.85,90.36
411.54,87.21
412.21,90.09
412.88,89.29
413.53,92.02
414.16,96.15
414.75,100.67
415.34,101.35
415.94,100.00
416.55,99.34
417.16,97.72
417.79,95.85
418.42,95.24
419.04,97.09
419.65,97.40
420.26,98.68
420.86,100.67
421.43,103.81
422.01,104.90
422.57,106.01
423.14,106.01
423.70,106.38
424.27,106.38
424.83,106.38
425.40,104.53
425.99,102.74
426.57,102.74
427.14,105.26
427.72,104.53
428.32,99.34
428.94,96.15
429.54,101.35
430.14,100.00
430.76,96.46
431.36,100.00
431.94,103.45
432.53,101.35
433.12,102.39
433.70,102.04
434.28,103.45
434.86,104.53
435.44,103.09
436.03,101.69
436.62,102.39
437.20,103.45
437.78,102.39
438.39,99.34
438.98,100.33
439.58,100.67
440.16,103.45
440.74,103.81
441.32,103.81
441.89,104.90
442.46,105.63
443.03,105.26
443.59,106.01
444.15,107.53
444.71,107.91
445.27,106.76
445.84,105.63
446.40,106.01
446.99,102.74
447.58,101.69
448.17,101.35
448.78,98.36
449.42,93.17
450.07,92.02
450.69,97.09
451.31,96.46
451.92,98.36
452.53,99.01
453.16,95.85
453.78,96.15
454.39,98.04
455.01,96.46
455.66,92.31
456.32,91.19
456.98,91.19
457.65,89.02
458.32,89.55
458.97,92.59
459.65,88.50
460.36,84.51
461.05,86.71
461.76,84.27
462.48,83.33
463.18,86.71
463.87,86.21
464.57,85.71
465.28,84.99
465.96,87.72
466.65,87.72
467.33,87.98
467.99,90.91
468.64,92.31
469.29,91.46
469.97,88.24
470.64,90.63
471.30,89.82
471.99,87.72
472.66,89.29
473.33,89.55
474.01,88.24
474.69,88.24
475.34,91.74
476.02,89.02
476.70,88.24
477.37,88.76
478.06,87.72
478.76,84.99
479.47,85.23
480.19,83.33
480.91,83.33
481.64,82.19
482.38,80.43
483.14,79.58
483.86,83.33
484.59,81.52
485.33,81.08
486.05,84.27
486.76,84.51
487.45,85.96
488.12,90.63
488.78,90.63
489.47,86.96
490.22,80.21
490.94,83.10
