tempo_s,bpm_ecg
1.21,94.64
1.83,95.85
2.45,96.46
3.08,95.85
3.70,96.46
4.31,98.68
4.91,99.34
5.52,98.36
6.13,99.01
6.73,100.67
7.33,99.34
7.94,99.01
8.54,98.68
9.16,96.77
9.77,99.67
10.38,97.40
11.00,97.40
11.63,94.94
12.24,98.68
12.83,102.04
13.41,102.39
13.99,103.45
14.58,102.04
15.16,102.74
15.74,104.17
16.33,102.39
16.93,99.01
17.53,100.33
18.12,101.35
18.71,101.69
19.31,101.01
19.90,100.67
20.50,101.01
21.08,102.39
21.67,102.74
22.24,105.26
22.79,107.91
23.33,111.11
23.89,107.91
24.48,102.04
25.07,100.33
25.67,100.67
26.27,100.33
26.86,101.01
27.45,102.39
28.02,104.90
28.58,106.76
29.14,108.30
29.69,108.70
30.24,109.09
30.80,107.53
31.36,106.76
31.93,104.90
32.49,107.14
33.06,105.26
33.63,105.26
34.20,104.90
34.76,107.14
35.32,107.91
35.87,109.49
36.41,110.29
36.95,111.94
37.48,112.36
38.01,112.36
38.56,110.29
39.11,108.30
39.67,107.53
40.25,103.81
40.83,103.45
41.41,102.39
41.99,103.45
42.57,104.53
43.13,106.01
43.68,109.49
44.23,110.29
44.76,111.52
45.29,113.21
45.81,115.83
46.33,115.38
46.86,112.78
47.41,109.49
47.97,107.91
48.55,103.81
49.15,100.00
49.75,100.00
50.34,100.67
50.93,101.69
51.52,102.39
52.08,106.38
52.64,106.76
53.22,103.45
53.83,98.68
54.46,95.85
55.07,98.68
55.74,89.29
56.41,88.76
57.07,92.02
57.72,91.74
58.38,91.46
59.02,92.88
59.65,95.24
60.25,99.67
60.83,103.45
61.40,106.76
61.94,110.29
62.48,111.94
63.01,111.94
63.55,111.94
64.09,110.29
64.63,110.70
65.20,106.76
65.79,100.67
66.44,93.17
67.07,94.04
67.69,96.77
68.30,99.34
68.90,100.33
69.46,106.76
70.03,105.63
70.60,104.53
71.17,104.53
71.74,106.76
72.31,104.90
72.89,103.81
73.45,106.01
74.02,105.26
74.59,105.63
75.15,107.53
75.71,107.14
76.27,107.14
76.83,107.53
77.38,109.09
77.92,111.11
78.45,111.94
78.98,114.07
79.52,110.70
80.07,109.49
80.62,109.49
81.17,107.53
81.73,107.14
82.33,101.35
82.90,104.90
83.49,101.01
84.07,103.45
84.63,107.14
85.19,107.91
85.75,107.53
86.29,110.29
86.84,109.09
87.39,108.30
87.96,106.01
88.55,102.04
89.12,104.90
89.70,103.45
90.28,103.81
90.87,100.67
91.48,99.67
92.08,99.67
92.67,100.67
93.26,102.04
93.83,104.90
94.40,105.63
94.96,108.30
95.50,110.29
96.04,110.70
96.59,109.89
97.13,109.89
