tempo_s,bpm_ecg
1.85,69.93
2.67,72.82
3.48,74.26
4.28,74.63
5.11,72.12
5.94,72.64
6.76,73.53
7.56,75.00
8.36,74.63
9.16,75.00
9.97,74.26
10.78,74.07
11.58,74.44
12.42,71.94
13.26,71.60
14.09,71.77
14.93,71.77
15.76,72.12
16.59,71.94
17.42,72.64
18.25,72.12
19.09,71.94
19.91,72.46
20.76,71.09
21.58,72.82
22.42,71.43
23.26,71.43
24.10,71.26
24.95,71.09
25.78,71.77
26.63,71.26
27.46,71.77
28.31,71.09
28.55,245.90
29.15,100.33
29.98,71.94
30.81,72.29
31.64,72.82
32.47,72.12
33.29,72.99
34.11,72.99
34.93,73.35
35.74,73.71
36.56,73.17
37.39,72.99
38.20,73.35
39.03,72.46
39.85,73.53
40.67,73.17
41.46,76.14
42.23,77.12
43.01,77.72
43.77,78.74
44.52,79.79
45.26,80.86
46.00,81.30
46.74,80.86
47.48,81.08
48.22,81.30
48.97,79.79
49.73,79.58
50.49,78.74
51.27,76.53
52.07,75.57
52.87,74.26
53.70,72.99
54.51,73.53
55.32,74.44
56.14,73.17
56.96,72.82
57.78,73.35
58.58,75.19
59.37,75.76
60.16,76.14
60.94,76.73
61.71,77.72
62.47,78.74
63.25,77.32
64.06,74.07
64.88,73.35
65.71,72.29
66.56,70.26
67.40,71.26
68.25,70.59
69.08,72.64
69.90,72.82
70.71,74.44
71.53,73.35
72.34,73.89
73.15,74.07
73.96,74.26
74.75,76.14
75.51,78.53
76.26,80.21
77.01,79.79
77.77,78.53
78.57,75.38
79.38,73.89
80.20,73.17
81.04,71.60
81.90,69.93
82.75,70.59
83.61,69.44
84.47,70.26
85.32,70.26
86.15,72.29
86.99,71.77
87.80,74.07
88.59,75.38
89.39,75.38
90.18,75.76
90.96,76.73
91.77,73.89
92.61,71.60
93.44,72.46
94.32,67.87
95.21,67.72
96.08,68.65
96.96,68.65
97.85,66.96
98.73,68.18
99.60,69.44
100.46,69.28
101.33,68.97
102.18,71.26
