tempo_s,bpm_ecg
1.07,135.14
1.52,135.14
1.96,136.36
2.40,136.36
2.84,136.99
3.27,137.61
3.71,137.61
4.14,137.61
4.58,136.36
5.02,136.36
5.47,135.75
5.91,135.75
6.35,135.14
6.80,134.53
7.24,134.53
7.69,133.93
8.14,133.33
8.59,133.33
9.04,133.33
9.49,133.93
9.94,134.53
10.39,133.33
10.83,134.53
11.28,133.33
11.85,105.63
12.18,180.72
12.63,132.74
13.09,131.58
13.43,175.44
13.87,136.99
14.62,79.79
14.91,211.27
15.36,133.33
15.81,133.33
16.26,133.33
16.71,133.33
17.15,133.93
17.60,133.33
18.06,132.16
18.52,130.43
19.09,104.17
19.33,258.62
19.91,102.39
20.37,130.43
20.83,129.87
21.29,130.43
21.76,129.87
22.22,128.21
22.67,135.14
23.12,132.16
23.58,132.16
24.03,131.58
24.48,133.33
24.93,133.93
25.38,132.74
25.83,133.33
26.28,133.93
26.73,133.93
27.18,133.33
27.62,135.75
28.07,134.53
28.51,136.36
28.95,136.36
29.39,136.36
29.83,136.36
30.26,137.61
30.70,136.99
31.14,135.75
31.35,291.26
32.03,87.72
32.47,135.75
32.92,134.53
33.37,133.93
33.82,133.93
34.27,132.74
34.72,133.33
35.17,133.33
35.62,132.74
36.07,133.33
36.52,133.33
36.97,134.53
37.41,134.53
37.86,135.14
38.30,135.14
38.74,135.14
39.19,135.14
39.63,135.14
40.07,136.36
40.38,197.37
40.96,103.45
41.40,135.14
41.84,136.36
42.28,135.75
42.72,136.36
43.16,135.75
43.61,134.53
44.06,134.53
44.50,135.75
44.94,135.14
45.39,134.53
45.89,118.58
46.27,159.57
46.71,136.99
47.15,136.36
47.59,136.99
48.02,136.99
48.46,136.99
48.90,137.61
49.34,136.99
49.72,155.44
50.21,123.46
50.72,117.65
51.08,166.67
51.51,137.61
51.95,137.61
52.39,137.61
52.73,175.44
53.26,112.78
53.70,136.36
54.14,136.36
54.58,136.36
55.02,135.75
55.46,136.36
55.90,136.36
56.34,135.75
56.78,136.36
57.22,136.36
57.67,134.53
58.11,136.36
58.55,136.36
58.99,136.99
59.43,136.99
59.86,137.61
60.30,136.99
60.85,109.09
61.17,186.34
61.61,137.61
62.04,137.61
62.48,137.61
62.91,138.25
63.35,138.25
63.78,138.89
64.21,138.25
64.65,136.99
65.10,134.53
65.54,136.99
66.12,102.74
66.42,200.00
66.86,135.14
67.31,135.75
67.75,135.75
68.19,135.75
68.63,136.36
69.07,136.36
69.51,135.75
69.96,135.14
70.40,136.36
70.99,100.33
71.27,214.29
71.71,136.99
72.15,137.61
72.58,138.25
73.02,137.61
73.46,136.99
73.89,136.99
74.52,96.15
74.77,234.38
75.22,135.75
75.66,135.14
76.10,135.14
76.55,134.53
77.00,133.33
77.45,133.33
77.90,133.93
78.23,178.57
78.80,106.01
79.25,133.33
79.70,133.33
80.15,133.93
80.59,134.53
81.04,135.14
81.48,135.14
81.93,134.53
82.37,134.53
82.81,136.99
83.25,136.99
83.86,98.04
84.13,225.56
84.56,139.53
85.00,136.99
85.43,138.25
85.86,138.89
86.34,125.00
86.73,156.25
87.16,139.53
87.59,136.99
88.03,137.61
88.46,138.25
88.90,136.99
89.34,135.75
89.78,137.61
90.21,138.25
90.65,136.99
91.09,137.61
91.34,238.10
91.96,96.46
92.40,136.99
92.84,136.36
93.28,136.99
93.72,136.99
94.15,137.61
94.59,137.61
95.02,137.61
95.31,208.33
95.89,103.45
96.33,138.25
96.76,138.89
97.31,107.91
97.63,191.08
98.06,138.25
98.50,138.25
98.93,138.25
99.36,138.25
99.81,134.53
100.25,135.14
100.70,133.93
101.15,132.74
101.61,132.16
102.06,132.74
102.51,132.74
102.96,133.93
103.41,134.53
103.85,135.14
104.30,133.93
104.74,136.99
105.18,135.75
105.62,135.14
106.06,135.75
106.50,136.36
106.95,135.75
107.39,136.36
107.82,137.61
108.26,137.61
108.69,137.61
109.13,138.25
109.56,137.61
110.00,137.61
110.44,136.99
110.87,137.61
111.31,136.99
111.75,136.36
112.19,136.99
112.63,136.36
113.07,136.99
113.51,136.36
113.95,136.36
114.38,137.61
114.82,136.99
115.26,135.75
115.70,136.99
116.29,102.74
116.75,130.43
117.04,206.90
117.48,134.53
117.93,133.93
118.38,133.93
118.83,133.33
119.28,133.93
119.60,186.34
120.17,105.63
120.61,135.14
121.05,135.14
121.35,205.48
121.94,101.69
122.37,136.99
122.82,135.75
123.25,137.61
123.69,136.99
124.13,137.61
124.56,137.61
125.00,138.25
125.43,138.25
125.87,137.61
126.30,137.61
126.75,135.14
127.20,132.74
127.66,131.00
128.12,130.43
128.57,131.00
129.04,129.87
129.49,131.58
129.95,131.58
130.40,132.16
130.85,132.74
131.30,133.93
131.75,134.53
132.19,135.14
132.64,134.53
133.08,136.99
133.52,136.36
133.96,136.36
134.39,138.25
134.83,136.99
135.26,138.25
135.70,138.25
136.13,137.61
136.57,137.61
137.00,137.61
137.44,136.36
137.89,135.14
138.33,135.75
138.77,135.14
139.22,135.14
139.66,135.75
140.10,135.14
140.55,135.75
140.99,134.53
141.43,136.36
141.88,135.14
142.32,135.75
142.76,135.75
143.20,136.36
143.57,162.16
144.08,118.11
144.51,137.61
144.95,136.36
145.39,136.99
146.00,99.34
146.27,220.59
146.70,137.61
147.14,138.25
147.58,136.99
148.01,138.25
148.44,138.25
148.88,137.61
149.31,138.89
149.75,137.61
150.18,137.61
150.62,137.61
151.05,138.25
151.49,138.25
151.92,137.61
152.36,137.61
152.79,138.25
