tempo_s,bpm_ecg
1.17,74.44
1.99,72.82
2.83,71.60
3.68,70.92
4.55,68.65
5.41,69.44
6.26,70.75
7.13,68.97
8.03,66.67
8.95,65.08
9.81,69.93
10.70,67.26
11.65,63.56
12.60,62.89
13.56,62.89
14.49,64.10
15.41,65.36
16.32,66.23
17.21,67.26
18.07,69.93
18.93,69.44
19.76,72.29
20.64,68.49
21.54,66.23
22.40,69.93
23.27,68.81
24.18,66.37
25.13,63.16
26.10,61.60
27.01,66.08
27.94,64.66
28.87,64.10
29.81,63.69
30.75,63.83
31.67,65.36
32.59,65.65
33.54,62.76
34.52,61.22
35.51,60.61
36.50,60.48
37.39,67.57
38.31,65.08
39.26,63.69
40.24,61.22
41.22,61.10
42.20,60.98
43.17,62.24
44.11,63.83
45.06,62.76
46.03,62.11
47.00,61.86
47.99,60.73
48.97,60.85
49.94,61.73
50.90,63.03
51.78,67.57
52.68,67.26
53.59,65.36
54.54,63.56
55.44,66.23
56.37,64.52
57.32,63.29
58.30,61.10
59.28,61.48
60.24,62.50
61.19,63.03
62.12,64.79
63.05,64.24
63.96,66.08
64.89,64.38
65.85,62.63
66.83,61.35
67.87,57.47
69.00,53.29
70.10,54.25
71.23,53.19
72.37,52.63
73.50,53.38
74.52,58.82
75.50,60.98
76.48,61.48
77.48,59.88
78.45,61.60
79.35,66.96
80.29,63.42
81.25,62.63
82.23,61.35
83.16,64.66
84.13,61.60
85.15,59.06
86.17,58.71
87.20,58.48
88.20,59.64
89.18,61.48
90.07,67.57
90.94,68.81
91.83,67.26
92.72,67.57
93.65,64.38
94.62,61.60
95.64,59.06
96.65,59.64
97.63,60.85
98.60,62.11
99.55,63.16
100.45,66.37
101.32,69.12
102.20,68.18
103.11,65.79
104.00,67.57
104.91,65.93
105.85,63.56
106.81,62.50
107.74,64.52
108.66,65.79
109.59,64.24
110.50,66.23
111.42,65.22
112.36,63.69
113.28,64.94
114.17,67.26
115.10,65.08
116.03,64.38
116.96,64.52
117.83,68.49
118.69,69.77
119.56,69.61
120.46,66.23
121.40,64.10
122.34,63.56
123.28,63.83
124.21,64.38
125.12,65.93
126.04,65.65
126.91,69.12
127.80,66.82
128.74,64.38
129.72,61.10
130.69,61.86
131.67,61.35
132.64,61.35
133.59,63.42
134.53,64.10
135.47,63.56
136.42,63.29
137.37,63.16
138.31,63.69
139.25,63.97
140.18,64.66
141.11,64.38
142.03,65.36
142.88,70.09
143.77,67.42
144.68,66.23
145.61,64.10
146.56,63.56
147.46,66.82
148.38,64.79
149.32,63.97
150.25,64.79
151.19,63.42
152.14,63.42
153.09,63.29
153.99,66.23
154.92,64.38
155.85,64.94
156.79,63.97
157.74,63.16
158.69,62.89
159.64,63.29
160.54,66.67
161.42,68.18
162.29,69.12
163.18,66.82
164.09,66.37
164.99,66.37
165.91,65.22
166.79,68.49
167.69,66.37
168.61,65.50
169.53,64.94
170.41,68.34
171.31,66.67
172.23,65.22
173.17,64.10
174.10,63.97
175.04,64.24
175.94,66.52
176.88,63.97
177.83,63.29
178.78,62.76
179.70,65.08
180.65,63.69
181.55,66.23
182.42,68.97
183.34,65.50
184.24,66.82
185.18,63.29
186.14,62.89
187.08,63.97
188.05,61.73
189.03,60.98
190.00,61.98
190.92,64.94
191.87,63.29
192.81,63.83
193.76,63.56
194.66,66.37
195.58,65.08
196.48,66.96
197.41,64.10
198.37,62.76
199.30,64.79
200.20,66.23
201.14,63.83
202.12,61.10
203.10,61.22
204.07,61.98
205.08,59.41
206.10,58.71
207.12,59.06
208.04,65.36
208.97,64.24
209.90,64.66
210.84,64.10
211.79,62.89
212.76,61.73
213.73,61.98
214.72,60.73
215.70,61.22
216.65,62.89
217.55,66.96
218.43,68.18
219.31,68.18
220.18,68.97
221.05,68.65
221.88,72.12
222.75,69.28
223.63,68.18
224.53,66.67
225.42,67.11
226.27,71.26
227.08,73.53
227.89,74.26
228.68,75.95
229.45,77.72
230.21,79.58
230.96,79.16
231.77,74.44
232.64,69.28
233.51,68.49
234.39,68.65
235.26,68.81
236.14,68.34
236.99,70.26
237.79,74.63
238.62,72.99
239.45,71.77
240.28,72.12
241.10,73.17
242.00,67.11
242.90,66.52
243.83,64.24
244.79,62.63
245.76,61.86
246.72,62.63
247.62,66.82
248.55,64.52
249.52,61.48
250.48,63.03
251.43,62.76
252.39,62.63
253.34,63.03
254.32,61.60
255.25,64.10
256.23,61.60
257.19,62.50
258.10,65.50
259.03,64.94
