tempo_s,bpm_ecg
1.02,86.21
1.72,85.47
2.41,86.71
3.11,85.96
3.79,87.72
4.48,86.71
5.18,85.71
5.89,84.51
6.59,85.96
7.29,85.47
8.00,84.51
8.71,85.47
9.42,84.27
10.13,84.03
10.86,82.64
11.57,84.27
12.29,83.33
12.98,86.46
13.68,86.46
14.38,84.99
15.09,84.99
15.78,86.96
16.46,87.72
17.14,88.50
17.80,90.91
18.45,93.17
19.09,92.59
19.72,95.24
20.35,96.15
20.99,93.46
21.66,89.55
22.33,89.02
23.02,86.96
23.73,84.99
24.45,83.57
25.14,86.46
25.84,86.46
26.53,86.71
27.21,87.98
27.89,88.76
28.55,90.91
29.20,92.02
29.84,92.88
30.48,94.64
31.11,94.64
31.74,95.24
32.38,94.04
33.03,92.31
33.71,88.50
34.40,86.71
35.11,84.99
35.82,84.03
36.53,84.27
37.24,84.27
37.96,84.27
38.65,86.46
39.33,88.24
40.00,89.82
40.65,92.59
41.28,94.04
41.91,95.85
42.53,96.77
43.14,97.72
43.76,98.04
44.37,98.04
44.99,96.77
45.62,95.24
46.26,94.04
46.91,91.19
47.58,90.09
48.25,89.82
48.91,91.19
49.57,90.09
50.23,90.63
50.89,91.46
51.54,92.59
52.18,94.04
52.80,95.85
53.43,96.15
54.04,97.72
54.65,98.36
55.26,98.68
55.86,100.00
56.45,100.67
57.06,99.67
57.66,98.68
58.29,96.15
58.91,95.85
59.56,92.59
60.27,84.51
60.98,85.23
61.66,87.21
62.35,87.21
63.05,85.71
63.73,89.02
64.40,89.02
65.07,89.29
65.73,90.63
66.38,92.88
67.02,93.46
67.66,94.34
68.28,97.09
68.90,96.77
69.52,96.46
70.13,98.36
70.75,96.46
71.39,94.34
72.03,93.17
72.67,93.46
73.33,91.19
74.00,89.29
74.68,87.98
75.37,87.98
76.07,84.99
76.77,85.71
77.45,87.98
78.14,87.98
78.82,88.24
79.48,90.09
80.13,92.31
80.79,91.74
81.13,176.47
81.44,192.31
82.09,91.74
82.74,92.88
83.40,90.91
84.07,89.29
84.76,87.21
85.45,86.46
86.17,83.80
86.89,82.64
87.62,82.87
88.33,84.27
89.03,85.47
89.72,86.96
90.39,90.09
91.05,90.36
91.71,91.46
92.36,92.02
93.01,92.88
93.66,91.46
94.33,90.09
95.00,89.82
95.68,87.72
96.39,84.51
97.11,83.33
97.81,85.96
98.52,84.75
99.21,86.21
99.89,89.02
100.54,91.19
101.20,91.46
101.85,91.74
102.50,93.17
103.14,93.46
103.79,92.02
104.45,91.74
105.10,91.46
105.77,89.82
106.45,88.24
107.13,88.50
107.81,87.72
108.50,87.46
109.18,88.24
109.83,91.74
110.50,89.82
111.16,91.46
111.80,93.75
112.43,94.94
113.22,75.38
113.74,116.28
114.41,89.02
115.08,89.82
115.78,86.21
116.48,84.99
117.20,84.03
117.91,84.51
118.60,86.46
119.30,86.46
119.98,87.46
120.67,87.46
121.34,88.76
122.03,87.98
122.70,88.50
123.38,88.76
124.05,89.55
124.74,86.71
125.45,84.27
126.18,82.87
126.89,84.27
127.62,81.74
128.36,81.30
129.07,84.27
129.77,85.71
130.46,87.46
131.14,88.24
131.81,90.09
132.46,92.31
133.12,90.36
133.78,90.63
134.45,90.36
135.11,90.91
135.78,89.02
136.46,87.72
137.16,85.96
137.86,85.96
138.56,85.47
139.26,85.71
139.95,87.21
140.62,89.02
141.30,88.24
141.97,89.82
142.63,90.91
143.29,91.46
143.95,90.91
144.60,91.46
145.25,92.31
145.92,89.55
146.60,88.76
147.27,89.55
147.93,90.63
148.61,88.76
149.28,88.76
149.95,90.36
150.61,90.09
151.28,89.82
151.93,92.02
152.57,94.04
153.21,93.46
153.85,93.75
154.49,94.04
155.13,94.34
155.78,92.31
156.43,91.74
157.09,91.46
157.74,91.46
158.42,88.76
159.11,87.46
159.77,89.82
160.45,88.76
161.13,88.50
161.81,87.98
162.48,89.29
163.15,90.36
163.80,91.46
164.43,95.24
165.04,98.04
165.66,97.72
166.26,99.67
166.88,96.46
167.52,94.34
168.20,87.72
168.89,86.71
169.57,88.76
170.27,85.47
170.98,84.51
171.66,88.24
172.36,86.21
173.02,90.91
173.67,92.59
174.29,96.15
174.91,96.46
175.54,96.15
176.16,95.54
176.79,95.54
177.45,90.91
178.14,87.72
178.84,85.47
179.59,79.79
180.33,80.86
181.14,74.07
181.82,88.76
182.54,83.10
183.26,83.57
183.97,83.80
184.66,86.96
185.34,88.50
186.00,91.19
186.65,92.59
187.29,93.75
187.92,94.94
188.54,96.46
189.16,97.40
189.77,98.04
190.39,96.77
191.01,96.15
191.65,94.34
192.28,94.94
192.92,94.04
193.59,89.29
194.30,84.27
195.01,84.51
195.70,87.46
196.39,87.21
197.07,87.98
197.73,90.63
198.38,92.88
199.02,93.75
199.65,94.94
200.28,95.54
200.90,96.15
201.53,95.85
202.16,95.54
202.78,96.15
203.42,93.17
204.09,90.36
204.76,88.76
205.47,84.51
206.21,81.74
206.72,117.65
206.95,263.16
207.70,79.79
208.42,82.64
209.16,81.52
209.89,82.64
210.59,84.75
211.29,85.71
211.98,87.46
212.66,87.72
213.34,89.02
214.00,90.09
214.67,89.82
215.35,88.50
216.05,85.96
216.75,85.23
217.44,87.21
218.15,84.51
218.86,84.99
219.54,87.98
220.22,87.98
220.90,88.50
221.56,90.09
222.22,90.91
222.90,88.50
223.59,86.96
224.29,85.96
225.01,83.57
225.74,81.97
226.47,82.64
227.19,82.42
227.99,75.76
228.63,93.46
229.32,87.21
230.00,87.21
230.69,86.96
231.36,89.55
232.04,88.76
232.72,88.24
233.40,87.72
234.10,86.46
234.79,86.71
235.46,89.02
236.14,88.76
236.82,88.76
237.48,90.36
238.13,91.74
238.78,92.31
239.44,91.74
240.10,90.09
240.77,90.09
241.42,92.02
242.08,91.46
242.74,90.91
243.39,92.31
243.69,200.00
244.05,165.75
244.72,89.55
245.40,87.72
246.09,87.21
246.78,87.21
247.46,87.98
248.14,88.76
248.49,169.49
248.80,192.31
249.45,92.31
250.09,94.64
250.71,96.77
251.31,100.00
251.92,98.68
252.52,99.67
253.14,96.15
253.79,93.17
254.51,82.87
255.27,79.37
255.98,84.51
256.73,79.79
257.48,79.58
258.22,80.86
258.97,80.86
259.71,80.21
260.42,84.75
261.13,84.99
261.82,86.96
262.48,90.09
263.14,92.02
263.78,92.59
264.44,91.74
265.08,93.46
265.74,91.46
266.40,90.09
267.09,86.96
267.77,89.02
268.44,88.76
269.14,85.71
269.85,84.27
270.54,87.21
271.24,85.71
271.94,85.96
272.63,86.96
273.32,87.46
273.71,150.75
273.99,214.29
274.67,88.50
275.34,89.29
276.01,90.63
276.67,90.63
277.32,92.02
277.97,91.74
278.64,90.36
279.31,89.02
279.98,89.55
280.63,92.59
281.29,91.19
281.95,90.09
282.61,91.46
283.27,90.63
283.93,90.63
284.60,90.09
285.26,91.46
285.91,91.19
286.58,90.63
287.25,89.55
287.92,89.02
288.58,91.46
289.25,89.02
289.92,89.55
290.59,89.29
291.25,91.46
291.93,88.24
292.62,86.96
293.31,86.71
293.99,88.50
294.68,86.71
295.36,87.98
296.03,90.36
296.68,91.46
297.33,92.88
297.98,92.59
298.60,95.54
299.23,96.15
299.86,95.54
300.50,93.75
301.16,90.63
301.82,90.91
302.48,90.36
303.16,87.98
303.86,86.46
304.53,89.02
