tempo_s,bpm_ecg
1.12,70.09
1.94,73.17
2.73,75.57
3.54,74.26
4.38,71.43
5.22,71.26
6.04,73.35
6.88,71.26
7.75,68.97
8.58,71.94
9.38,75.57
10.18,75.00
11.00,72.99
11.81,73.71
12.60,75.95
13.39,76.14
14.21,72.99
15.08,69.28
15.91,71.94
16.71,75.00
17.52,74.26
18.34,73.71
19.12,76.73
19.89,78.12
20.65,78.95
21.44,75.19
22.26,73.53
23.07,74.26
23.80,81.52
24.55,80.43
25.33,77.32
26.12,75.19
26.92,75.00
27.70,77.72
28.46,78.95
29.20,80.86
29.89,87.21
30.56,89.29
31.22,90.63
31.91,86.96
32.64,82.64
33.37,82.19
34.12,79.79
34.90,76.73
35.68,77.12
36.43,79.58
37.21,77.52
38.03,73.17
38.86,71.94
39.66,75.00
40.44,76.73
41.24,75.57
42.03,75.95
42.79,78.74
43.54,79.37
44.33,76.34
45.16,72.29
46.02,70.09
46.88,69.61
47.71,72.12
48.56,70.26
49.41,70.75
50.26,70.92
51.08,72.64
51.91,72.99
52.71,74.63
53.53,73.35
54.33,74.44
55.11,77.12
55.87,78.74
56.66,76.14
57.41,80.43
58.13,83.57
58.90,77.12
59.69,76.53
60.45,78.95
61.20,79.37
61.98,77.72
62.76,76.14
63.54,77.12
64.30,79.16
65.07,77.52
65.85,77.12
66.64,76.53
67.38,80.86
68.14,78.95
68.93,75.57
69.75,73.35
70.53,77.12
71.32,75.38
72.13,74.81
72.93,74.44
73.72,76.14
74.50,76.92
75.28,76.92
76.05,78.12
76.78,81.74
77.47,86.96
78.14,89.82
78.83,87.46
79.51,87.98
80.20,86.46
80.91,84.51
81.70,76.14
82.51,74.07
83.33,72.99
84.15,72.99
84.91,79.16
85.66,80.21
86.41,80.43
87.17,78.12
87.97,75.19
88.78,74.07
89.59,74.63
90.40,74.07
91.22,72.82
92.03,73.89
92.77,81.52
93.50,82.19
94.26,79.16
95.04,76.14
95.84,75.00
96.64,75.19
97.41,78.12
98.17,78.53
98.94,78.74
99.69,80.00
100.43,80.21
101.19,79.58
101.94,79.58
102.70,79.16
103.44,81.30
104.18,80.43
104.94,79.58
105.69,79.37
106.46,77.92
107.24,77.32
107.98,81.30
108.69,83.80
109.43,81.97
110.20,77.92
111.00,74.63
111.82,73.53
112.64,72.82
113.47,72.64
114.30,72.29
115.12,72.64
115.96,71.77
116.78,72.64
117.61,72.29
118.44,72.46
119.23,75.76
120.00,77.92
120.78,77.52
121.57,75.57
122.39,73.35
123.19,74.63
123.97,77.12
124.78,74.44
125.63,70.75
126.49,69.61
127.33,71.26
128.20,68.81
129.07,69.28
129.87,75.19
130.67,74.63
131.51,71.77
132.36,70.26
133.19,72.64
134.00,73.53
134.86,70.09
135.73,68.97
136.59,69.28
137.44,71.26
138.31,68.81
139.19,68.34
140.08,67.11
140.90,72.99
141.73,72.82
142.54,73.71
143.32,76.53
144.04,84.27
144.75,83.80
145.54,76.34
146.39,70.26
147.28,67.57
148.13,70.59
148.97,71.77
149.82,70.26
150.66,71.09
151.50,71.60
152.31,73.89
153.13,73.35
153.93,75.19
154.73,74.81
155.54,73.89
156.34,75.38
157.15,74.26
157.98,71.94
158.83,70.42
159.64,74.63
160.41,77.32
161.19,77.32
161.98,76.34
162.74,78.12
163.49,80.21
164.25,79.58
165.04,75.76
165.85,73.53
166.73,68.49
167.57,71.26
168.40,72.29
169.23,72.64
170.08,70.42
170.92,71.09
171.72,75.19
172.51,76.34
173.31,75.00
174.12,74.07
174.93,73.71
175.72,75.76
176.53,74.63
177.35,73.17
178.16,74.07
178.95,75.95
179.74,76.14
180.56,73.17
181.40,70.75
182.25,71.09
183.05,74.81
183.82,78.33
184.56,80.21
185.33,78.53
186.06,81.74
186.75,86.96
187.49,81.08
188.22,82.42
188.97,80.00
189.70,81.97
190.41,85.23
191.09,87.46
191.79,85.71
192.48,87.72
193.12,93.17
193.77,92.31
194.43,91.19
195.10,89.82
195.78,87.98
196.44,90.91
197.09,92.59
197.78,86.71
198.53,79.37
199.31,77.52
200.10,75.57
200.88,77.52
201.59,83.80
202.31,83.80
203.04,82.42
203.80,78.53
204.57,77.52
205.32,80.65
206.08,78.33
206.92,71.43
207.76,71.43
208.60,71.43
209.38,77.12
210.17,76.34
211.00,72.12
211.88,67.87
212.72,71.94
213.53,73.71
214.32,76.14
215.06,81.52
215.77,83.57
216.51,81.52
217.30,75.76
218.11,74.44
218.92,74.26
219.76,71.09
220.66,66.67
221.52,69.77
222.36,71.26
223.22,69.61
224.06,71.60
224.88,73.35
225.64,78.74
226.41,78.53
227.17,78.95
227.94,77.72
228.70,78.33
229.43,82.87
230.15,82.64
230.92,78.53
231.71,75.57
232.55,71.60
233.36,74.44
234.14,76.92
234.94,74.81
235.75,73.89
236.53,76.53
237.30,78.74
238.07,77.52
238.85,76.73
239.61,79.58
240.36,79.79
241.13,77.72
241.93,74.81
243.51,38.12
245.00,40.11
245.68,87.98
246.37,87.21
247.07,85.71
247.82,80.43
248.61,75.76
249.42,73.71
250.21,75.95
251.01,75.38
251.81,74.81
252.62,73.89
253.42,75.76
254.19,77.32
254.94,80.00
255.67,82.19
256.41,81.52
257.17,78.95
257.93,78.74
258.73,75.00
259.53,74.63
260.35,73.35
261.17,73.53
261.92,79.58
262.68,79.58
263.41,81.97
264.15,80.65
264.89,81.30
265.62,82.64
266.33,83.57
267.06,82.64
267.80,80.86
268.53,82.64
269.26,81.74
269.99,82.42
270.75,79.16
271.51,79.16
272.26,79.58
273.00,80.65
273.73,82.64
274.43,85.71
275.10,89.29
275.75,93.17
276.39,92.59
277.06,90.09
277.76,86.21
278.48,82.42
279.24,79.16
280.02,76.92
