tempo_s,bpm_ecg
1.66,70.75
2.47,74.26
3.31,71.94
4.16,70.26
4.97,73.89
5.74,78.33
6.53,76.14
7.33,74.44
8.16,72.64
8.92,78.74
9.66,80.86
10.44,77.52
11.24,74.26
12.08,72.12
12.86,76.14
13.63,78.53
14.42,75.95
15.22,74.44
16.00,76.92
16.75,80.43
17.47,83.10
18.18,84.75
18.90,83.80
19.60,85.47
20.28,87.72
20.95,89.29
21.62,90.63
22.29,89.02
22.96,89.29
23.63,89.29
24.33,86.21
25.07,81.30
25.84,77.52
26.64,75.57
27.43,75.19
28.20,77.92
28.97,78.12
29.76,76.34
30.55,75.95
31.34,75.57
32.10,79.37
32.84,81.08
33.59,80.21
34.37,76.73
35.18,74.07
35.96,76.53
36.71,79.79
37.46,80.21
38.21,79.79
38.98,78.12
39.76,76.92
40.52,79.16
41.24,83.33
41.94,85.47
42.63,87.72
43.30,89.02
43.98,87.98
44.68,86.21
45.38,85.47
46.07,87.21
46.76,86.21
47.46,85.71
48.17,85.47
48.87,85.23
49.57,85.71
50.25,88.50
50.92,89.55
51.59,89.02
52.27,88.76
52.95,88.24
53.62,89.29
54.28,91.19
54.93,91.46
55.59,91.19
56.26,89.55
56.93,90.36
57.60,88.76
58.30,86.46
59.00,85.23
59.68,88.50
60.37,87.21
61.07,84.75
61.79,83.57
62.49,86.21
63.16,88.76
63.83,90.36
64.47,94.04
65.10,94.04
65.73,95.54
66.39,91.46
67.07,87.46
67.78,85.23
68.49,84.03
69.22,82.87
69.93,84.03
70.62,86.46
71.30,88.50
71.98,88.76
72.65,89.29
73.31,90.36
73.97,90.91
74.65,88.76
75.35,86.21
76.06,83.57
76.77,85.47
77.47,85.23
78.16,86.71
78.85,86.71
79.53,89.29
80.20,89.55
80.88,87.72
81.59,84.51
82.32,81.74
83.04,83.80
83.74,85.23
84.48,81.74
85.22,80.65
85.99,78.33
86.74,79.37
87.48,81.52
88.18,85.47
88.87,86.71
89.55,88.24
90.23,88.50
90.93,85.47
91.62,87.98
92.29,89.02
92.99,85.23
93.73,81.08
94.48,80.00
95.20,84.27
95.92,83.10
96.64,82.64
97.39,80.65
98.11,83.33
98.81,85.96
99.49,87.21
100.17,88.24
100.85,88.50
101.53,87.98
102.22,87.72
102.91,86.96
103.61,85.96
104.31,84.75
105.00,87.21
105.69,87.72
106.40,84.51
107.14,81.08
107.85,84.51
108.58,81.97
109.33,79.58
110.07,81.30
110.78,84.51
111.48,85.23
112.18,85.71
112.86,88.24
113.53,89.82
114.21,88.50
114.90,86.96
115.57,89.82
116.24,89.29
116.92,87.72
117.63,84.51
118.33,85.71
119.04,84.75
119.74,86.46
120.41,88.76
121.08,90.09
121.74,90.91
122.41,89.82
123.08,89.29
123.76,87.72
124.44,88.24
125.12,87.98
125.82,85.96
126.52,85.71
127.20,88.24
127.88,87.98
128.56,88.76
129.22,90.91
129.87,92.59
130.51,92.88
131.15,94.04
131.79,94.34
132.42,94.64
133.06,93.46
133.72,91.19
134.40,87.98
135.08,88.24
135.75,90.63
136.41,90.63
137.10,87.21
137.84,81.08
138.60,78.74
139.32,82.64
140.02,85.71
140.74,83.80
141.48,80.65
142.21,82.19
142.91,86.46
143.59,87.72
144.28,86.96
144.99,84.27
145.72,82.19
146.42,86.21
147.11,86.71
147.82,84.75
148.56,80.86
149.31,80.00
150.03,83.33
150.73,85.71
151.44,84.75
152.16,83.80
152.87,83.80
153.56,87.21
154.23,89.02
154.90,90.09
155.57,89.55
156.27,86.21
156.97,85.71
157.65,87.72
158.32,89.55
159.01,86.96
159.74,82.64
160.47,81.97
161.16,86.46
161.85,86.71
162.56,84.99
163.27,84.03
163.98,84.75
164.67,87.72
165.34,88.76
166.02,88.24
166.72,85.47
167.47,80.86
168.17,84.99
168.86,86.96
169.58,83.33
170.33,80.43
171.12,75.57
171.87,80.65
172.57,84.99
173.27,86.46
173.96,86.96
174.66,85.71
175.36,85.71
176.05,85.96
176.74,87.21
177.42,88.76
178.09,89.02
178.77,89.02
179.46,86.71
180.15,87.21
180.82,89.55
181.51,85.96
182.19,88.50
182.89,86.21
183.61,83.57
184.35,81.08
185.10,80.00
185.84,80.65
186.58,81.08
187.31,81.74
188.04,82.87
188.75,83.80
189.44,87.72
190.11,89.55
190.76,91.74
