tempo_s,bpm_ecg
0.91,95.85
1.54,94.34
2.20,90.91
2.88,88.24
3.56,88.76
4.23,89.02
4.91,88.50
5.57,91.46
6.22,92.31
6.88,90.91
7.53,92.02
8.25,83.10
8.85,100.67
9.52,89.29
10.19,89.55
10.88,86.46
11.57,87.72
12.27,85.71
12.96,86.71
13.65,86.96
14.34,87.46
15.00,89.82
15.67,89.82
16.33,90.91
16.66,180.72
16.98,188.68
17.38,152.28
17.64,230.77
18.28,93.46
18.92,93.46
19.57,92.31
20.23,90.63
20.90,89.29
21.55,92.59
22.19,93.46
22.85,91.19
23.50,92.02
24.15,93.46
24.81,90.63
25.46,91.46
26.11,92.59
26.76,92.88
27.40,94.04
28.06,90.36
28.72,90.36
29.38,90.91
30.03,92.31
30.68,93.17
31.31,94.34
31.95,94.04
32.59,94.04
33.24,92.02
33.91,90.36
34.55,92.59
35.21,91.74
35.87,91.19
36.51,93.46
37.15,93.17
37.79,94.34
38.41,96.46
39.02,98.68
39.61,100.67
40.19,104.53
40.77,103.81
41.33,106.38
41.88,108.70
42.43,109.49
42.97,111.52
43.50,113.21
44.04,110.29
44.61,105.26
45.21,100.67
45.84,95.54
46.50,90.36
47.15,92.59
47.82,89.55
48.49,89.55
49.13,93.75
49.76,94.34
50.40,94.64
51.02,96.46
51.65,95.85
52.27,96.77
52.88,97.09
53.49,98.36
54.10,99.01
54.72,96.15
55.36,93.75
56.02,91.74
56.66,94.04
57.30,92.88
57.96,91.19
58.63,90.09
59.27,92.59
59.92,92.31
60.58,92.02
61.23,91.46
61.86,94.94
62.48,97.09
63.09,98.04
63.71,97.72
64.34,94.94
64.97,94.64
65.60,96.15
66.22,96.15
66.82,100.00
67.42,101.01
68.02,99.34
68.62,100.33
69.21,101.01
69.83,96.46
70.46,95.24
71.10,94.94
71.74,93.75
72.39,92.31
73.04,92.02
73.69,92.31
74.32,95.24
74.93,97.40
75.55,97.72
76.16,98.04
76.77,98.04
77.38,98.68
77.97,101.35
78.57,101.01
79.17,99.01
79.80,95.85
80.44,92.88
80.90,132.16
81.70,74.63
82.32,97.40
83.22,66.52
83.55,181.82
83.84,208.33
84.16,185.19
84.43,223.88
84.77,177.51
85.42,91.46
86.00,103.81
86.59,101.69
87.09,120.97
87.82,81.74
88.00,337.08
88.43,138.25
89.16,82.19
89.65,122.45
90.24,101.69
90.58,177.51
90.84,234.38
91.44,99.67
92.03,101.01
92.63,100.67
93.23,100.67
93.84,97.72
94.46,97.40
95.05,100.33
95.64,102.74
96.22,103.81
96.79,104.17
97.36,105.63
97.93,104.53
98.52,101.69
99.12,100.33
99.72,100.33
100.34,97.40
100.97,95.24
101.59,96.77
102.22,94.04
102.86,93.75
103.49,95.54
104.14,93.17
104.76,95.54
105.39,96.46
106.01,96.15
106.63,96.77
107.25,96.77
107.85,100.00
108.46,98.68
109.08,96.46
109.69,98.68
110.29,99.34
110.89,100.00
111.52,95.85
112.16,93.17
112.79,95.85
113.42,94.94
114.05,94.94
114.68,95.54
115.30,96.46
115.93,95.54
116.55,96.46
117.17,97.40
117.80,95.24
118.44,93.75
