tempo_s,bpm
0.00,154.31
1.00,154.31
2.00,154.31
6.00,126.33
7.00,149.25
8.00,164.99
9.00,84.51
10.00,148.88
11.00,157.48
12.00,159.16
13.00,159.16
14.00,159.16
15.00,162.16
16.00,173.67
17.00,177.51
18.00,149.27
19.00,146.71
20.00,144.98
21.00,98.36
22.00,94.04
23.00,94.64
24.00,96.50
25.00,118.95
26.00,139.53
27.00,162.16
28.00,161.29
29.00,153.85
30.00,153.85
31.00,160.01
32.00,153.85
33.00,97.57
34.00,96.16
35.00,96.16
36.00,97.57
37.00,140.52
38.00,144.93
39.00,183.10
40.00,177.51
41.00,179.64
42.00,178.58
43.00,181.84
44.00,181.84
45.00,122.51
46.00,152.54
47.00,188.80
48.00,184.05
49.00,188.80
50.00,95.85
51.00,93.75
52.00,94.34
53.00,94.34
54.00,94.34
55.00,94.34
56.00,94.04
57.00,92.88
58.00,166.67
59.00,189.87
60.00,161.29
61.00,100.50
62.00,100.33
63.00,100.50
64.00,100.33
65.00,161.29
66.00,136.36
67.00,134.53
68.00,99.52
69.00,98.20
70.00,94.64
71.00,134.53
72.00,134.53
73.00,94.94
74.00,94.64
75.00,94.94
76.00,94.04
77.00,94.49
78.00,94.34
79.00,94.19
80.00,144.93
81.00,153.54
82.00,164.84
83.00,165.75
84.00,165.75
85.00,168.62
86.00,168.62
87.00,168.62
88.00,182.06
89.00,191.17
90.00,189.34
91.00,182.67
92.00,182.67
93.00,151.52
94.00,121.25
95.00,96.15
96.00,93.32
97.00,94.49
98.00,138.89
99.00,150.38
100.00,151.52
101.00,175.87
102.00,153.06
103.00,175.87
104.00,178.57
105.00,90.36
106.00,87.21
107.00,87.21
108.00,87.21
109.00,89.02
110.00,132.45
111.00,133.34
112.00,133.34
113.00,140.19
114.00,206.90
115.00,133.34
116.00,132.74
117.00,112.10
118.00,91.46
119.00,113.91
120.00,136.36
121.00,136.67
122.00,94.64
123.00,136.36
124.00,136.99
125.00,140.26
126.00,136.99
127.00,115.81
128.00,139.03
129.00,177.54
130.00,175.44
131.00,162.97
132.00,165.33
133.00,174.42
134.00,151.52
135.00,151.52
136.00,138.14
137.00,147.53
138.00,151.52
139.00,146.74
140.00,143.54
141.00,137.06
142.00,140.19
143.00,143.54
144.00,139.54
145.00,133.93
146.00,112.78
147.00,123.36
148.00,133.33
149.00,133.33
150.00,108.23
151.00,90.78
152.00,124.48
153.00,125.00
154.00,124.48
155.00,95.54
156.00,91.74
157.00,90.38
158.00,94.34
159.00,94.94
160.00,93.04
161.00,91.42
162.00,100.64
163.00,119.95
164.00,119.95
165.00,119.95
166.00,127.12
167.00,132.16
168.00,143.54
169.00,142.86
170.00,143.54
171.00,156.25
172.00,162.16
173.00,158.80
174.00,143.54
175.00,134.12
176.00,115.11
177.00,173.41
178.00,173.41
179.00,187.50
180.00,201.34
181.00,201.34
182.00,102.39
183.00,146.47
184.00,157.07
185.00,150.75
186.00,153.91
187.00,129.04
188.00,133.84
189.00,101.01
190.00,160.43
191.00,165.75
192.00,189.28
193.00,189.28
194.00,189.28
195.00,177.21
196.00,177.21
197.00,160.43
198.00,155.44
199.00,137.61
200.00,152.28
201.00,156.25
202.00,156.25
203.00,155.44
204.00,152.28
205.00,145.27
206.00,152.28
207.00,152.28
208.00,154.27
209.00,192.31
210.00,181.87
211.00,196.08
212.00,156.25
213.00,156.25
