tempo_s,bpm
0.00,156.25
1.00,165.75
2.00,180.28
3.00,180.28
4.00,197.37
5.00,198.02
6.00,169.12
7.00,173.41
8.00,173.41
9.00,169.12
10.00,169.12
11.00,164.84
12.00,157.07
13.00,150.38
14.00,149.25
15.00,94.94
16.00,93.75
17.00,113.26
18.00,150.00
19.00,150.00
20.00,150.00
21.00,153.06
22.00,153.06
23.00,151.53
24.00,171.26
25.00,171.26
26.00,188.68
27.00,94.64
28.00,171.26
29.00,188.68
30.00,144.93
31.00,166.80
32.00,143.54
33.00,143.54
34.00,175.59
35.00,164.84
36.00,175.59
37.00,186.34
38.00,175.59
39.00,186.34
40.00,158.80
41.00,162.16
42.00,176.62
43.00,162.16
44.00,177.23
45.00,152.28
46.00,152.28
47.00,150.00
48.00,89.29
49.00,89.55
50.00,87.40
51.00,115.38
52.00,115.38
53.00,115.38
54.00,161.45
55.00,161.45
56.00,80.00
57.00,80.00
58.00,80.00
59.00,165.20
60.00,165.20
61.00,165.20
62.00,165.20
63.00,165.20
64.00,169.59
65.00,94.34
66.00,94.34
67.00,93.46
68.00,91.74
69.00,92.59
70.00,93.60
71.00,192.34
72.00,187.53
73.00,170.48
74.00,176.57
75.00,188.10
76.00,188.10
77.00,188.10
78.00,189.87
79.00,183.53
80.00,186.34
81.00,162.61
82.00,168.45
83.00,137.01
84.00,139.21
85.00,139.21
86.00,142.18
87.00,150.75
88.00,153.85
89.00,168.39
90.00,153.85
91.00,168.39
92.00,153.85
93.00,153.85
96.00,90.91
97.00,91.19
98.00,91.05
99.00,90.91
100.00,90.63
101.00,194.23
102.00,194.23
103.00,194.23
104.00,136.36
105.00,185.19
106.00,185.19
107.00,196.09
108.00,198.07
109.00,198.07
110.00,198.07
111.00,198.68
112.00,99.03
113.00,170.45
114.00,170.94
115.00,192.31
116.00,195.49
117.00,171.43
118.00,181.87
119.00,173.47
120.00,173.47
121.00,150.00
122.00,147.42
123.00,147.06
124.00,147.42
125.00,147.06
126.00,134.53
127.00,134.53
128.00,157.69
129.00,165.36
130.00,165.36
131.00,165.36
132.00,182.93
133.00,165.36
134.00,147.78
135.00,85.71
136.00,128.95
137.00,86.24
138.00,87.98
139.00,86.97
140.00,85.23
141.00,85.96
142.00,84.27
143.00,84.03
144.00,82.45
