tempo_s,bpm
0.00,173.95
1.00,171.43
2.00,173.69
3.00,180.72
4.00,160.43
5.00,149.98
6.00,149.98
7.00,134.70
8.00,151.73
9.00,139.53
10.00,139.53
11.00,145.14
12.00,121.96
13.00,150.75
14.00,184.05
15.00,178.23
16.00,184.62
17.00,184.62
18.00,184.05
19.00,184.05
20.00,178.23
21.00,170.45
22.00,170.45
23.00,98.68
24.00,98.68
25.00,163.76
26.00,170.45
27.00,164.17
28.00,168.10
29.00,159.59
30.00,159.59
31.00,157.89
32.00,161.29
33.00,159.59
34.00,161.29
35.00,165.75
36.00,177.12
37.00,181.82
38.00,177.12
39.00,172.41
40.00,168.54
41.00,168.54
42.00,165.87
43.00,164.84
44.00,164.84
45.00,163.06
46.00,163.06
47.00,149.88
48.00,159.57
49.00,149.88
50.00,138.89
51.00,137.32
52.00,138.89
53.00,135.75
54.00,135.75
55.00,135.75
56.00,170.14
57.00,187.62
58.00,182.93
59.00,172.41
60.00,168.62
61.00,172.41
62.00,170.45
63.00,172.41
64.00,167.19
65.00,163.93
66.00,171.43
67.00,167.19
68.00,170.45
69.00,162.63
70.00,156.25
71.00,157.07
72.00,156.66
73.00,156.25
74.00,156.66
75.00,160.95
76.00,157.07
77.00,157.07
78.00,171.88
79.00,192.31
80.00,180.72
81.00,180.72
82.00,180.72
83.00,171.88
84.00,189.05
85.00,165.99
86.00,159.57
87.00,159.15
88.00,168.17
89.00,186.34
90.00,172.41
91.00,168.17
92.00,163.93
93.00,186.34
94.00,189.32
95.00,196.15
96.00,149.02
97.00,92.88
98.00,94.61
99.00,143.94
100.00,151.52
101.00,166.12
102.00,151.52
103.00,112.88
104.00,143.33
105.00,151.52
106.00,143.33
107.00,164.84
108.00,96.46
109.00,96.46
110.00,164.84
111.00,172.78
112.00,168.90
113.00,157.07
114.00,171.70
115.00,185.76
116.00,185.76
117.00,185.19
118.00,185.19
119.00,177.34
120.00,177.34
121.00,169.49
122.00,128.40
123.00,98.04
124.00,98.04
125.00,98.36
126.00,96.63
127.00,92.88
128.00,92.75
129.00,92.75
130.00,92.75
131.00,93.75
132.00,97.72
133.00,97.72
134.00,97.72
135.00,100.34
136.00,101.35
137.00,126.22
138.00,126.22
139.00,99.34
140.00,130.31
141.00,161.29
142.00,187.50
143.00,140.33
144.00,94.34
145.00,166.67
146.00,166.67
147.00,187.50
148.00,166.67
149.00,166.67
150.00,193.35
151.00,198.07
152.00,207.81
153.00,201.34
154.00,198.07
155.00,183.61
156.00,183.61
157.00,174.42
158.00,187.50
159.00,180.96
160.00,187.50
161.00,187.50
162.00,197.20
163.00,198.38
164.00,189.87
165.00,187.50
166.00,195.61
167.00,183.17
168.00,183.17
169.00,176.47
170.00,176.47
171.00,179.64
172.00,187.50
173.00,185.21
174.00,181.82
175.00,181.82
176.00,185.21
177.00,181.82
178.00,182.93
179.00,200.00
180.00,190.36
181.00,189.82
182.00,185.19
183.00,192.59
184.00,195.54
185.00,200.67
186.00,200.00
187.00,191.08
188.00,188.13
189.00,190.48
190.00,190.48
191.00,189.87
192.00,148.51
193.00,148.51
194.00,149.25
195.00,169.56
196.00,148.88
197.00,148.88
198.00,148.51
199.00,163.91
200.00,163.91
201.00,189.87
202.00,138.63
203.00,178.57
204.00,139.62
205.00,184.22
206.00,184.22
207.00,196.29
208.00,196.29
209.00,138.89
210.00,100.67
211.00,117.22
212.00,117.22
213.00,117.22
214.00,95.54
215.00,138.89
216.00,143.65
217.00,174.42
218.00,183.98
219.00,174.42
220.00,183.98
221.00,190.66
222.00,174.42
223.00,166.67
224.00,145.83
225.00,129.87
226.00,94.64
227.00,127.44
228.00,125.00
229.00,94.64
230.00,127.44
231.00,129.87
232.00,155.65
233.00,190.12
234.00,200.44
235.00,208.33
236.00,208.33
237.00,210.53
238.00,209.79
239.00,199.71
240.00,184.83
241.00,178.57
242.00,184.83
243.00,110.29
244.00,105.63
245.00,105.63
246.00,105.26
247.00,105.26
248.00,199.44
249.00,99.18
250.00,204.08
251.00,204.08
252.00,204.08
253.00,207.67
254.00,207.67
255.00,204.09
256.00,194.81
257.00,187.50
258.00,187.50
259.00,191.15
260.00,198.75
261.00,198.75
262.00,194.81
263.00,202.70
264.00,195.10
265.00,209.27
266.00,187.50
267.00,200.00
268.00,187.50
269.00,179.96
270.00,179.96
271.00,164.33
272.00,164.33
273.00,178.12
274.00,162.39
275.00,125.00
276.00,127.79
277.00,97.75
278.00,168.54
279.00,179.64
280.00,174.09
281.00,179.64
282.00,188.95
283.00,199.39
284.00,187.86
285.00,164.82
286.00,166.67
287.00,150.00
288.00,145.75
289.00,137.61
290.00,134.53
291.00,137.61
292.00,139.56
293.00,98.85
294.00,98.36
295.00,116.77
296.00,134.53
297.00,175.44
