tempo_s,bpm
0.00,186.92
1.00,200.00
2.00,200.00
3.00,198.02
4.00,141.36
5.00,174.42
6.00,173.41
7.00,109.09
8.00,152.28
9.00,130.69
10.00,110.29
11.00,110.29
12.00,110.29
13.00,110.29
14.00,110.29
15.00,166.67
16.00,177.74
17.00,177.74
18.00,184.05
19.00,184.05
20.00,147.06
21.00,150.00
22.00,146.69
23.00,119.05
24.00,119.05
25.00,117.58
26.00,131.60
27.00,150.00
28.00,150.00
29.00,113.21
30.00,114.52
31.00,112.16
32.00,111.11
33.00,109.89
34.00,108.70
35.00,108.70
36.00,108.11
37.00,107.73
38.00,106.76
39.00,107.91
40.00,108.30
41.00,107.72
42.00,107.72
43.00,107.53
44.00,107.53
45.00,106.57
46.00,106.38
47.00,105.27
48.00,106.38
49.00,100.67
50.00,101.01
51.00,99.36
52.00,100.84
53.00,100.84
54.00,100.84
55.00,100.67
56.00,100.00
57.00,100.67
58.00,100.67
59.00,102.57
60.00,104.17
61.00,104.90
62.00,137.09
63.00,166.67
64.00,109.09
65.00,166.67
66.00,122.47
67.00,145.32
68.00,120.97
69.00,147.06
70.00,129.29
71.00,147.06
72.00,150.45
73.00,131.22
74.00,150.45
75.00,150.45
76.00,153.85
77.00,154.64
78.00,123.97
79.00,114.07
80.00,113.43
81.00,112.78
82.00,112.78
83.00,110.91
84.00,111.11
85.00,110.91
86.00,114.08
87.00,111.11
88.00,114.08
89.00,111.11
90.00,110.70
91.00,110.70
92.00,109.49
93.00,111.11
94.00,109.49
95.00,109.49
96.00,109.09
97.00,109.09
98.00,109.09
99.00,111.80
100.00,111.58
101.00,111.19
102.00,108.30
103.00,111.11
104.00,112.59
105.00,110.91
106.00,110.91
107.00,110.91
108.00,110.91
109.00,110.70
110.00,110.70
111.00,107.53
112.00,106.76
113.00,106.76
114.00,106.38
115.00,106.38
116.00,103.83
117.00,105.45
118.00,106.01
119.00,105.63
120.00,165.75
121.00,168.59
122.00,168.59
123.00,171.43
124.00,175.00
125.00,178.57
126.00,182.93
127.00,180.75
128.00,110.70
129.00,165.75
130.00,106.76
131.00,106.38
132.00,103.99
133.00,102.74
134.00,101.69
135.00,101.87
136.00,101.69
137.00,100.84
138.00,101.35
139.00,100.84
140.00,103.10
141.00,104.17
142.00,104.17
143.00,101.92
144.00,104.17
145.00,104.17
146.00,100.67
147.00,101.35
148.00,101.35
149.00,104.35
150.00,104.53
151.00,106.42
152.00,108.30
153.00,108.30
154.00,107.92
155.00,108.50
156.00,108.30
157.00,108.30
158.00,108.11
159.00,108.70
160.00,108.89
161.00,108.70
162.00,108.11
163.00,110.10
164.00,109.09
165.00,111.94
166.00,111.94
167.00,112.15
168.00,114.09
169.00,112.36
170.00,111.94
171.00,110.70
172.00,110.30
173.00,107.53
174.00,106.38
175.00,107.14
176.00,106.76
177.00,106.76
178.00,107.53
179.00,106.76
180.00,106.76
181.00,106.38
182.00,107.33
183.00,111.94
184.00,106.38
185.00,104.53
186.00,106.20
187.00,106.20
188.00,104.20
189.00,105.26
190.00,102.39
191.00,102.39
192.00,105.26
193.00,104.53
194.00,103.81
195.00,103.81
196.00,103.81
197.00,105.82
198.00,132.00
199.00,165.75
200.00,169.58
201.00,169.58
202.00,179.87
203.00,186.34
204.00,186.34
205.00,172.95
206.00,174.42
207.00,159.57
208.00,174.42
209.00,174.42
210.00,166.16
211.00,136.20
212.00,136.20
213.00,136.20
214.00,134.57
215.00,113.64
216.00,154.64
217.00,112.57
218.00,112.36
219.00,110.73
220.00,107.53
221.00,107.72
222.00,107.14
223.00,107.72
224.00,106.76
225.00,107.91
226.00,108.30
227.00,108.70
228.00,109.09
229.00,107.34
230.00,106.76
231.00,107.14
232.00,108.30
233.00,109.89
234.00,108.91
235.00,142.87
236.00,122.95
237.00,122.95
238.00,119.17
239.00,112.84
240.00,107.53
241.00,107.53
242.00,107.14
243.00,109.75
244.00,112.36
245.00,114.07
246.00,115.84
247.00,116.96
248.00,120.32
249.00,147.44
250.00,123.46
251.00,163.93
252.00,174.42
253.00,187.21
254.00,200.00
255.00,199.34
256.00,199.34
257.00,198.68
258.00,198.68
259.00,198.68
260.00,148.30
261.00,104.71
262.00,104.90
263.00,120.97
264.00,115.23
265.00,108.51
266.00,118.62
267.00,137.80
268.00,154.64
269.00,157.11
270.00,159.57
271.00,157.11
272.00,159.57
273.00,181.82
274.00,181.82
275.00,185.25
276.00,188.68
277.00,181.82
278.00,178.57
279.00,183.63
280.00,150.26
281.00,155.32
282.00,157.75
283.00,118.11
284.00,153.57
285.00,117.65
286.00,119.80
287.00,117.65
288.00,111.74
289.00,117.65
290.00,117.65
291.00,112.36
292.00,116.91
293.00,121.46
294.00,154.64
295.00,154.64
296.00,176.00
297.00,154.64
298.00,138.79
299.00,138.79
300.00,138.79
301.00,138.79
302.00,121.96
303.00,122.20
304.00,122.20
305.00,121.46
306.00,150.55
307.00,117.76
308.00,150.55
309.00,121.46
310.00,114.95
311.00,114.73
312.00,114.50
313.00,119.39
314.00,119.39
315.00,115.17
316.00,111.53
317.00,114.50
318.00,122.95
319.00,118.73
320.00,113.64
321.00,113.21
322.00,114.07
323.00,154.64
324.00,154.64
325.00,154.64
326.00,134.35
327.00,134.35
328.00,114.07
329.00,117.19
330.00,150.16
331.00,170.45
332.00,186.58
333.00,202.70
334.00,186.58
335.00,166.29
336.00,204.09
337.00,202.70
338.00,202.70
339.00,179.89
340.00,155.85
341.00,157.07
342.00,137.08
343.00,193.55
344.00,165.04
345.00,155.44
346.00,156.25
347.00,156.25
348.00,156.25
349.00,156.25
350.00,165.75
351.00,156.25
352.00,155.44
353.00,117.90
354.00,117.90
355.00,119.52
356.00,116.28
357.00,119.52
358.00,160.43
359.00,116.15
360.00,112.78
361.00,156.02
362.00,156.02
363.00,125.52
364.00,201.34
365.00,111.52
366.00,125.52
367.00,206.25
368.00,202.70
369.00,180.46
370.00,164.84
371.00,164.84
372.00,164.84
373.00,139.45
374.00,191.08
375.00,169.63
376.00,143.39
377.00,174.42
378.00,182.75
379.00,134.30
380.00,143.39
381.00,112.36
382.00,109.90
383.00,108.94
384.00,108.94
385.00,115.88
386.00,109.49
387.00,121.46
388.00,115.88
389.00,115.88
390.00,146.56
391.00,123.49
392.00,125.52
393.00,146.56
394.00,172.56
395.00,125.52
396.00,124.49
397.00,111.52
398.00,110.70
399.00,109.90
400.00,110.70
401.00,109.09
402.00,108.12
403.00,109.09
404.00,109.09
405.00,119.05
406.00,119.05
407.00,113.68
408.00,111.52
409.00,186.34
410.00,206.90
411.00,186.34
412.00,150.64
413.00,184.63
414.00,184.63
415.00,148.93
416.00,114.94
417.00,112.15
418.00,111.52
419.00,110.71
420.00,111.94
421.00,110.92
422.00,109.89
423.00,109.89
424.00,113.25
425.00,116.06
426.00,118.13
427.00,114.30
