tempo_s,bpm
0.00,95.21
1.00,95.21
2.00,95.21
3.00,87.89
4.00,87.89
5.00,87.89
6.00,87.89
7.00,87.89
8.00,87.89
9.00,95.21
10.00,95.21
11.00,95.21
12.00,95.21
13.00,95.21
14.00,95.21
15.00,95.21
16.00,87.89
17.00,87.89
18.00,95.21
19.00,95.21
20.00,95.21
21.00,102.54
22.00,102.54
23.00,95.21
24.00,95.21
25.00,95.21
26.00,102.54
27.00,102.54
28.00,109.86
29.00,109.86
30.00,109.86
31.00,117.19
32.00,117.19
33.00,117.19
34.00,109.86
35.00,109.86
36.00,109.86
37.00,109.86
38.00,102.54
39.00,102.54
40.00,102.54
41.00,95.21
42.00,95.21
43.00,102.54
44.00,102.54
45.00,102.54
46.00,102.54
47.00,102.54
48.00,109.86
49.00,109.86
50.00,109.86
51.00,95.21
52.00,80.57
53.00,80.57
54.00,80.57
55.00,80.57
56.00,80.57
57.00,80.57
58.00,87.89
59.00,87.89
60.00,87.89
61.00,87.89
62.00,87.89
63.00,87.89
64.00,87.89
65.00,87.89
66.00,87.89
67.00,95.21
68.00,95.21
69.00,95.21
70.00,95.21
71.00,95.21
72.00,95.21
73.00,95.21
74.00,95.21
75.00,95.21
76.00,95.21
77.00,95.21
78.00,95.21
79.00,95.21
80.00,95.21
81.00,95.21
82.00,95.21
83.00,95.21
84.00,95.21
85.00,95.21
86.00,95.21
87.00,95.21
88.00,95.21
89.00,95.21
90.00,95.21
91.00,95.21
92.00,95.21
93.00,95.21
94.00,95.21
95.00,95.21
96.00,95.21
97.00,95.21
98.00,102.54
99.00,102.54
100.00,109.86
101.00,109.86
102.00,102.54
103.00,102.54
104.00,102.54
105.00,102.54
106.00,102.54
107.00,102.54
108.00,102.54
109.00,102.54
110.00,102.54
111.00,102.54
112.00,102.54
113.00,102.54
114.00,102.54
115.00,102.54
116.00,102.54
117.00,102.54
118.00,102.54
119.00,102.54
120.00,102.54
121.00,102.54
122.00,102.54
123.00,95.21
124.00,87.89
125.00,87.89
126.00,87.89
127.00,87.89
128.00,95.21
129.00,95.21
130.00,95.21
131.00,95.21
132.00,102.54
133.00,102.54
134.00,102.54
135.00,102.54
136.00,102.54
137.00,109.86
138.00,109.86
139.00,109.86
140.00,109.86
141.00,102.54
142.00,95.21
143.00,87.89
144.00,87.89
145.00,87.89
146.00,87.89
147.00,87.89
148.00,87.89
149.00,87.89
150.00,87.89
151.00,87.89
152.00,87.89
153.00,80.57
154.00,80.57
155.00,80.57
156.00,80.57
157.00,80.57
158.00,87.89
159.00,95.21
160.00,95.21
161.00,102.54
162.00,95.21
163.00,95.21
164.00,95.21
165.00,95.21
166.00,95.21
167.00,102.54
168.00,102.54
169.00,102.54
170.00,102.54
171.00,102.54
172.00,102.54
173.00,95.21
174.00,87.89
175.00,87.89
176.00,87.89
177.00,87.89
178.00,87.89
179.00,87.89
180.00,95.21
181.00,95.21
182.00,95.21
183.00,95.21
184.00,95.21
185.00,95.21
186.00,95.21
187.00,102.54
188.00,102.54
189.00,102.54
190.00,102.54
191.00,102.54
192.00,102.54
193.00,102.54
194.00,102.54
195.00,102.54
196.00,102.54
197.00,102.54
198.00,102.54
199.00,102.54
200.00,102.54
201.00,95.21
202.00,95.21
203.00,95.21
204.00,87.89
205.00,87.89
206.00,87.89
207.00,87.89
208.00,87.89
209.00,87.89
210.00,95.21
211.00,95.21
212.00,95.21
213.00,95.21
214.00,95.21
215.00,95.21
216.00,95.21
217.00,87.89
218.00,87.89
219.00,87.89
220.00,87.89
221.00,87.89
222.00,87.89
223.00,87.89
224.00,87.89
225.00,87.89
226.00,87.89
227.00,87.89
228.00,87.89
229.00,87.89
230.00,87.89
231.00,87.89
232.00,87.89
233.00,87.89
234.00,87.89
235.00,87.89
236.00,87.89
237.00,95.21
238.00,95.21
239.00,95.21
240.00,95.21
241.00,102.54
242.00,102.54
243.00,109.86
244.00,102.54
245.00,102.54
246.00,95.21
247.00,87.89
248.00,87.89
249.00,87.89
250.00,95.21
251.00,102.54
252.00,102.54
253.00,102.54
254.00,102.54
255.00,102.54
256.00,102.54
257.00,102.54
258.00,102.54
259.00,109.86
260.00,109.86
261.00,109.86
262.00,109.86
263.00,109.86
264.00,109.86
265.00,109.86
266.00,102.54
267.00,95.21
268.00,87.89
269.00,95.21
270.00,95.21
271.00,102.54
272.00,102.54
273.00,102.54
274.00,102.54
275.00,102.54
276.00,102.54
277.00,95.21
278.00,95.21
279.00,95.21
280.00,95.21
281.00,102.54
282.00,102.54
283.00,109.86
284.00,109.86
285.00,109.86
286.00,109.86
287.00,109.86
288.00,109.86
289.00,109.86
290.00,109.86
291.00,109.86
292.00,102.54
293.00,95.21
294.00,95.21
295.00,95.21
296.00,95.21
297.00,102.54
298.00,102.54
299.00,102.54
300.00,102.54
301.00,102.54
302.00,102.54
303.00,102.54
304.00,102.54
305.00,102.54
306.00,102.54
307.00,102.54
308.00,102.54
309.00,102.54
310.00,102.54
311.00,102.54
312.00,102.54
313.00,102.54
314.00,102.54
315.00,109.86
316.00,109.86
317.00,109.86
318.00,102.54
319.00,102.54
320.00,95.21
321.00,95.21
322.00,87.89
323.00,87.89
324.00,87.89
325.00,87.89
326.00,87.89
327.00,87.89
328.00,87.89
329.00,95.21
330.00,102.54
331.00,102.54
332.00,95.21
333.00,87.89
334.00,87.89
335.00,87.89
336.00,87.89
337.00,95.21
338.00,95.21
339.00,95.21
340.00,102.54
341.00,102.54
342.00,102.54
343.00,102.54
344.00,102.54
345.00,102.54
346.00,102.54
347.00,102.54
348.00,102.54
349.00,102.54
350.00,102.54
351.00,102.54
352.00,102.54
353.00,102.54
354.00,102.54
355.00,102.54
356.00,102.54
357.00,102.54
358.00,109.86
359.00,109.86
360.00,109.86
361.00,102.54
362.00,102.54
363.00,95.21
364.00,95.21
365.00,95.21
366.00,95.21
367.00,102.54
368.00,102.54
369.00,109.86
370.00,109.86
371.00,102.54
372.00,102.54
373.00,95.21
374.00,95.21
375.00,95.21
376.00,95.21
377.00,95.21
378.00,95.21
379.00,95.21
380.00,95.21
381.00,95.21
382.00,95.21
383.00,95.21
384.00,87.89
385.00,87.89
386.00,87.89
387.00,87.89
388.00,95.21
389.00,95.21
390.00,102.54
391.00,102.54
392.00,102.54
393.00,102.54
394.00,102.54
395.00,102.54
396.00,102.54
397.00,102.54
398.00,102.54
399.00,102.54
400.00,102.54
401.00,102.54
402.00,95.21
403.00,95.21
404.00,95.21
405.00,95.21
406.00,95.21
407.00,102.54
408.00,102.54
409.00,102.54
410.00,102.54
411.00,95.21
412.00,95.21
413.00,95.21
414.00,95.21
415.00,95.21
416.00,102.54
417.00,102.54
418.00,102.54
419.00,102.54
420.00,102.54
421.00,95.21
422.00,95.21
423.00,95.21
424.00,95.21
425.00,95.21
426.00,95.21
427.00,95.21
428.00,95.21
429.00,95.21
430.00,95.21
431.00,95.21
432.00,95.21
433.00,95.21
434.00,95.21
435.00,95.21
436.00,95.21
437.00,95.21
438.00,87.89
439.00,87.89
440.00,87.89
441.00,87.89
442.00,87.89
443.00,87.89
444.00,87.89
445.00,87.89
446.00,95.21
447.00,95.21
448.00,95.21
449.00,87.89
450.00,87.89
451.00,95.21
452.00,95.21
453.00,102.54
454.00,102.54
455.00,102.54
456.00,102.54
457.00,95.21
458.00,95.21
459.00,102.54
460.00,102.54
461.00,109.86
462.00,109.86
463.00,109.86
464.00,109.86
465.00,102.54
466.00,95.21
467.00,87.89
468.00,87.89
469.00,87.89
470.00,95.21
471.00,95.21
472.00,95.21
473.00,95.21
474.00,95.21
475.00,95.21
476.00,95.21
477.00,95.21
478.00,95.21
479.00,102.54
480.00,102.54
481.00,102.54
