tempo_s,bpm
0.00,65.92
1.00,65.92
2.00,58.59
3.00,58.59
4.00,58.59
5.00,58.59
6.00,58.59
7.00,58.59
8.00,58.59
9.00,65.92
10.00,65.92
11.00,65.92
12.00,65.92
13.00,65.92
14.00,65.92
15.00,65.92
16.00,58.59
17.00,65.92
18.00,65.92
19.00,65.92
20.00,65.92
21.00,65.92
22.00,65.92
23.00,65.92
24.00,65.92
25.00,65.92
26.00,73.24
27.00,73.24
28.00,73.24
29.00,73.24
30.00,73.24
31.00,73.24
32.00,73.24
33.00,73.24
34.00,73.24
35.00,65.92
36.00,73.24
37.00,73.24
38.00,80.57
39.00,80.57
40.00,80.57
41.00,73.24
42.00,73.24
43.00,73.24
44.00,73.24
45.00,73.24
46.00,73.24
47.00,73.24
48.00,65.92
49.00,65.92
50.00,65.92
51.00,65.92
52.00,65.92
53.00,65.92
54.00,58.59
55.00,58.59
56.00,87.89
57.00,80.57
58.00,80.57
59.00,73.24
60.00,73.24
61.00,73.24
62.00,73.24
63.00,73.24
64.00,73.24
65.00,73.24
66.00,73.24
67.00,73.24
68.00,73.24
69.00,73.24
70.00,73.24
71.00,73.24
72.00,73.24
73.00,73.24
74.00,73.24
75.00,73.24
76.00,73.24
77.00,73.24
78.00,73.24
79.00,73.24
80.00,73.24
81.00,73.24
82.00,73.24
83.00,73.24
84.00,73.24
85.00,73.24
86.00,73.24
87.00,73.24
88.00,73.24
89.00,73.24
90.00,73.24
91.00,73.24
92.00,65.92
93.00,73.24
94.00,73.24
95.00,73.24
96.00,80.57
97.00,80.57
98.00,80.57
99.00,87.89
100.00,87.89
101.00,80.57
102.00,80.57
103.00,73.24
104.00,73.24
105.00,73.24
106.00,73.24
107.00,73.24
108.00,73.24
109.00,73.24
110.00,73.24
111.00,80.57
112.00,80.57
113.00,73.24
114.00,73.24
115.00,73.24
116.00,65.92
117.00,65.92
118.00,65.92
119.00,65.92
120.00,73.24
121.00,73.24
122.00,80.57
123.00,80.57
124.00,80.57
125.00,73.24
126.00,65.92
127.00,58.59
128.00,58.59
129.00,58.59
130.00,58.59
131.00,58.59
132.00,58.59
133.00,58.59
134.00,65.92
135.00,65.92
136.00,65.92
137.00,65.92
138.00,73.24
139.00,73.24
140.00,73.24
141.00,73.24
142.00,73.24
143.00,65.92
144.00,65.92
145.00,65.92
146.00,65.92
147.00,65.92
148.00,73.24
149.00,73.24
150.00,73.24
151.00,73.24
152.00,73.24
153.00,73.24
154.00,65.92
155.00,65.92
156.00,65.92
157.00,65.92
158.00,65.92
159.00,65.92
160.00,65.92
161.00,65.92
162.00,65.92
163.00,65.92
164.00,65.92
165.00,65.92
166.00,65.92
167.00,65.92
168.00,65.92
169.00,65.92
170.00,65.92
171.00,65.92
172.00,65.92
173.00,65.92
174.00,73.24
175.00,73.24
176.00,73.24
177.00,73.24
178.00,65.92
179.00,65.92
180.00,65.92
181.00,65.92
182.00,65.92
183.00,65.92
184.00,73.24
185.00,73.24
186.00,73.24
187.00,73.24
188.00,73.24
189.00,73.24
190.00,73.24
191.00,73.24
192.00,80.57
193.00,80.57
194.00,80.57
195.00,80.57
196.00,80.57
197.00,73.24
198.00,65.92
199.00,65.92
200.00,65.92
201.00,73.24
202.00,73.24
203.00,73.24
204.00,73.24
205.00,80.57
206.00,80.57
207.00,80.57
208.00,80.57
209.00,73.24
210.00,73.24
211.00,73.24
212.00,73.24
213.00,73.24
214.00,73.24
215.00,73.24
216.00,73.24
217.00,65.92
218.00,65.92
219.00,65.92
220.00,65.92
221.00,65.92
222.00,65.92
223.00,65.92
224.00,65.92
225.00,65.92
226.00,65.92
227.00,65.92
228.00,65.92
229.00,65.92
230.00,65.92
231.00,65.92
232.00,65.92
233.00,65.92
234.00,65.92
235.00,65.92
236.00,65.92
237.00,65.92
238.00,65.92
239.00,73.24
240.00,73.24
241.00,73.24
242.00,73.24
243.00,73.24
244.00,65.92
245.00,65.92
246.00,65.92
247.00,65.92
248.00,65.92
249.00,65.92
250.00,65.92
251.00,65.92
252.00,65.92
253.00,65.92
254.00,65.92
255.00,65.92
256.00,58.59
257.00,65.92
258.00,65.92
259.00,65.92
260.00,73.24
261.00,73.24
262.00,73.24
263.00,73.24
264.00,73.24
265.00,73.24
266.00,73.24
267.00,80.57
268.00,80.57
269.00,80.57
270.00,80.57
271.00,80.57
272.00,80.57
273.00,80.57
274.00,80.57
275.00,87.89
276.00,87.89
277.00,87.89
278.00,80.57
279.00,80.57
280.00,65.92
281.00,65.92
282.00,65.92
283.00,65.92
284.00,65.92
285.00,65.92
286.00,65.92
287.00,73.24
288.00,73.24
289.00,80.57
290.00,80.57
291.00,73.24
292.00,73.24
293.00,65.92
294.00,65.92
295.00,51.27
296.00,51.27
297.00,58.59
298.00,58.59
299.00,58.59
300.00,80.57
301.00,80.57
302.00,80.57
303.00,80.57
304.00,73.24
305.00,80.57
306.00,80.57
307.00,80.57
308.00,80.57
309.00,73.24
310.00,73.24
311.00,73.24
312.00,73.24
313.00,80.57
314.00,80.57
315.00,80.57
316.00,80.57
317.00,80.57
318.00,65.92
319.00,65.92
320.00,65.92
321.00,73.24
322.00,73.24
323.00,73.24
324.00,73.24
325.00,73.24
326.00,73.24
327.00,73.24
328.00,73.24
329.00,73.24
330.00,73.24
331.00,73.24
332.00,73.24
333.00,73.24
334.00,73.24
335.00,73.24
336.00,73.24
337.00,80.57
338.00,80.57
339.00,73.24
340.00,73.24
341.00,80.57
342.00,80.57
343.00,80.57
344.00,80.57
345.00,80.57
346.00,73.24
347.00,73.24
348.00,80.57
349.00,80.57
350.00,80.57
351.00,80.57
352.00,80.57
353.00,73.24
354.00,73.24
355.00,80.57
356.00,80.57
357.00,80.57
358.00,80.57
359.00,80.57
360.00,80.57
361.00,73.24
362.00,80.57
363.00,73.24
364.00,73.24
365.00,73.24
366.00,73.24
367.00,65.92
368.00,65.92
369.00,65.92
370.00,65.92
371.00,73.24
372.00,73.24
373.00,73.24
374.00,73.24
375.00,73.24
376.00,73.24
377.00,73.24
378.00,73.24
379.00,73.24
380.00,73.24
381.00,73.24
382.00,73.24
383.00,73.24
384.00,80.57
385.00,80.57
386.00,80.57
387.00,80.57
388.00,80.57
389.00,80.57
390.00,80.57
391.00,80.57
392.00,73.24
393.00,73.24
394.00,73.24
395.00,73.24
396.00,80.57
397.00,80.57
398.00,80.57
399.00,73.24
400.00,73.24
401.00,65.92
402.00,65.92
403.00,65.92
404.00,73.24
405.00,73.24
406.00,80.57
407.00,80.57
408.00,87.89
409.00,87.89
410.00,80.57
411.00,73.24
412.00,65.92
413.00,65.92
414.00,65.92
415.00,73.24
416.00,73.24
417.00,73.24
418.00,73.24
419.00,80.57
420.00,80.57
421.00,80.57
422.00,80.57
423.00,80.57
424.00,87.89
425.00,87.89
426.00,87.89
427.00,87.89
428.00,87.89
429.00,87.89
430.00,80.57
431.00,73.24
432.00,65.92
433.00,65.92
434.00,58.59
435.00,65.92
436.00,65.92
437.00,73.24
438.00,73.24
439.00,73.24
440.00,73.24
441.00,73.24
442.00,73.24
443.00,73.24
444.00,73.24
445.00,73.24
446.00,73.24
447.00,73.24
448.00,73.24
449.00,73.24
450.00,73.24
451.00,73.24
452.00,73.24
